"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"State"	"MaxFC"	"InitialState"
"PIF1"	"PIF1"	-0.00722979177614198	-0.159588115232728	0.457588808006156	-0.0787227220696572	-0.0767010633489638	0.00387163076673257	"S01"	0.457588808006156	"IS03"
"COX6C"	"COX6C"	-0.23747103291867	-0.384517747751221	0.455591071401805	0.0873473998155597	0.174322545613765	0.0129910897051915	"S01"	0.455591071401805	"IS03"
"ANP32A"	"ANP32A"	-0.0104108729679567	-0.295937436278026	0.454267622449581	0.101632314233531	-0.225973085844902	0.126944449044367	"S01"	0.454267622449581	"IS03"
"RNPS1"	"RNPS1"	0.0264115183661894	-0.1942990397029	0.449678330847058	0.0883818275460653	-0.0079212908538435	-0.118751696458977	"S01"	0.449678330847058	"IS03"
"SF3A2"	"SF3A2"	-0.00736992248938174	-0.104851907274636	0.448746990612153	0.240209190950008	-0.230213844315491	-0.0845631424009115	"S01"	0.448746990612153	"IS03"
"ARL3"	"ARL3"	0.277033032666243	-0.360490243325107	0.445825666431104	-0.11207871176641	-0.199139540162262	0.134563899834718	"S01"	0.445825666431104	"IS03"
"ANKRD35"	"ANKRD35"	0.0289935692152832	-0.277263188194085	0.443680182621185	-0.0978467921159759	-0.0144638882027342	0.0463564092476041	"S01"	0.443680182621185	"IS03"
"SRSF2"	"SRSF2"	-0.105329654522454	-0.0735161722405496	0.438309695978621	0.107554021154606	0.3823483197905	-0.439706838490192	"S01"	0.438309695978621	"IS03"
"BTG3"	"BTG3"	0.158148232080259	-0.250473864381598	0.437754125765647	0.0148476999688122	-0.0762873484875749	-0.044536422650078	"S01"	0.437754125765647	"IS03"
"MPHOSPH9"	"MPHOSPH9"	-0.0114656403640699	-0.233356240510981	0.43265575118211	-0.00270067007600736	-0.109563341013242	0.0584684008647429	"S01"	0.43265575118211	"IS03"
"PARK7"	"PARK7"	-0.072468873602587	-0.521036384354593	0.431023316623233	0.0414243336539645	0.0468893938501574	0.167494751889424	"S01"	0.431023316623233	"IS03"
"AIP"	"AIP"	-0.0881479518620446	-0.314884015088976	0.423980002738857	0.0348300862788311	-0.173135564283966	0.187818691340142	"S01"	0.423980002738857	"IS03"
"HDAC1"	"HDAC1"	-0.178213111535575	-0.0976082320886054	0.422834181940279	0.168068309711256	-0.0912009082075526	-0.0623449499612638	"S01"	0.422834181940279	"IS03"
