"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"State"	"MaxFC"	"InitialState"
"C6orf141"	"C6orf141"	-0.173487273958512	-0.202623548119624	1.10125620326066	-0.158301069953797	-0.10350063891278	-0.0775677111878405	"S01"	1.10125620326066	"IS03"
"CLDN5"	"CLDN5"	-0.338872028050464	-0.323244760847001	1.08072027026047	-0.0546395789399453	-0.396046391281206	0.443719831818813	"S01"	1.08072027026047	"IS03"
"SGIP1"	"SGIP1"	-0.202674664838268	-0.112893183936643	1.06769361431299	0.016438756538733	-0.2108077690931	-0.240281074060914	"S01"	1.06769361431299	"IS03"
"SCG3"	"SCG3"	-0.167058759117682	-0.174765613474768	1.05564159213426	-0.13711053612712	-0.155519056238609	-0.0662013893519506	"S01"	1.05564159213426	"IS03"
"MDK"	"MDK"	0.268894407812563	-0.536650401310574	1.04852453275627	-0.068002723181612	-0.136775019712795	-0.187214702568536	"S01"	1.04852453275627	"IS03"
"PLSCR4"	"PLSCR4"	0.06353605367427	-0.450445418468746	1.02077924923302	-0.424554230067609	-0.133867163432447	0.362151071332701	"S01"	1.02077924923302	"IS03"
"TIMP1"	"TIMP1"	0.130041534384836	-0.364223244506693	1.01826309732484	-0.0773861591330831	-0.500046394925918	0.102281760243383	"S01"	1.01826309732484	"IS03"
"SCN3B"	"SCN3B"	-0.0892167126565646	-0.246623514021354	1.01161891987298	-0.175337677989486	-0.147109824816621	0.00673987722316793	"S01"	1.01161891987298	"IS03"
"PGM5"	"PGM5"	0.246570347997412	-0.346613524217435	1.01043950349791	-0.298433392717962	-0.229815957922975	-0.0471083514205542	"S01"	1.01043950349791	"IS03"
"KRT18"	"KRT18"	-0.262443590482813	-0.489376816198498	1.00678753935125	-0.0397961310272816	-0.0762599173751228	0.331763845360453	"S01"	1.00678753935125	"IS03"
"FHL1"	"FHL1"	-0.166137245722737	-0.314320433774242	1.00409965977774	-0.321247091355817	-0.22337564714803	0.428831340651153	"S01"	1.00409965977774	"IS03"
"F8"	"F8"	-0.159458492625914	-0.138657151728111	0.997071925832268	-0.240475026305925	-0.0935675451197988	-0.0188365002735611	"S01"	0.997071925832268	"IS03"
"DENND2A"	"DENND2A"	-0.139951123276358	-0.121665030538373	0.979860354600355	-0.143710943875512	-0.118043169390523	-0.139516059756348	"S01"	0.979860354600355	"IS03"
"PLIN5"	"PLIN5"	-0.135768443884677	-0.12171832221118	0.972605349445434	-0.1202155875779	-0.144771762502736	-0.141650849303421	"S01"	0.972605349445434	"IS03"
"FOXC2"	"FOXC2"	-0.107114991507188	-0.15417937107665	0.968238396267831	-0.130157452191477	-0.108738807919712	-0.149564642746518	"S01"	0.968238396267831	"IS03"
"GPR182"	"GPR182"	-0.132692159668779	-0.138813593554052	0.968218128450224	-0.130250183687316	-0.123526354145936	-0.126448215567606	"S01"	0.968218128450224	"IS03"
"TIMP3"	"TIMP3"	-0.495596662861033	0.697404629110701	0.966103043600255	-0.538960180299698	-0.359433345526315	-0.153738482157174	"S01"	0.966103043600255	"IS03"
"SERPING1"	"SERPING1"	-0.158242870718046	-0.345685832534875	0.964937006055342	-0.514811432350582	-0.154955478861498	0.648610255928296	"S01"	0.964937006055342	"IS03"
"PTPRE"	"PTPRE"	-0.323099990758598	0.112325235076184	0.964573268978033	0.218616677786426	-0.539906398473027	-0.258306707234992	"S01"	0.964573268978033	"IS03"
"PIEZO2"	"PIEZO2"	-0.292097330639655	0.184695950405964	0.924328491996349	-0.0483883475469556	-0.279449625491538	-0.294475437282707	"S01"	0.924328491996349	"IS03"
"REEP1"	"REEP1"	-0.104931866215153	-0.155795339903222	0.914347277283005	-0.15936104259293	-0.196376701534545	0.0016279062411455	"S01"	0.914347277283005	"IS03"
"EPB41L2"	"EPB41L2"	-0.272569012367958	0.10351104547434	0.903595652111395	-0.13480102733954	-0.183159760016718	-0.180491193791224	"S01"	0.903595652111395	"IS03"
"PLAC9"	"PLAC9"	0.509637990597456	-0.399237520591052	0.889613543438923	-0.395305583315803	-0.114463662532208	-0.193638255106892	"S01"	0.889613543438923	"IS03"
"CGNL1"	"CGNL1"	-0.127741443922878	0.0662815342260361	0.885352703721098	-0.212815747656366	-0.185452535512906	-0.199983377971672	"S01"	0.885352703721098	"IS03"
"SMAD1"	"SMAD1"	-0.278963842485325	-0.296185782097735	0.884127769722768	0.186071098034392	-0.390934199253016	0.207784365997106	"S01"	0.884127769722768	"IS03"
"FLRT2"	"FLRT2"	0.14192439120486	-0.35699078648376	0.882961596530034	-0.147214612705211	-0.138244381182869	-0.0632152266048404	"S01"	0.882961596530034	"IS03"
"RGS16"	"RGS16"	-0.203010284888472	-0.495100467827899	0.874055596829859	-0.110503958754033	-0.388681232789828	0.726305442004048	"S01"	0.874055596829859	"IS03"
"ROBO3"	"ROBO3"	0.0310455754107969	-0.261899992182535	0.87359284635906	-0.202893481383286	-0.0711313608170568	-0.0492287782577047	"S01"	0.87359284635906	"IS03"
"C17orf67"	"C17orf67"	-0.123035772600177	-0.150968621715364	0.859913873562114	-0.0595392572919183	-0.194594915713843	-0.0561700121282378	"S01"	0.859913873562114	"IS03"
"NUDT4"	"NUDT4"	-0.203624994260008	0.132225912242063	0.845435212003538	-0.283292358754421	-0.235799626639248	-0.0440897818192896	"S01"	0.845435212003538	"IS03"
"NINL"	"NINL"	-0.153278063199998	-0.199629204413688	0.840092008999261	0.0725328155083267	-0.155780720290798	-0.122263291002882	"S01"	0.840092008999261	"IS03"
"MYH10"	"MYH10"	-0.1277155526194	-0.109089602506442	0.831638751733361	-0.0243657407141238	-0.30876718451851	-0.023992615357544	"S01"	0.831638751733361	"IS03"
"GPR146"	"GPR146"	-0.0798375957939515	-0.0758258768148246	0.827135691815018	-0.378115366590281	-0.124809414658802	0.111540802936418	"S01"	0.827135691815018	"IS03"
"CTDSPL"	"CTDSPL"	-0.142746137895881	-0.054459164932305	0.819624294317042	-0.124917826240423	-0.0808804147663534	-0.160696212207214	"S01"	0.819624294317042	"IS03"
"STMN1"	"STMN1"	-0.0699126670317494	-0.0869353958970904	0.819212342754481	0.153397182482607	-0.316253850767511	-0.307601021338197	"S01"	0.819212342754481	"IS03"
"GPRC5B"	"GPRC5B"	-0.230565273919866	0.197139535125226	0.811495099144452	-0.115109229635167	-0.296775410637024	-0.209413304369438	"S01"	0.811495099144452	"IS03"
"SV2B"	"SV2B"	-0.0908760828841841	-0.0968149534721673	0.81103675777515	-0.133993743367241	-0.103501513972919	-0.128585011631706	"S01"	0.81103675777515	"IS03"
"BCHE"	"BCHE"	-0.132741714323136	-0.146189419345624	0.807962535850418	-0.051046107642132	-0.125553845889345	-0.0828599929817621	"S01"	0.807962535850418	"IS03"
"SCN5A"	"SCN5A"	-0.098640103346421	-0.112276896762329	0.794874413882862	-0.104843473445627	-0.110284651084575	-0.112893296580788	"S01"	0.794874413882862	"IS03"
"SLC16A11"	"SLC16A11"	-0.0796167537472139	-0.1166209659365	0.794201561030034	-0.0953514148917296	-0.123905703544554	-0.127870877137682	"S01"	0.794201561030034	"IS03"
"SEMA6A"	"SEMA6A"	0.0385617909703227	-0.265566845439458	0.789973073656949	-0.349844326815826	-0.162779449984321	0.257007863902031	"S01"	0.789973073656949	"IS03"
"LYPD6"	"LYPD6"	-0.097010660113331	-0.134688454907255	0.78521019085571	-0.107075672278174	-0.0734988056306873	-0.107388652178753	"S01"	0.78521019085571	"IS03"
"CTHRC1"	"CTHRC1"	-0.338977374543625	-0.187710215337314	0.768964939158986	0.529613513002785	-0.442026877487469	-0.122038967845312	"S01"	0.768964939158986	"IS03"
"ASGR1"	"ASGR1"	-0.150681364287346	-0.212578947683265	0.766930196803982	-0.0108140680906052	-0.165707151003758	0.0501449163360742	"S01"	0.766930196803982	"IS03"
"MGAT4C"	"MGAT4C"	-0.104246126663149	-0.109055271180483	0.760655263339782	-0.102327652066705	-0.097045251148807	-0.099340735197118	"S01"	0.760655263339782	"IS03"
"HSPB1"	"HSPB1"	-0.0805533004258654	-0.581360192819396	0.759060347794141	-0.00420701756996246	-0.138765757694385	0.440946122501468	"S01"	0.759060347794141	"IS03"
"LRCOL1"	"LRCOL1"	-0.0983579353149811	-0.179147785175924	0.756098144311402	-0.112132789445211	-0.0750627386438412	-0.0163838134049234	"S01"	0.756098144311402	"IS03"
"SLC40A1"	"SLC40A1"	0.193991680889432	-0.301264278753968	0.75048269821706	-0.341033021153098	-0.0200796539393905	0.0118145860537016	"S01"	0.75048269821706	"IS03"
"MAN1A1"	"MAN1A1"	0.042487341250906	-0.229184417565066	0.750015616724581	-0.0741604172945287	-0.200472176789019	-0.0439227309092418	"S01"	0.750015616724581	"IS03"
"PDLIM3"	"PDLIM3"	-0.0659037536211977	-0.0592780962149184	0.744692658547034	-0.199911843294273	-0.253352191314294	0.048310146418882	"S01"	0.744692658547034	"IS03"
"DSP"	"DSP"	-0.127150526265318	-0.282813269829162	0.744653405179786	-0.266317074812056	0.0341675886858821	0.243877474280017	"S01"	0.744653405179786	"IS03"
"CYP46A1"	"CYP46A1"	-0.143337614247177	-0.0341718640206577	0.734394497953755	-0.126662274061849	-0.140561605524199	-0.0680778479219754	"S01"	0.734394497953755	"IS03"
"SYNM"	"SYNM"	-0.290006043764692	0.430227721237406	0.733179537179391	-0.219933740834786	-0.25215381061929	-0.316946017270199	"S01"	0.733179537179391	"IS03"
"SLC30A3"	"SLC30A3"	-0.103692878243203	-0.108476499974312	0.731088996277584	-0.0938278826600356	-0.0965302187578684	-0.0885104964311307	"S01"	0.731088996277584	"IS03"
"NRP2"	"NRP2"	-0.352029918322841	0.287786117607187	0.726544481275256	0.057679569794076	-0.447244765416776	-0.183272079261256	"S01"	0.726544481275256	"IS03"
"SDC3"	"SDC3"	-0.282935281483354	0.42397328313185	0.714377971031785	-0.260863219597442	-0.179805118764926	-0.321071858645804	"S01"	0.714377971031785	"IS03"
"PRKAR1B"	"PRKAR1B"	-0.171288582573072	-0.319466556381931	0.707599420747639	0.063526178707956	-0.232217271029796	0.240159357621631	"S01"	0.707599420747639	"IS03"
"LIMS1"	"LIMS1"	-0.369952068601939	0.000631166395994041	0.704751591787403	0.196307933280358	-0.455639904468688	0.0956226678735088	"S01"	0.704751591787403	"IS03"
"EDNRB"	"EDNRB"	-0.356446021790258	0.48850530969948	0.701991502764928	-0.362231036060973	-0.308722437032148	-0.0821122703789089	"S01"	0.701991502764928	"IS03"
"CRACR2B"	"CRACR2B"	-0.185090464675018	-0.170587992738422	0.695393199748112	-0.219550315567802	-0.100717421817515	0.265703675763197	"S01"	0.695393199748112	"IS03"
"TNFAIP8L3"	"TNFAIP8L3"	-0.0300254885725693	-0.195028344082919	0.69167530314045	-0.135110055278021	-0.0672105498855143	-0.00928213752856317	"S01"	0.69167530314045	"IS03"
"JUP"	"JUP"	-0.505778386446947	0.552509921922643	0.687550991187111	0.0364792188787752	-0.275521818671587	-0.457694275139568	"S01"	0.687550991187111	"IS03"
"SIRPA"	"SIRPA"	0.204292560973224	-0.325008227648757	0.681446479323935	-0.197439943829428	-0.18746715228217	0.071081307380333	"S01"	0.681446479323935	"IS03"
"MEGF6"	"MEGF6"	-0.088654938246459	-0.267696702249733	0.67926909498778	-0.0658449225709813	-0.062033920710655	0.0863658517102965	"S01"	0.67926909498778	"IS03"
"MYL6B"	"MYL6B"	-0.012117313958279	-0.210622420501533	0.674278561164513	0.144448638107768	-0.213824900633261	-0.180845013495361	"S01"	0.674278561164513	"IS03"
"ANGPT2"	"ANGPT2"	-0.762016461831656	0.391973137171617	0.671004250101275	0.186987229601354	-0.475516630743853	0.0885180248066917	"S01"	0.671004250101275	"IS03"
"PPARG"	"PPARG"	-0.138406187559592	-0.0463528833016508	0.663052517275688	-0.121013054581745	-0.0899626567366225	-0.0550485371048452	"S01"	0.663052517275688	"IS03"
"HEBP1"	"HEBP1"	-0.0500201397531547	0.00810002362564572	0.658257862389926	0.0563891922126264	-0.406834349269006	-0.1489920211659	"S01"	0.658257862389926	"IS03"
"PHF24"	"PHF24"	-0.0897216619338563	-0.0938607551777663	0.654674246133938	-0.0880704856774271	-0.0835240741749051	-0.0854997316918757	"S01"	0.654674246133938	"IS03"
"ELN"	"ELN"	0.308325520764624	-0.110171377361381	0.652444453677678	-0.436965035653315	-0.140583276747848	-0.0952405511441665	"S01"	0.652444453677678	"IS03"
"C1R"	"C1R"	0.334977712361458	-0.392735555594013	0.64920411748521	-0.176801407966891	-0.122369625703672	-0.0506546754378342	"S01"	0.64920411748521	"IS03"
"KHDRBS3"	"KHDRBS3"	-0.132133512074851	-0.0754273467792405	0.645594132332019	-0.110728181971182	-0.0896070234416299	-0.0218476631395536	"S01"	0.645594132332019	"IS03"
"TSPAN11"	"TSPAN11"	0.0582118176884551	-0.157901280303891	0.642805889983699	-0.146757290340873	-0.104747007463007	-0.0820630423543451	"S01"	0.642805889983699	"IS03"
"GRAP"	"GRAP"	-0.1286289503455	0.0796198283506331	0.641076797989462	-0.0181676308430658	-0.193977292871573	-0.244357824339554	"S01"	0.641076797989462	"IS03"
"SLC2A7"	"SLC2A7"	-0.10548085821018	-0.0382151925010653	0.638238732051694	-0.116470889252019	-0.0837140513824134	-0.0975371530870396	"S01"	0.638238732051694	"IS03"
"ARL4A"	"ARL4A"	0.476184200399201	-0.604514312292333	0.636430463559	-0.177928119592293	-0.241799789262118	0.184618889306586	"S01"	0.636430463559	"IS03"
"C17orf58"	"C17orf58"	-0.0645206889960729	-0.124708788882995	0.616389058187833	-0.0412749478410521	-0.1276702692858	-0.0583774172176266	"S01"	0.616389058187833	"IS03"
"CASK"	"CASK"	-0.117922402576325	-0.0742964157386243	0.609821881606177	-0.0331249991594301	-0.140802178281543	-0.0552630879912716	"S01"	0.609821881606177	"IS03"
"SHC1"	"SHC1"	0.0554649033540073	-0.294335577339233	0.608974897053462	0.113483808788364	-0.488400441476398	0.180384165031428	"S01"	0.608974897053462	"IS03"
"RASSF9"	"RASSF9"	0.230243383066496	-0.308453232668288	0.606597009468264	-0.273384977267932	-0.0886182310863619	0.0715057183618927	"S01"	0.606597009468264	"IS03"
"CISD1"	"CISD1"	-0.000929441259246824	-0.25439070286805	0.605769708282182	0.15183222813288	-0.255665198373185	-0.0542269317462102	"S01"	0.605769708282182	"IS03"
"RTKN"	"RTKN"	0.0244292680375457	-0.156171860302073	0.605212448091175	-0.115141765479921	-0.136371719265336	-0.0229721295171078	"S01"	0.605212448091175	"IS03"
"LRRN2"	"LRRN2"	-0.0866391753125163	-0.0864701784597773	0.603064537175905	-0.0864780378687192	-0.0272918850092613	-0.112148408324518	"S01"	0.603064537175905	"IS03"
"CYB5R3"	"CYB5R3"	-0.0485636506164419	0.252920105194753	0.600200462731943	-0.201951131610166	-0.571663515236419	-0.00129836847088231	"S01"	0.600200462731943	"IS03"
"TMEM140"	"TMEM140"	-0.0674549607685184	0.0455386944571329	0.598414682742406	-0.294770874333186	-0.154521478763374	0.0371863798729365	"S01"	0.598414682742406	"IS03"
"TLE1"	"TLE1"	-0.0545310737371803	-0.211698494409058	0.597174480555927	-0.217168600264827	-0.160996351849064	0.29001653589979	"S01"	0.597174480555927	"IS03"
"SNCB"	"SNCB"	-0.0888259144877025	-0.0929236845759473	0.594690263893627	-0.0610907590517446	-0.0704140020484376	-0.0846461344149294	"S01"	0.594690263893627	"IS03"
"RHOD"	"RHOD"	-0.0262333723097407	-0.323571960410149	0.594523034421966	0.00512549166809786	-0.00990011506721825	0.024890762005297	"S01"	0.594523034421966	"IS03"
"CD9"	"CD9"	0.0497875342213015	0.333214254607868	0.594507396438849	-0.304682308558854	-0.370252608923211	-0.287555344816019	"S01"	0.594507396438849	"IS03"
"SLC26A4"	"SLC26A4"	-0.0780945760503736	-0.0467833777852525	0.591575982366851	-0.115045745413288	-0.0736657992960658	-0.0940964520267865	"S01"	0.591575982366851	"IS03"
"DCDC2C"	"DCDC2C"	-0.086832185812753	-0.0908379800201369	0.582690060032348	-0.0852341855036017	-0.0808341906767196	-0.0443320510855863	"S01"	0.582690060032348	"IS03"
"NMNAT2"	"NMNAT2"	-0.109322867739435	-0.142000384885866	0.573903311655103	0.115194328628749	-0.15290123684462	-0.102917436503355	"S01"	0.573903311655103	"IS03"
"SULF2"	"SULF2"	0.18900295200415	-0.12380905507415	0.57018432862059	-0.114386344464583	-0.278852360153072	-0.111806270349738	"S01"	0.57018432862059	"IS03"
"CDKN1C"	"CDKN1C"	-0.178334197856506	-0.171356612907537	0.569185790472676	-0.128040531104267	-0.147042407205509	0.292054002774202	"S01"	0.569185790472676	"IS03"
"NALCN"	"NALCN"	-0.0806134271533778	-0.0843323338756469	0.567036460417181	-0.0791298726360399	-0.0570985279364555	-0.0768200927604031	"S01"	0.567036460417181	"IS03"
"CDC25B"	"CDC25B"	0.016095461306821	-0.264194197027415	0.565107426621989	0.0164229489678807	-0.201457133995376	0.0736154541515146	"S01"	0.565107426621989	"IS03"
"RHOJ"	"RHOJ"	0.0851848059546902	-0.243407865814899	0.564572658639968	0.117633276861127	-0.382827160248529	0.0104476483099483	"S01"	0.564572658639968	"IS03"
"GLIS3"	"GLIS3"	0.0321964930171797	-0.199202365709671	0.555535482951679	-0.130014586571873	-0.0928219523585231	0.0415633807691595	"S01"	0.555535482951679	"IS03"
"SNCA"	"SNCA"	-0.0822462455749385	-0.398312606168257	0.551469199770928	-0.0519221814499788	-0.264534702979933	0.517020688087244	"S01"	0.551469199770928	"IS03"
"GIMAP5"	"GIMAP5"	-0.0549260572594956	-0.0673040973106937	0.548440201933264	-0.236294169613552	-0.113594850192132	0.110668440856605	"S01"	0.548440201933264	"IS03"
"GPM6A"	"GPM6A"	-0.0374785021925415	-0.130134614457663	0.542947976401447	0.123687519501801	-0.107577461961225	-0.231760083887583	"S01"	0.542947976401447	"IS03"
"SLC22A23"	"SLC22A23"	-0.126442715210781	0.0910262441844223	0.540387959840386	-0.0692859026547521	-0.166253047631258	-0.153570665715762	"S01"	0.540387959840386	"IS03"
"TXNRD2"	"TXNRD2"	-0.19482010585591	-0.000442939380455817	0.540273839276456	0.131751747423845	-0.227524511646598	-0.11927070684038	"S01"	0.540273839276456	"IS03"
"STK32B"	"STK32B"	-0.183383297638381	-0.080414329216139	0.540244843880377	0.0461178768963193	-0.13169538162921	-0.013320108560647	"S01"	0.540244843880377	"IS03"
"GNG12"	"GNG12"	0.000835380161983579	-0.451831974409536	0.539946521541548	0.0333717081938185	-0.239458524654837	0.380267856385926	"S01"	0.539946521541548	"IS03"
"PNPLA2"	"PNPLA2"	-0.142493152562455	-0.15597707260168	0.539721689735544	-0.133447063071249	-0.32498994474821	0.414997546618471	"S01"	0.539721689735544	"IS03"
"SPSB1"	"SPSB1"	-0.0820375627646719	-0.0989301359959803	0.539041429594471	0.0465088519283205	-0.224457338244647	-0.0266730464049157	"S01"	0.539041429594471	"IS03"
"TMEM205"	"TMEM205"	-0.0618246583474206	-0.115696797235035	0.538678658548063	0.103961262513543	-0.244767348933727	-0.0745285274083682	"S01"	0.538678658548063	"IS03"
"MYZAP"	"MYZAP"	-0.0549877189815568	-0.10763525237588	0.538239511902714	-0.021257758090398	-0.11358824086153	-0.0690919532682638	"S01"	0.538239511902714	"IS03"
"P4HA3"	"P4HA3"	-0.190357684219811	-0.135132805357636	0.535566790763526	0.223051654388566	-0.11291665672526	-0.143227040516766	"S01"	0.535566790763526	"IS03"
"CDC42EP5"	"CDC42EP5"	-0.189340412511397	-0.218209398188616	0.532819392592159	0.0385740854617486	-0.241313334472184	0.292527914984289	"S01"	0.532819392592159	"IS03"
"KANK2"	"KANK2"	-0.168461303964414	0.256081115570344	0.528257604388595	-0.0918512082079406	-0.258659055731124	-0.210271481956861	"S01"	0.528257604388595	"IS03"
"UNC5A"	"UNC5A"	-0.108217560558406	-0.101588172975111	0.528024308657978	0.0170760176526253	-0.0527320706598681	-0.103125289842648	"S01"	0.528024308657978	"IS03"
