"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"
"SELE__pos"	83.1644356288941	2.22044604925031e-16	2.22044604925031e-16	51.0286132539924	2.22044604925031e-16	150.61902078048
"ESM1__pos"	2.22044604925031e-16	146.727728097171	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"TMSB10__pos"	38.7496028665697	21.6459166689937	16.1122469725626	104.065040428794	12.3469575665635	2.22044604925031e-16
"MT-ND2__pos"	50.8119930350931	47.5943627643511	2.92938693116397	28.6649974235586	59.8971064064497	2.22044604925031e-16
"RPL32__pos"	56.4764116654756	2.22044604925031e-16	9.38320410176995	37.6186316342625	39.269927953221	31.9922237965418
"AKAP12__pos"	2.22044604925031e-16	2.22044604925031e-16	142.672118880241	17.6029613396128	2.22044604925031e-16	54.7548411368239
"CCL2__pos"	4.85138633998799	2.22044604925031e-16	65.8288055001624	14.7937274890823	2.22044604925031e-16	190.184384919601
"NOTCH4__pos"	11.8607966899789	174.313790938475	5.9600041018381	45.813608454452	5.24333226668453	4.14810755735899
"S100A13__pos"	43.1346032330459	11.5457813404672	14.2640443287142	104.274320457825	27.1008816547218	25.9548897290294
"MT-ND4L__pos"	56.1821809417952	68.6270666931201	17.6867023965048	8.98645876206571	54.0326853253603	2.22044604925031e-16
"CRTAC1__pos"	121.035563973077	2.22044604925031e-16	21.2050680946946	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"EFNA5__pos"	2.22044604925031e-16	2.22044604925031e-16	134.008780984962	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"TIFA__pos"	2.22044604925031e-16	2.93867644196724	27.2385809352189	11.8790496289051	2.22044604925031e-16	191.944282023172
"DLL4__pos"	2.22044604925031e-16	170.233781607565	25.2776747150632	5.15103120764375	2.22044604925031e-16	34.4305488609219
"SPRY1__pos"	19.8081489208362	74.4936918230784	9.99368365041566	134.082485341892	15.2112358195332	11.1043674099659
"MT-ND5__pos"	64.1116111791096	57.1632727692268	13.3133074510882	18.1914585312958	61.4971428355978	0.00350302693375199
"TXNIP__pos"	94.3807767113166	20.4380425356573	30.3618254694316	2.22044604925031e-16	57.8092872109416	73.506394890055
"DKK3__pos"	2.22044604925031e-16	46.0008890632992	141.785943226272	17.545790218692	2.22044604925031e-16	16.0806895097682
"SERTAD1__pos"	1.48602199055021	33.2214234025639	30.0084077191735	30.2152243934952	16.5432810449671	178.593381129151
"SPRY4__pos"	2.22044604925031e-16	154.683955946378	2.22044604925031e-16	62.029035930927	2.22044604925031e-16	20.1762210369514
"C1orf54__pos"	55.2393014241628	84.2944242043604	2.22044604925031e-16	115.381430735287	2.22044604925031e-16	11.46611844218
"SLCO2A1__pos"	152.532613573695	61.5226671457401	2.22044604925031e-16	10.6417382348455	8.90914775145651	25.6298760440399
