"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"State"	"MaxFC"
"VAT1"	"VAT1"	0.505036573586321	-0.075939279411387	-0.68630082799353	0.386861037667925	0.218495930429466	-0.746821143317636	"IS01"	0.505036573586321
"CD82"	"CD82"	0.50373910160329	-0.605179698471857	-1.10992989080776	0.162552272442665	0.466173721222245	-0.230420764857613	"IS01"	0.50373910160329
"METTL21A"	"METTL21A"	0.499745147457867	-0.00181541432311145	-0.479868416035754	0.00501019100422522	-0.0265905407337058	-0.144420958229628	"IS01"	0.499745147457867
"HEG1"	"HEG1"	0.496732510706079	-0.135711994059767	-0.379108751836182	-0.0768527081446332	-0.102315568050737	0.0578492610624888	"IS01"	0.496732510706079
"HES4"	"HES4"	0.489352830570181	-0.192394858523176	-0.237572723984395	-0.463873574134512	0.460171382891674	-0.22353189681122	"IS01"	0.489352830570181
"DDIT4"	"DDIT4"	0.488551453849569	-0.385301103351419	-0.0956157344040093	-0.00370505531623521	-0.0907746938297161	-0.0880448322065272	"IS01"	0.488551453849569
"IGFLR1"	"IGFLR1"	0.487539837748944	-0.0852472609521497	-0.602002409554611	0.0580398369084089	0.188553988076858	-0.342101241911079	"IS01"	0.487539837748944
"ZNF331"	"ZNF331"	0.485857677451806	-0.13243090081658	-0.730490292117674	-0.692671019346847	0.469693199858856	0.330658706936452	"IS01"	0.485857677451806
"LACTB"	"LACTB"	0.482140602010059	-0.275816060724309	-0.336230810484694	-0.295010814498732	-0.0695395254999103	0.342670488520081	"IS01"	0.482140602010059
"PRR7"	"PRR7"	0.477735439986471	-0.176786751103034	-0.286242285205791	-0.379278534538601	0.133917867773632	0.112714930772334	"IS01"	0.477735439986471
"ANTXR2"	"ANTXR2"	0.476495031500485	0.070238814183174	-0.433509688941874	0.166747587170104	-0.221454357704762	-0.144503987257707	"IS01"	0.476495031500485
"LEO1"	"LEO1"	0.476032467298622	-0.32329112931677	-0.877398822207146	0.0384076727909015	0.248734865053985	-0.0801953081874644	"IS01"	0.476032467298622
"CALB2"	"CALB2"	0.474327390635181	0.027336324139318	-0.573368954413286	-0.0650622760345704	0.0436956817693424	-0.0774434801688691	"IS01"	0.474327390635181
"DDX3X"	"DDX3X"	0.473867106630765	-0.312307043462728	-0.159208467268494	-0.241524235769011	0.180399488229509	-0.118959293635601	"IS01"	0.473867106630765
"PRDX1"	"PRDX1"	0.473539981746254	-0.409217245021744	0.0505619589733665	-0.306892727069828	0.341136538853144	-0.322169140381486	"IS01"	0.473539981746254
"ITK"	"ITK"	0.472857775779826	-0.148172269040709	-0.501305111283975	-0.325630932116187	0.299217656226377	-0.0302332736887766	"IS01"	0.472857775779826
"CD37"	"CD37"	0.47088461383312	-0.105330517644246	-1.70000782911367	0.301426605968122	0.413765279337369	-0.187325547524644	"IS01"	0.47088461383312
"CST3"	"CST3"	0.468039322231508	-0.14955217074883	-0.548835715019075	0.0915404867774559	0.378152421266377	-0.599732963298691	"IS01"	0.468039322231508
"ELMO1"	"ELMO1"	0.466949865256377	-0.119721506289114	-0.504229736841111	0.136551068816814	-0.0135160313722939	-0.211518840560136	"IS01"	0.466949865256377
"FUS"	"FUS"	0.465298788757094	-0.092993756955264	0.266532483838586	-0.276551893912497	0.208372495738586	-0.491056183056595	"IS01"	0.465298788757094
"ENPP3"	"ENPP3"	0.465252266088503	-0.177017756800055	-0.507292437253905	-0.0236504892257824	0.177067565691415	-0.219546090965205	"IS01"	0.465252266088503
"GLUL"	"GLUL"	0.458165354866261	-0.633416823011285	-1.06558469356796	-0.198500797460021	0.434642920603793	0.27799094440154	"IS01"	0.458165354866261
"GNS"	"GNS"	0.453683735036303	-0.0227139508258807	-0.354782940545046	-0.229082879242312	0.378568977951241	-0.387618978306498	"IS01"	0.453683735036303
"NAF1"	"NAF1"	0.451071473006357	-0.285697702920315	-0.142420301685235	-0.379443990402118	0.283000893870823	-0.0814548200898904	"IS01"	0.451071473006357
"PVALB"	"PVALB"	0.448822011461543	-0.139770932852047	-0.121988905395114	-0.0327998833289122	-0.119810079425662	-0.0906716390150816	"IS01"	0.448822011461543
"GPR65"	"GPR65"	0.447438853200311	0.00702159536625694	-0.683269460955097	0.269432839059883	-0.275524731022594	0.0189610268371859	"IS01"	0.447438853200311
"ALG13"	"ALG13"	0.44644494795555	-0.202020494007182	-0.301146104383748	-0.239937760738804	0.13260712170117	-0.0022477343936576	"IS01"	0.44644494795555
"SLC2A6"	"SLC2A6"	0.444302850739401	-0.205132255591489	-0.446463811144883	0.186770920561502	-0.0933442197102403	-0.143869597397323	"IS01"	0.444302850739401
"MTPN"	"MTPN"	0.443196660301627	-0.381392154705643	-0.390681062620431	0.014937744339428	0.337912158796575	-0.412232827248563	"IS01"	0.443196660301627
"PABPC1"	"PABPC1"	0.441688317657472	-0.186631862944257	0.0220136804463479	-0.483300401403613	0.317531172757844	-0.146490260880672	"IS01"	0.441688317657472
"ETF1"	"ETF1"	0.439971361690642	-0.41350284278433	-0.19607092003652	-0.385109184437579	0.183467171405213	0.161235637347588	"IS01"	0.439971361690642
"ERO1B"	"ERO1B"	0.437373555631899	-0.0984592474743649	-0.378295250943669	-0.111455475206911	0.144447457490902	-0.169491388844131	"IS01"	0.437373555631899
"RPL14"	"RPL14"	0.43694863826731	0.221445813968122	-0.753275810593103	0.297096878896404	0.1838307275465	-0.642690089263195	"IS01"	0.43694863826731
"FER"	"FER"	0.432851486246831	0.0298389615858116	-0.474028959247308	0.1483973922868	0.0137183386856767	-0.324989187606193	"IS01"	0.432851486246831
"RPN1"	"RPN1"	0.432283719015196	-0.0984400110462167	-0.378984554413744	0.0847789285562759	0.269234136841162	-0.557717858236282	"IS01"	0.432283719015196
"MAOB"	"MAOB"	0.43217250632376	-0.452435051566148	-1.1563842880621	0.0742951949041759	0.0877783780339509	0.36479600955205	"IS01"	0.43217250632376
"CD44"	"CD44"	0.42803080794068	-0.535835102219275	-1.19180055270892	0.0866956394569142	0.211230011140085	0.267004008318101	"IS01"	0.42803080794068
"ENC1"	"ENC1"	0.427634649771237	-0.155691180345232	-0.276640329035168	-0.0712826843692614	0.0949457509774773	-0.182610563471032	"IS01"	0.427634649771237
"UBA7"	"UBA7"	0.426841859604684	-0.475173160925404	-0.634889186279235	0.253225402881264	0.161038778618932	-0.260924402493888	"IS01"	0.426841859604684
"MSRA"	"MSRA"	0.426469192553357	-0.200747188951935	-0.687862692509988	-0.0385170836852722	0.268558282905802	-0.149580312393207	"IS01"	0.426469192553357
"ADAMTS7"	"ADAMTS7"	0.424698170859107	-0.0804177250503892	-0.370567509223025	-0.00940830515147336	-0.112877538191668	0.0235579640085954	"IS01"	0.424698170859107
"CLEC16A"	"CLEC16A"	0.424506607720599	-0.15641543642422	-0.307630222053664	0.230585480996366	-0.0269604935303982	-0.375150082020328	"IS01"	0.424506607720599
"FUCA2"	"FUCA2"	0.424251207134041	-0.19988633095169	-0.240327241663141	-0.0852529524344134	0.0916920865506507	-0.158369576412026	"IS01"	0.424251207134041
"LETM2"	"LETM2"	0.422307702901117	0.00354872126661209	-0.144358703657781	-0.163802069251309	0.0810014364349299	-0.216188604627427	"IS01"	0.422307702901117
"BTG2"	"BTG2"	0.421739404566683	-0.258910044348921	0.264241870662081	0.364756654881503	-0.0502351875253112	-0.81942081149968	"IS01"	0.421739404566683
"CHRNA7"	"CHRNA7"	0.421148174674506	0.0251761338525513	-0.149837326057868	0.0708906116285758	-0.141016186239204	-0.232759328894578	"IS01"	0.421148174674506
"ITPR1"	"ITPR1"	0.415869854578325	-0.0817952803744834	-0.308246996970393	0.237804703575603	-0.158011690865128	-0.251802507509722	"IS01"	0.415869854578325
"NUP98"	"NUP98"	0.414084971042496	-0.0966251175751128	-0.0884367268016963	-0.223849020338856	0.303097066307817	-0.394128032618462	"IS01"	0.414084971042496
"NDEL1"	"NDEL1"	0.409273822102586	-0.355468291689015	-0.419556375617074	-0.327984929522252	0.381280561133394	-0.0115786431491263	"IS01"	0.409273822102586
"PAFAH1B1"	"PAFAH1B1"	0.409237200287151	-0.0994385004014306	-0.063528532652721	-0.0332928884080348	0.0586147658478231	-0.332220921151577	"IS01"	0.409237200287151
"MYO5C"	"MYO5C"	0.408148629918952	-0.0716034031943852	-0.0251356456028273	-0.17525059301752	-0.0790683058346849	-0.0268734694257119	"IS01"	0.408148629918952
"HIF1A"	"HIF1A"	0.407005407700986	-0.00771142262016622	-0.3780934759112	-0.272124318487188	0.326000975124567	-0.218148196586333	"IS01"	0.407005407700986
"AHNAK"	"AHNAK"	0.406784605028544	-0.187176726781556	0.195714919122646	0.26630586041044	0.0294986260398846	-0.778102851845337	"IS01"	0.406784605028544
"RASGEF1B"	"RASGEF1B"	0.405444764448668	-0.170298461761048	-0.317413509192932	-0.332579636396205	0.221190751762315	0.0335724232305076	"IS01"	0.405444764448668
"PSMD1"	"PSMD1"	0.404920195263324	-0.257850862638089	-0.360811212985311	0.0108325756401962	0.309971719381495	-0.419909606281911	"IS01"	0.404920195263324
"COL18A1"	"COL18A1"	0.404385916217951	-0.386308719079325	-0.475902935967913	0.0857181472246631	-0.202497284579561	0.266980674941521	"IS01"	0.404385916217951
"PEBP1"	"PEBP1"	0.403909757748287	-0.116437927852363	-0.27467845742617	0.121821487700222	0.0116425113931725	-0.313161482677881	"IS01"	0.403909757748287
"SYTL3"	"SYTL3"	0.402377086160978	-0.191915740155989	-0.788228731955091	0.146520671320853	0.295000752161641	-0.32461365981974	"IS01"	0.402377086160978
"NSUN4"	"NSUN4"	0.396203242482423	-0.0228826196892285	-0.010052793697837	-0.0751635502603033	0.0368578242815527	-0.316308283081122	"IS01"	0.396203242482423
"NUP58"	"NUP58"	0.394333370725758	-0.129695844465553	-0.101725021411476	-0.145147646934603	0.199336465881493	-0.316167625978178	"IS01"	0.394333370725758
"HSD17B12"	"HSD17B12"	0.393812351281126	-0.262599223723159	-0.813764121357872	-0.0589621856220825	0.0476298336879667	0.294102134826881	"IS01"	0.393812351281126
"ARHGAP18"	"ARHGAP18"	0.393804077194395	0.134513153551104	-0.793912659775953	0.215623723160957	0.327596963840453	-0.608881629804734	"IS01"	0.393804077194395
