"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"State"	"MaxFC"
"RPS14"	"RPS14"	0.577562971249333	-0.953434390223158	0.530789912515686	0.156411899188177	0.0887458071258973	-0.0763691770845124	"IS01"	0.577562971249333
"NCL"	"NCL"	0.575803051777469	-0.390503316411183	-0.161601814634388	0.385917725414966	-0.695364351902316	0.313827652775467	"IS01"	0.575803051777469
"IL2RG"	"IL2RG"	0.575399061099287	-1.53287810545391	-0.673869854957465	0.443149310309988	0.321018319766347	0.562160698565001	"IS01"	0.575399061099287
"CTSW"	"CTSW"	0.55894953844403	0.371828569271167	0.212811647996949	0.315872434908107	-0.0884646182498735	-1.41259683163817	"IS01"	0.55894953844403
"AGPAT5"	"AGPAT5"	0.557114788710722	-0.204915655754024	0.12888273583427	-0.363462704809241	-0.116376427146512	0.135916550488794	"IS01"	0.557114788710722
"EML4"	"EML4"	0.556194231033795	-0.451528685887837	-0.101738969633887	0.00968544976862232	-0.213318717852649	0.219005854859233	"IS01"	0.556194231033795
"DNAJA1"	"DNAJA1"	0.552493086281874	-0.751977670599343	-0.413684822378362	0.0386184300982318	0.270464447601157	0.0886246836608478	"IS01"	0.552493086281874
"NFKB1"	"NFKB1"	0.544196881909483	-0.736600163908295	-0.158148160180888	-0.0279476887659487	0.144070173772514	0.190999555208923	"IS01"	0.544196881909483
"NFE2L2"	"NFE2L2"	0.542063136955089	-0.860715502184383	-0.443112567295383	0.14031537454554	0.121197018992353	0.307629129347366	"IS01"	0.542063136955089
"RIN3"	"RIN3"	0.539433723501974	-0.142082184944226	-0.0333776040048632	-0.279676720159174	-0.27445445628116	0.259630613289582	"IS01"	0.539433723501974
"AREG"	"AREG"	0.534002842117924	0.353540030216771	0.301372065179363	-0.758027847086954	-0.253026838022083	0.0602160377697791	"IS01"	0.534002842117924
"IL9R"	"IL9R"	0.528164605793295	-0.118694637910159	-0.058187349832825	-0.195309176172411	-0.225942666449865	0.097242240315459	"IS01"	0.528164605793295
"EZR"	"EZR"	0.523573021501038	-0.821146711770908	-0.522658508794535	0.360875970371855	-0.0372308721994159	0.25872567551708	"IS01"	0.523573021501038
"TNFAIP3"	"TNFAIP3"	0.514515409885173	-0.410004698494111	-0.0399786114841037	0.162461653901157	-0.402778098980069	0.242783347631895	"IS01"	0.514515409885173
"HSPA8"	"HSPA8"	0.501343795024325	-0.606247949576235	-0.319817008283829	0.480890343833763	-0.1267365759122	-0.0957631848286318	"IS01"	0.501343795024325
"KLRD1"	"KLRD1"	0.496885532422598	0.113281182041644	-0.0391910527143749	0.489660001294116	-0.183992005146229	-1.00541401702124	"IS01"	0.496885532422598
"FXYD5"	"FXYD5"	0.485870352012983	-0.334221974602382	0.336195250506745	-0.0120545587593356	-0.277422684393223	0.0515573638601069	"IS01"	0.485870352012983
"IFITM1"	"IFITM1"	0.484876375324281	0.477366452552372	-0.238595470470694	0.401246760103396	-1.38517894723206	0.280908331072491	"IS01"	0.484876375324281
"PDE4D"	"PDE4D"	0.478035614048401	-0.583534380969569	-0.416528913194654	0.392149743182379	-0.21461677095207	0.164289963272244	"IS01"	0.478035614048401
"CNOT2"	"CNOT2"	0.476030729929478	-0.19852100681128	-0.126638363798693	0.00369195518999665	-0.0600538305829353	-0.159604357672324	"IS01"	0.476030729929478
"TNFRSF4"	"TNFRSF4"	0.47035583237967	-0.219179445520247	0.260154798728487	-0.203112659644988	0.0632424882528768	-0.228306210811517	"IS01"	0.47035583237967
"RGCC"	"RGCC"	0.469319599095604	-0.794318962302259	-0.0906236280181214	-0.218988125409432	0.38432666752458	0.232903065072752	"IS01"	0.469319599095604
"PRRC2C"	"PRRC2C"	0.467760926205036	-0.202294844078875	-0.156639439495097	0.177955395641256	-0.406844382265865	0.0957294067162565	"IS01"	0.467760926205036
"ZNF600"	"ZNF600"	0.466782935405795	-0.101171687301433	-0.145394672984613	-0.064028071825832	-0.0911890205729167	-0.135405284237178	"IS01"	0.466782935405795
"CD300A"	"CD300A"	0.463097013977434	0.0165882359863165	-0.12609558535311	0.275070851421994	-0.142905364226936	-0.612172447577958	"IS01"	0.463097013977434
"HNRNPA1"	"HNRNPA1"	0.455291893923082	-1.17486699559406	-0.110309344430761	0.130956677738907	0.401454280778931	0.268911001690479	"IS01"	0.455291893923082
"NR4A2"	"NR4A2"	0.451940633852866	-0.943329814095651	-0.442604491650289	0.376530165017218	-0.0372903714942373	0.42256614351738	"IS01"	0.451940633852866
"IFITM2"	"IFITM2"	0.442903279478549	0.326261993589766	-0.221640010495356	-0.0637993730223632	-0.351166299830676	-0.246684315079196	"IS01"	0.442903279478549
"ARAP2"	"ARAP2"	0.439578898079659	0.0104429359236103	0.00609192139767637	0.143956033722065	-0.258641924372959	-0.345277893811255	"IS01"	0.439578898079659
"PDCD4"	"PDCD4"	0.427991976849618	-0.576781111573717	-0.244602694579734	0.23382117032701	-0.247941026115712	0.355251429233848	"IS01"	0.427991976849618
"IFRD1"	"IFRD1"	0.420214670067797	-0.664589442815963	-0.199770207882636	0.0575442700813964	0.0355081974545238	0.298374633654937	"IS01"	0.420214670067797
"SYTL3"	"SYTL3"	0.41113244039802	-0.431758157686531	-0.549902624800098	0.238357135906877	-0.0629341457657261	0.11766646923047	"IS01"	0.41113244039802
"SPAG1"	"SPAG1"	0.410944490062654	-0.153369452586217	0.0205450853971333	-0.114103467241954	-0.0387662462959771	-0.100494706035662	"IS01"	0.410944490062654
"FES"	"FES"	0.405561321401495	-0.250836525679108	-0.169908483780047	-0.573447628292418	0.181052615846146	0.377887903214267	"IS01"	0.405561321401495
"AGK"	"AGK"	0.40434284076212	0.0472162573309471	-0.0369693810330553	-0.0787607889303441	-0.148377845332226	-0.204036001793136	"IS01"	0.40434284076212
"BZW1"	"BZW1"	0.403272686631645	-0.601221661623145	-0.289360654451223	0.196715729808374	0.119212594020242	0.0189219724716528	"IS01"	0.403272686631645
"POLR2K"	"POLR2K"	0.389758544754486	-0.127986140053161	-0.161732727295063	-0.0971289526041987	0.146149204754663	-0.268302619984127	"IS01"	0.389758544754486
"EPHA4"	"EPHA4"	0.383346300873159	-0.0680175745028122	0.0764929764596233	0.101004054485036	-0.214458370787281	-0.230868978978877	"IS01"	0.383346300873159
"IER2"	"IER2"	0.383053404516807	-0.401690559136051	-0.134227609734031	0.380828175196457	-0.0872382936047988	-0.226254971852757	"IS01"	0.383053404516807
"APOBEC3G"	"APOBEC3G"	0.381837245526147	0.153894633214957	-0.326852230389822	0.26647410187869	-0.0891577206678918	-0.641956111051186	"IS01"	0.381837245526147
"CCT2"	"CCT2"	0.381567117307005	-0.160077484927372	-0.148401264602724	-0.0741786146252118	-0.18234837701333	0.153897467494147	"IS01"	0.381567117307005
"NCAM1"	"NCAM1"	0.379400180358276	-0.000196343467090237	-0.109013259057524	-0.148481571029943	0.0425958424762167	-0.242216285525187	"IS01"	0.379400180358276
"GPR35"	"GPR35"	0.378414812726883	-0.305344164309531	-0.208944460224266	-0.0884536037359224	-0.171513499385256	0.359496235051935	"IS01"	0.378414812726883
"SARAF"	"SARAF"	0.373094137496373	-0.608106599060201	-0.0690637220097429	0.368377761391212	-0.254272205453332	0.216308362331964	"IS01"	0.373094137496373
"SLC39A10"	"SLC39A10"	0.372621877808362	-0.0458341369240588	-0.0549159266755383	0.051768217128182	-0.236257011303631	-0.0958804609988256	"IS01"	0.372621877808362
"RELB"	"RELB"	0.368688350976018	-0.766347362996116	-0.289113336109293	0.285258676098273	-0.0183752632113282	0.316661711456248	"IS01"	0.368688350976018
"HNRNPA2B1"	"HNRNPA2B1"	0.364963483393471	-0.308859193829101	-0.189172439121912	0.184170896646181	-0.258189521598783	0.156299399766086	"IS01"	0.364963483393471
"GPBP1"	"GPBP1"	0.360299941717743	-0.374000808319126	-0.159381492713361	0.0418675028600111	0.159192054895051	-0.12988410512725	"IS01"	0.360299941717743
"PDE6G"	"PDE6G"	0.356690915508264	-0.0833288043812065	0.14933864848628	-0.140209290852224	-0.0566821152959266	-0.132272265066711	"IS01"	0.356690915508264
"SYAP1"	"SYAP1"	0.353332862642466	-0.68449380374955	-0.410211997768042	0.129082160572762	0.26310868866018	0.130004030341917	"IS01"	0.353332862642466
"ZMAT4"	"ZMAT4"	0.34934767463579	-0.0993770693100769	0.0852975370627315	-0.0334420848320259	-0.117640844542312	-0.123828849482676	"IS01"	0.34934767463579
"MAP2K3"	"MAP2K3"	0.348749146477765	-0.633906801027052	-0.426867162202873	0.138055192510816	0.173567114069808	0.185191989596972	"IS01"	0.348749146477765
"BRD2"	"BRD2"	0.348728397124091	-0.376040418089106	-0.438112701783002	0.294662817981281	-0.28258768231304	0.274301469607962	"IS01"	0.348728397124091
"CDC42SE1"	"CDC42SE1"	0.348367363512284	-0.207547144304611	-0.21715481942252	0.177446276109288	-0.0402451029574141	-0.193552891503218	"IS01"	0.348367363512284
"SLC7A6"	"SLC7A6"	0.347067089196265	-0.168575670878888	-0.00710334313893275	-0.258697110422583	0.00983383928592918	0.110316721226829	"IS01"	0.347067089196265
"TCTN3"	"TCTN3"	0.346439766945578	-0.153078578178383	-0.0594922091951272	-0.314185444382426	0.0300907541782204	0.158450058932541	"IS01"	0.346439766945578
"TAGAP"	"TAGAP"	0.345554433896862	0.175890552600567	0.134118610943355	-0.0813755721109235	-0.285370312002346	-0.199053921042024	"IS01"	0.345554433896862
"FUS"	"FUS"	0.345503575085299	-0.476007082787452	-0.165216381390847	0.137293820613371	-0.132838968129704	0.259806109853797	"IS01"	0.345503575085299
"SPTSSB"	"SPTSSB"	0.339634216790011	0.098848302045256	0.228624031370859	-0.298415859642623	0.0443332625844766	-0.304442792854506	"IS01"	0.339634216790011
"CCNT1"	"CCNT1"	0.339511430947902	-0.297206701747529	-0.123086067249978	0.118667922459516	-0.224115300224056	0.173024709542985	"IS01"	0.339511430947902
"IQGAP1"	"IQGAP1"	0.339347898419894	-0.120402523695989	-0.296525300830998	0.172934168230282	-0.333789612838458	0.124457618834133	"IS01"	0.339347898419894
"SLC38A1"	"SLC38A1"	0.33418874093222	-0.243154906174047	-0.0255933884675157	0.22031090418872	-0.168936747342913	-0.119856111966781	"IS01"	0.33418874093222
"FBL"	"FBL"	0.332806393145086	-0.262586488170272	-0.0326579321563587	-0.0783239777938731	-0.0885858848661846	0.158655411339888	"IS01"	0.332806393145086
"IL10RA"	"IL10RA"	0.332279368551304	-0.0754015069835783	-0.133546737424947	0.111593243267906	-0.0860583098756072	-0.236190761949265	"IS01"	0.332279368551304
"TNFSF14"	"TNFSF14"	0.331252640093037	-0.353715908016431	-0.104291354862171	-0.237491710119226	0.158820547874814	0.180357568771297	"IS01"	0.331252640093037
"DENND4A"	"DENND4A"	0.322074313152314	-0.313002175657922	-0.0314231341974564	-0.110627816801567	0.0547050217799102	0.0880751723395039	"IS01"	0.322074313152314
"NFU1"	"NFU1"	0.319736572531278	-0.322903275716515	-0.205044948486751	-0.197076484716161	0.174067405207211	0.139693882969524	"IS01"	0.319736572531278
"JAK1"	"JAK1"	0.309796398973722	0.168633381963754	-0.214701760458593	0.253641041827568	-0.604616640401388	0.0226572373643682	"IS01"	0.309796398973722
"EIF5A"	"EIF5A"	0.308390125601096	-0.131879242769756	-0.123571825610186	0.0238113335058746	-0.305783402327066	0.227964875130274	"IS01"	0.308390125601096
"XRCC5"	"XRCC5"	0.305972517078221	-0.0875214201373057	-0.14128963089879	0.0272075193017954	-0.205653738821912	0.0588064456383579	"IS01"	0.305972517078221
"KMT2E"	"KMT2E"	0.304293758763009	-0.279647829227158	-0.0975680921555814	0.228030919112045	-0.0119770140228628	-0.214001027283986	"IS01"	0.304293758763009
"XRCC6"	"XRCC6"	0.303488649239032	-0.31960746914474	-0.209107913460028	0.0758080426259231	-0.146163653862418	0.233912219366268	"IS01"	0.303488649239032
"RUNX3"	"RUNX3"	0.301058735465571	-0.246154973643768	-0.279943902670771	0.0993425938601895	0.0922861640482507	-0.139261316547164	"IS01"	0.301058735465571
"B3GNT2"	"B3GNT2"	0.300272729383053	-0.0848070527031044	-0.087804261962161	-0.0430441274847063	-0.103479364173138	-0.00887898607512003	"IS01"	0.300272729383053
"HSPA9"	"HSPA9"	0.296695324391553	-0.478055537716164	-0.352216365540588	0.0602649598095328	0.0907338716073767	0.218966224850768	"IS01"	0.296695324391553
"BCL6"	"BCL6"	0.294384158668367	-0.267993133077149	-0.0482170360980858	-0.0190469187877806	-0.00655365190130983	0.0429017824605195	"IS01"	0.294384158668367
"CTR9"	"CTR9"	0.293680985421361	-0.308833744600643	0.0232652696439805	0.141428033236344	-0.28253899044586	0.211672828805612	"IS01"	0.293680985421361
"UBA52"	"UBA52"	0.292760448263644	-0.844841094401598	0.0551166085456535	0.0791485969221324	0.284720764765785	0.188525634213334	"IS01"	0.292760448263644
"B4GALT1"	"B4GALT1"	0.292453398760389	-0.485551137104735	-0.134479257771086	0.226161218366344	0.0257939088612814	0.0121829428846426	"IS01"	0.292453398760389
"MRPS6"	"MRPS6"	0.291604195550613	-0.0478980016530287	-0.012267953126779	-0.36288072650734	0.050156124066579	0.105326594440802	"IS01"	0.291604195550613
"SACM1L"	"SACM1L"	0.281107703403717	-0.111869505668454	0.0352969703540654	-0.0562701072723855	-0.149412894656363	0.0565196907707303	"IS01"	0.281107703403717
"GATA3"	"GATA3"	0.280075159511229	-0.241588780679087	-0.0612357200285125	-0.337165215869055	0.16349290040625	0.196240903119669	"IS01"	0.280075159511229
"CASS4"	"CASS4"	0.273160687006019	-0.173990508230391	-0.0267135233061197	-0.058915155799179	-0.0556528460767932	0.0541916405794495	"IS01"	0.273160687006019
"NLRP6"	"NLRP6"	0.270834389978552	-0.119887096753073	-0.0407514985926665	-0.0769986061933658	-0.147989843722236	0.136807078455764	"IS01"	0.270834389978552
"RBM8A"	"RBM8A"	0.267579869766398	-0.211485507014861	-0.17553715362358	0.0425366465795783	-0.0639590611451666	0.0676656289571463	"IS01"	0.267579869766398
"ACTN4"	"ACTN4"	0.266383110104875	-0.139187371100194	-0.391381719577215	-0.100397140742268	0.0180474745824064	0.155706689577504	"IS01"	0.266383110104875
"MOB3A"	"MOB3A"	0.266208384438997	-0.238713257054588	-0.256323003483555	-0.0593378394944173	0.155703039599736	-0.0136437426069388	"IS01"	0.266208384438997
"LGALS9C"	"LGALS9C"	0.265431648896909	-0.0593654452636536	-0.0964991985484095	-0.00103612263645468	-0.0952030743246982	-0.0556912882764773	"IS01"	0.265431648896909
"SH2D1A"	"SH2D1A"	0.264564193621533	0.218948709458558	0.0247992308641704	0.0253515289181034	-0.134295039597685	-0.420617062234261	"IS01"	0.264564193621533
"GTPBP8"	"GTPBP8"	0.264154918161499	-0.22432081421452	-0.0255307247524864	0.0472165411017127	-0.102872499856482	0.0562752008272396	"IS01"	0.264154918161499
"UXT"	"UXT"	0.262888654687176	-0.14148785860305	0.154998799799288	0.0045721641951791	-0.246582782240353	0.102290958091476	"IS01"	0.262888654687176
"SERBP1"	"SERBP1"	0.262746110923738	-0.111665306745883	-0.20002645383739	-0.189106459087937	0.0475058625098817	0.101936222641759	"IS01"	0.262746110923738
"GPRIN3"	"GPRIN3"	0.257728452377588	-0.000493544666226139	-0.176581092717479	-0.0156170447977263	-0.314458028852872	0.213460898792411	"IS01"	0.257728452377588
"ARID4B"	"ARID4B"	0.257359907250345	-0.418537865323964	-0.276540335552941	0.0564317065435023	0.0799948986777069	0.173823770220639	"IS01"	0.257359907250345
"PRCD"	"PRCD"	0.256760003719953	-0.12434234716548	0.112682056937023	-0.167691366599485	-0.0201906561006925	0.0300814544217757	"IS01"	0.256760003719953
"ZNF611"	"ZNF611"	0.256667804242894	-0.140341015583851	-0.0485666526370017	-0.0940373400087149	0.0236683702119013	-0.0138004920126808	"IS01"	0.256667804242894
"HSH2D"	"HSH2D"	0.255650280773808	-0.0228546630622411	-0.378731122601571	0.224335187633129	-0.0772047431828812	-0.237286708226533	"IS01"	0.255650280773808
"SLC27A2"	"SLC27A2"	0.255530829371013	-0.0114152054245132	-0.124119237693085	-0.22472597940474	0.002478571982035	0.0539682277094633	"IS01"	0.255530829371013
"PSTPIP1"	"PSTPIP1"	0.253963780495992	0.120966670634497	-0.169454925297184	-0.117813282527701	-0.0924735009939037	-0.0839128270631783	"IS01"	0.253963780495992
"DNTTIP2"	"DNTTIP2"	0.253248405650818	-0.414924961384722	-0.226958329641595	0.240436709699203	-0.131281764331458	0.196916443334982	"IS01"	0.253248405650818
"OTULIN"	"OTULIN"	0.248965275646344	-0.303798987683251	-0.186688529489589	0.0464695199960153	0.155936387995731	-0.0773982374739166	"IS01"	0.248965275646344
"STRAP"	"STRAP"	0.248229876019905	-0.270113824887806	-0.234238770650982	0.0865245244252329	-0.000416508409608846	0.0550231211948658	"IS01"	0.248229876019905
"PITHD1"	"PITHD1"	0.239867167977734	-0.218830928100951	-0.12916946686846	0.0695381805430655	-0.127841635452836	0.131945662954065	"IS01"	0.239867167977734
"ST3GAL1"	"ST3GAL1"	0.239413989862237	-0.0241432414960305	-0.0143932875251369	-0.0236800890085352	-0.220262130871286	0.0742521649713163	"IS01"	0.239413989862237
"SF1"	"SF1"	0.238146970737742	-0.191848260956751	-0.145201643903986	0.197125422326374	-0.240120290723637	0.100114047092884	"IS01"	0.238146970737742
"STAT4"	"STAT4"	0.235260325909348	-0.518606988721404	-0.365490934918353	0.233753291920511	0.0496776692902203	0.187475860839704	"IS01"	0.235260325909348
"AKIRIN1"	"AKIRIN1"	0.230913246390214	-0.336546384390711	-0.168663257396938	0.108619864064169	0.0176885603647801	0.0710231292145196	"IS01"	0.230913246390214
"RAB8B"	"RAB8B"	0.223988810904874	-0.392314991723592	-0.295717351713265	0.0598347238457087	0.126946975243785	0.126783361278383	"IS01"	0.223988810904874
"MED27"	"MED27"	0.222506067627975	-0.179966383034066	-0.04837073448758	0.0559631302691744	-0.104129648129959	0.0527609117770594	"IS01"	0.222506067627975
"DAZAP2"	"DAZAP2"	0.222496175953682	-0.0121853187976986	-0.19966316248893	0.222218367291081	-0.398879953108164	0.10270082345905	"IS01"	0.222496175953682
"TAF7"	"TAF7"	0.221602741514886	-0.13808401251128	-0.00955001898166007	-0.00948653041092146	-0.108219999226456	0.0680323303913384	"IS01"	0.221602741514886
"RARA"	"RARA"	0.218969057879893	-0.474282397367517	-0.216442662586999	0.0635426617978537	0.157716102419768	0.146536451284158	"IS01"	0.218969057879893
"USP11"	"USP11"	0.21737362985998	-0.511201092141555	-0.308179335808366	0.203346751309493	0.0669730900139374	0.184765420898769	"IS01"	0.21737362985998
"IRF8"	"IRF8"	0.215078989980211	-0.115639503370506	-0.292002430898978	-0.345589579293145	0.208016701840754	0.187733893401892	"IS01"	0.215078989980211
"BDP1"	"BDP1"	0.213363409835892	-0.055316456275256	-0.119386094478116	0.0152000071718769	-0.131712263940669	0.034373359946228	"IS01"	0.213363409835892
"ABCF1"	"ABCF1"	0.21205655523975	-0.312793369548597	-0.180684440028985	0.162839397081686	-0.0295825415459445	0.0650813848267621	"IS01"	0.21205655523975
"CYLD"	"CYLD"	0.210303189490455	-0.155010846438659	-0.0930162389702046	-0.00698862968660244	0.0907245562203343	-0.109930643029129	"IS01"	0.210303189490455
"PLA2G6"	"PLA2G6"	0.208809314755301	-0.109219031793895	-0.0654312266725395	-0.136428460784705	0.0914465019319485	-0.0238771073033466	"IS01"	0.208809314755301
"HNRNPF"	"HNRNPF"	0.208142566443652	-0.0377247624608324	-0.133341430977899	0.0825760735817326	-0.0839719463942876	-0.112263424023369	"IS01"	0.208142566443652
"TAX1BP1"	"TAX1BP1"	0.202933235247125	-0.192546557751748	-0.107413129607933	-0.0214247166213766	-0.0168878572760999	0.0999800381146179	"IS01"	0.202933235247125
"ISG20"	"ISG20"	0.197570651682576	0.116348722523214	-0.622826354327056	0.145075375493812	0.0966793938571168	-0.340258543397855	"IS01"	0.197570651682576
"GABPB1"	"GABPB1"	0.196711628354799	-0.324884743609168	-0.0975171969883697	0.0150722314349025	0.114406175281453	0.049807914062235	"IS01"	0.196711628354799
"TRH"	"TRH"	0.192594304880121	-0.0571833635797792	-0.0496799515292354	-0.016606824568817	-0.0372556873433797	-0.0548831252606515	"IS01"	0.192594304880121
"NDUFS5"	"NDUFS5"	0.180090446832985	-0.19449342863279	-0.30067110322656	0.163920093413902	-0.070237019665288	0.0701509154103888	"IS01"	0.180090446832985
"ACSL6"	"ACSL6"	0.179609177006437	-0.0887841943509851	0.0315669153685325	-0.0687274871550358	0.063341323620936	-0.107429475999091	"IS01"	0.179609177006437
"YWHAQ"	"YWHAQ"	0.17922098989812	-0.244117581062064	-0.0785909355407166	0.176526031261963	0.061678929101488	-0.158423329704728	"IS01"	0.17922098989812
"ARF1"	"ARF1"	0.178245475728269	-0.0361632014914915	-0.284266501291871	0.154720062968261	-0.158047044402713	-0.000185842175450287	"IS01"	0.178245475728269
"KRT83"	"KRT83"	0.174138054794095	-0.0714040271118188	-0.0782809454038467	0.00495370539748833	-0.0189252179860241	-0.0522593361178057	"IS01"	0.174138054794095
"NPM1"	"NPM1"	0.165354783140554	-0.0286632460085943	0.0428795763442003	-0.116088920028763	-0.0967335289965766	0.0877306044728412	"IS01"	0.165354783140554
"DBF4"	"DBF4"	0.164309398564014	-0.225880608671176	-0.0185130252362862	0.0241260021428662	-0.076661369986468	0.158903592627646	"IS01"	0.164309398564014
"HOXA9"	"HOXA9"	0.163082778155061	-0.185137442306691	0.132892751598574	-0.211630156206068	0.132843070817985	0.0550608298235101	"IS01"	0.163082778155061
"CSTF2T"	"CSTF2T"	0.157337038703526	-0.150104356816117	-0.0422755780641542	-0.0297770444842861	0.112369346932504	-0.0823403141392473	"IS01"	0.157337038703526
"CBLB"	"CBLB"	0.153288966164568	0.148241861629172	0.126874603249383	-0.104106300228526	-0.300039525750517	0.0930293439200748	"IS01"	0.153288966164568
"RIC8A"	"RIC8A"	0.152711851680421	-0.161965776433498	-0.116556721797472	0.0715435872181943	-0.0476766173977563	0.0530729723470407	"IS01"	0.152711851680421
"INSC"	"INSC"	0.152670361421279	-0.0452176806572639	0.127868066060594	-0.0638207264016945	-0.0156520465603208	-0.0828908696080711	"IS01"	0.152670361421279
