"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"
"CST7__pos"	24.9388189699712	37.6344899244582	2.22044604925031e-16	123.852241527662	10.7618913284859	8.23965427199283
"NSMCE1__pos"	35.1965438142853	12.9115630361876	51.8313823540629	9.63321440733945	33.2885540230576	131.578477729934
"RPS3__pos"	4.77517453724302	20.9067863976284	157.269117475324	19.7245024417379	2.22044604925031e-16	3.77144829776965
"BACH2__pos"	169.564245370686	2.22044604925031e-16	1.78091528698543e-06	2.22044604925031e-16	2.22044604925031e-16	22.0817696357915
"PPP1R18__pos"	11.6185003932801	104.250323601617	2.22044604925031e-16	56.2170004295953	44.8026721449039	50.3525687033267
"RPS20__pos"	39.7109737412929	2.22044604925031e-16	7.96328627025561	30.3876601082941	120.687010954696	34.78205945814
"TUBA4A__pos"	71.8133442648127	4.89532925171683	21.1055423810218	132.483220671188	18.0526441652547	15.2430345553508
"CSF1__pos"	2.22044604925031e-16	25.3315888617081	2.22044604925031e-16	2.22044604925031e-16	71.3823854998507	141.164032905702
"RPL32__pos"	11.8817377297748	21.3509827857381	163.622029076302	2.22044604925031e-16	2.22044604925031e-16	12.8771508953624
"XCL1__pos"	125.288161076464	12.2198857573965	77.8138003928189	1.64894221372671e-14	3.75484042285553	58.9837664000238
"TXK__pos"	35.0272395947915	127.336498688483	8.26025710128204e-12	17.4465153296419	26.7325064812404	37.2864371143485
"RPL13A__pos"	45.6218479200198	2.22044604925031e-16	13.3826827034112	18.4988219920983	109.945101663698	20.4810014790915
"GTF3C1__pos"	21.1384492154803	3.03146065296385	15.4535582207816	138.865781390741	2.15761365679079e-13	16.5824775491754
"CXXC5__pos"	10.6443802006094	31.2921613657286	26.2588076018493	0.000447363029534387	34.6724050464528	142.041961359568
"RPS18__pos"	3.21538668711273	32.3498267067114	129.489324927846	2.22044604925031e-16	42.8399928328432	0.895079159737142
"MAFF__pos"	140.233948090268	2.05351581485775	8.112246949079	39.9304758079004	50.4659074966311	33.3029796006741
"MYL12A__pos"	15.0889077295455	77.1640083942259	2.22044604925031e-16	36.7323591809519	34.0377874459734	19.3257209747691
"RHOC__pos"	5.38641273758857	26.0882118083653	5.39328281233194	20.8350386495364	150.004118660161	39.5645015615096
"HLA-C__pos"	50.8796858105758	2.22044604925031e-16	2.22044604925031e-16	107.914784085062	17.613125229391	16.0725461110652
"CAMK4__pos"	2.22044604925031e-16	2.22044604925031e-16	36.9075117543156	1.2439373384208	8.2599601433747	134.321676233802
"RPS24__pos"	30.5471733339242	37.7409617907368	114.15620436997	2.22044604925031e-16	2.22044604925031e-16	21.4405760006421
"TPT1__pos"	66.7405809921868	2.22044604925031e-16	76.8239102239927	17.3931092722812	2.22044604925031e-16	39.4728435038806
"SH3BGRL3__pos"	6.49459383347742	76.6711242086905	2.22044604925031e-16	36.6541452799699	26.2894906527928	30.9795986281996
"RPS2__pos"	9.04187500728004	2.22044604925031e-16	36.4407475526801	17.0556236808225	108.671160183084	36.1605115410245
"FCRL6__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	145.550816232196	2.22044604925031e-16	2.22044604925031e-16
"KRT81__pos"	25.3982833852592	18.9733130867295	0.000342607423825989	2.22044604925031e-16	92.5829911058431	133.502956763577
"RPS4X__pos"	15.2016443602793	23.9529285019912	144.094640639404	3.89459679419322	7.32006949707401	4.85193985034811
"CXCR4__pos"	92.2234196801504	0.182180037557298	30.4493147350883	75.9014637399421	36.728176994018	1.13196864756332
"ACTG1__pos"	17.5847575702048	76.5682550005499	2.22044604925031e-16	23.6339691730334	12.3781729279977	50.9917683871332
"RPS29__pos"	0.942307308197432	2.22044604925031e-16	39.1722559896665	7.06087785533808	103.957896715686	52.9383716951773
"P2RY8__pos"	79.158896249959	2.22044604925031e-16	5.17329067781007	126.729328479607	2.22044604925031e-16	2.22044604925031e-16
"IRF4__pos"	43.0514883590254	2.22044604925031e-16	2.22044604925031e-16	14.8604056259534	48.2461910858766	138.614030510646
"RPL18A__pos"	7.62795206725601	44.592804527831	125.670151498235	2.22044604925031e-16	3.65571184161844	17.290924411485
"AHI1__pos"	140.704933348848	2.22044604925031e-16	0.188421276738196	10.6652473809574	40.1071892823792	63.1031819394337
"IKZF3__pos"	9.55437986903386e-12	96.7540060879369	2.22044604925031e-16	42.0193371058886	17.0102464974714	73.7523800147349
"RPL7__pos"	26.5248203061623	2.22044604925031e-16	47.2962647105577	16.7477319508914	106.763373521079	9.51212500397024
"PRF1__pos"	32.8496536864308	47.7660291044623	2.22044604925031e-16	106.298065696341	34.2169179426952	3.9349391211102
"CTSD__pos"	50.6756560042883	2.22044604925031e-16	2.22044604925031e-16	38.279395426956	54.9777665098631	106.69689218504
"RPL13__pos"	9.25955321672387	9.14837725737032	176.015411455818	2.22044604925031e-16	2.22044604925031e-16	26.2193865648402
"KDM6B__pos"	126.312845151501	2.22044604925031e-16	1.29765751031887e-07	59.8315828335476	21.5146044521421	64.7130952772977
"ABI3__pos"	2.22044604925031e-16	74.4670751550513	2.22044604925031e-16	76.433858624627	54.9355988139543	49.9962926564423
"KLRC2__pos"	13.8686906196879	20.8872265916799	5.90169380261102	6.37001941189966	143.633308268045	50.2912664019126
"CTSA__pos"	46.6896424258188	25.773347394336	35.39928604268	8.50598845158556	42.4090651312776	117.347711695914
"GNG2__pos"	7.32564657973826	30.5587577952779	2.22044604925031e-16	133.72568741005	30.4139543387806	56.2965211254391
"RPS7__pos"	18.4727951502663	46.2083715022365	112.598919700213	6.4500563380587	2.22044604925031e-16	12.7226663262163
"FXYD7__pos"	120.582069985554	2.22044604925031e-16	55.478940900981	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"STARD3NL__pos"	24.7897768809732	93.9563851819828	1.89360006055485	37.0552199792417	54.2804510328702	51.8408995823032
"ARPC1B__pos"	42.1921109603266	0.966614425086988	5.66638768758171	42.0953750610115	116.09562378	62.2073636188192
"CAPG__pos"	47.0742342464267	48.9734731861304	2.22044604925031e-16	2.22044604925031e-16	55.3549994594572	109.081609315879
"LITAF__pos"	68.5526612664392	14.0773026324499	2.22044604925031e-16	105.905388392958	31.2639221550219	22.3342824935141
"PTGDR__pos"	34.0019529183232	79.2003136595323	27.2869774543046	34.7793713509967	2.22044604925031e-16	2.22044604925031e-16
"BHLHE40__pos"	125.398233814438	17.0361175980355	25.9097510982743	74.9825325242691	10.3439615726727	21.7747807190089
"RAC2__pos"	25.4552065699302	71.2252778098146	2.22044604925031e-16	30.2351407833673	9.97259985153875	44.3811858602621
"RPL31__pos"	19.2761449762516	2.22044604925031e-16	44.7020667561082	10.3473355362354	101.456146116639	14.8586408673527
"SOST__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	104.198880298819
"NKG7__pos"	29.6390634502904	57.1976895416182	2.22044604925031e-16	94.6970260377736	20.1852631391074	2.22044604925031e-16
"RPL7A__pos"	29.622933857867	39.9044185002865	96.6520608487972	12.3052239860139	2.22044604925031e-16	16.8951444335347
"XCL2__pos"	121.890858195422	25.4723407417862	77.0190169889214	3.11957888722376	30.3460667484142	17.6654461255689
"ALOX5AP__pos"	0.589570950753469	70.5179295937258	2.22044604925031e-16	31.6188541866144	65.1816174814099	77.9521637760226
"ECH1__pos"	13.3115776504082	2.0706174611583	17.1823253102053	11.1446972399989	133.046639832947	63.6404497711744
"RPL37__pos"	28.9668917694468	2.22044604925031e-16	64.6712857735366	17.8666913197834	2.22044604925031e-16	73.6584344088996
"CX3CR1__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	122.241738370948	2.22044604925031e-16	2.22044604925031e-16
"FAU__pos"	12.5896362242674	52.3882372733123	103.236769446214	23.5089411160393	2.22044604925031e-16	8.80076919613297
"NR4A3__pos"	130.402851716014	2.22044604925031e-16	2.22044604925031e-16	65.6731858408861	9.35263322161448	58.7246345743181
"LCP2__pos"	35.0354496844566	108.963274590845	20.9156656921723	29.880439090272	2.68582520141152	67.527789057786
"PSMA1__pos"	21.0276035915993	16.3223192457862	27.8670173357558	17.1163198563841	134.303353554947	34.6135229486121
"KRT86__pos"	48.9495532151075	12.0664479011683	0.446431190995747	10.1713070331398	72.2543891402714	122.432103778595
"CD8A__pos"	20.1260581074184	7.52142955135312	5.9401279962691	146.992248100593	4.07925146051775	2.22044604925031e-16
"RPL28__pos"	42.0844244567264	51.9994168022349	96.8234418640014	2.22044604925031e-16	2.22044604925031e-16	23.0569061515863
"SPINK2__pos"	111.90040223489	2.22044604925031e-16	51.0480214721426	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"OXNAD1__pos"	23.2586013635236	101.28938893059	17.9164190199431	1.5133965871622	18.0139963265628	82.8347880415001
"SAMSN1__pos"	55.7656495211579	14.2778895919812	1.67557993847311	31.1465739833132	114.410947298209	55.3033615923076
"ADGRG3__pos"	62.4448567031951	32.5383610967248	2.22044604925031e-16	2.22044604925031e-16	49.1335976585669	117.147945868746
"C1orf21__pos"	34.4843450708539	10.2271478618465	1.44233171067468e-15	146.467282107923	2.22044604925031e-16	2.22044604925031e-16
"RPL29__pos"	23.3996306140689	50.8768199040073	100.799459049677	1.66998696201288	2.22044604925031e-16	16.8973855958848
"RPS27A__pos"	37.8711951012994	2.22044604925031e-16	132.092109273253	27.0106723240595	2.22044604925031e-16	7.39342912253616
"CCL5__pos"	2.22044604925031e-16	63.4428687325131	2.22044604925031e-16	59.1602342962479	42.189312960497	45.5069821905288
"RPL26__pos"	4.64380138346026	7.04592287263856	75.791237149673	15.1863401907602	88.0393392454224	2.22044604925031e-16
"NLRC3__pos"	15.694786894142	23.0840430851456	21.5530459823525	23.0663976749635	2.79715646236174	125.306860913114
"TGFBR3__pos"	4.60055178858758	2.22044604925031e-16	4.59797828514478	140.000399225781	2.22044604925031e-16	2.22044604925031e-16
"RPL14__pos"	20.1956036532212	24.8781715299955	118.292732830315	26.3782036081933	2.22044604925031e-16	6.47531383710982
"TCF7__pos"	119.851329624866	2.22044604925031e-16	81.8481560177343	2.22044604925031e-16	14.0501843013212	30.1087384496474
"HOPX__pos"	35.5352221305457	78.6069932526296	7.51375950268104	21.7668106070518	45.8251935080959	43.0431657505931
"ARF6__pos"	27.2442186970878	23.9191335387277	26.3392604887263	32.4031175133534	106.232505089511	54.047455582716
"ISYNA1__pos"	20.3032287420646	19.4263900846582	2.22044604925031e-16	12.2175743431531	5.83820062460495	135.307840038889
"ADGRG1__pos"	2.22044604925031e-16	28.5180634299461	2.22044604925031e-16	121.499534525147	16.8456638053915	36.0793225363373
"RPL6__pos"	6.79365240069167	34.010070349826	118.228502812743	12.3727171775326	2.22044604925031e-16	26.0422121831663
"RPS14__pos"	52.2816256965474	2.22044604925031e-16	115.646411761696	21.477986178264	12.0023896110206	2.22044604925031e-16
"EVL__pos"	22.4378195086123	82.8814592848905	2.22044604925031e-16	22.3299117782393	44.9248022792752	51.8930481839658
"CRIP1__pos"	17.7737189394872	23.0147307492671	45.9441184893713	47.6998560869231	115.189827267995	21.1143848576349
"TNFRSF18__pos"	52.471165376591	26.7804841716295	7.69517291554576	2.22044604925031e-16	62.1582324003221	100.354371319096
"KIR2DL3__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	151.71101633225	2.22044604925031e-16	2.22044604925031e-16
"TIAM1__pos"	136.769474239336	24.9309756588766	2.22044604925031e-16	2.22044604925031e-16	13.8264981473289	2.22044604925031e-16
"CD2__pos"	54.2659321414915	58.6174629826466	80.1192336650818	29.1927375185367	38.1603172585212	18.1841860248237
"GZMK__pos"	90.5984279452273	99.2062981402429	7.97113736337237	2.22044604925031e-16	57.8360418439221	4.83762498636173
"RPL23__pos"	32.6362011823087	1.19748815138604	54.2294894215622	23.0132661117413	88.3869792525743	31.7104392977206
"DENND6B__pos"	10.6656997915583	42.6177255026465	2.22044604925031e-16	2.22044604925031e-16	10.9591227221754	139.994764965249
"DUSP2__pos"	91.5263920226526	7.30138069728589	48.2978090256461	89.7039549756346	5.46242534122368	5.61429298970537
"HLA-A__pos"	73.9780294811054	2.22044604925031e-16	2.22044604925031e-16	60.3017212833014	40.3231344840902	12.2489585202212
"RPS25__pos"	29.0307040969282	13.734067275344	118.512636174202	20.0253037607108	2.22044604925031e-16	11.0605650437304
"GNLY__pos"	72.7595942444911	67.1203900293953	2.22044604925031e-16	45.6856410387697	39.21635233381	2.22044604925031e-16
"RPLP2__pos"	15.9651284648992	2.22044604925031e-16	57.6698781985654	9.76320533330061	82.1908493448423	30.2610747866819
"KLRF2__pos"	7.20050249217813	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	137.928910009861
"SYNE1__pos"	23.7303018317119	21.7898607853737	9.28207329483802	120.532524415811	2.22044604925031e-16	30.9921766123747
"TIPARP__pos"	118.972154261058	2.22044604925031e-16	2.89800419842874	32.1231198403755	20.0317070673458	84.1788346742121
"RCSD1__pos"	20.6477433639312	98.2846639102159	23.7525983115273	24.6362677871864	15.2584027728667	36.8079704103842
"CLEC2B__pos"	48.3276190786869	86.4261116395271	16.910255661431	45.0323391245131	38.2625784000476	25.321395928286
"SIRPG__pos"	23.0455069382272	33.0840970184853	3.54717493546067	2.22044604925031e-16	15.2388611157683	146.243635474559
"C1orf56__pos"	2.44880734377913	2.22044604925031e-16	15.5024392352172	2.22044604925031e-16	132.469943204068	2.22044604925031e-16
"APMAP__pos"	50.4320057155188	15.4247057101271	11.3810753279425	113.219987372105	24.7212883273888	51.0265037695624
"CSRNP1__pos"	102.846375194003	4.20509144734001	21.8385182601216	45.1965865513372	30.9571611257869	71.2074022910993
"RPS5__pos"	32.5736129853642	40.5143571987552	98.9335794258979	2.22044604925031e-16	13.3047512633387	6.37118050821819
"PSMB8__pos"	43.5962874436121	84.1330529595895	17.8113000102823	44.8474215572878	35.4952961127738	37.7256615243908
"TMIGD2__pos"	12.9100100588267	79.0231770910262	2.22044604925031e-16	2.22044604925031e-16	53.8211003192641	125.545073003466
"B2M__pos"	11.0593898441237	6.49182455715723e-08	8.46196661620251	86.4351810843118	97.559542377908	6.51437780754341
"RAB29__pos"	42.6004089964428	40.0947756396132	2.22044604925031e-16	113.419275106038	6.58857296945601	20.8573957750011
"TNFSF4__pos"	142.033377762363	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"TRAF3IP3__pos"	24.6946650351996	90.1910570058811	41.821059407217	33.1115308011056	28.7125794451453	20.2287868630553
"CD69__pos"	26.4208574255582	75.6688284095509	35.0684294008915	28.852036425739	15.6574543973762	57.6324072725348
"APOC2__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.08241069859056	138.204474122071
"RGS1__pos"	30.5626303299479	45.2008106486844	17.232513602087	7.78903417370303	96.1807922057619	57.8327446959049
"SELPLG__pos"	37.5653530117297	50.0256558097957	6.80889231509833e-09	113.711057149441	12.2307603938953	48.4067347127412
"SATB1__pos"	137.034624437566	3.50333343451475e-05	39.3975917669947	33.163118901344	29.3170183941519	14.9287352537694
"EOMES__pos"	4.83729066904068	61.5850852816294	2.22044604925031e-16	61.5098552957503	2.22044604925031e-16	2.22044604925031e-16
"PFN1__pos"	2.41603770846494	56.902040634429	2.22044604925031e-16	46.783562475313	34.0484925210411	42.8108825040905
"PIM1__pos"	31.2954818887112	31.3603244769878	22.8315828596676	39.162737661235	29.3109531838448	111.935920973145
"RPS11__pos"	27.1279339114483	2.22044604925031e-16	45.8509276777713	20.3366277913453	77.5255561802012	31.0261515290428
"KLRF1__pos"	92.0812651065375	34.2493112486388	2.22044604925031e-16	121.713071643437	3.35375535559035	2.22044604925031e-16
"SRGN__pos"	82.1510945783412	2.22044604925031e-16	2.22044604925031e-16	55.1334173859118	37.0581902995424	12.7697324603811
"CMC1__pos"	74.756399220757	33.6746671466463	62.7216894972778	81.227532819277	4.02395106893108	2.22044604925031e-16
"LY6E__pos"	67.713263460455	77.9245904999743	1.04424378320102e-12	27.9481370024601	52.8744385727363	2.61373920812124
"RANBP2__pos"	65.9297212054703	2.22044604925031e-16	5.08719046404114	42.8345155164299	26.6534199858994	118.280710073927
"MOB4__pos"	27.0866599646214	2.22044604925031e-16	20.6919796588319	18.1200382356112	115.210653338905	46.175771347179
"PTPRC__pos"	45.0398365499811	15.7249526798545	17.6081420590269	87.6415502390907	2.27202511045963	38.6701026268512
"IL2RG__pos"	72.7671446955717	2.22044604925031e-16	2.22044604925031e-16	66.9237755324345	36.9283663612311	64.5341998547612
"RPS19__pos"	9.20922729223287	38.672021958349	95.453918702358	2.22044604925031e-16	16.2122264191964	35.6117922259856
"SASH3__pos"	24.9390847293609	93.3797168600897	2.22044604925031e-16	65.7095345190274	24.1076098125148	44.109249528879
"SLCO4A1__pos"	26.5798549491972	2.22044604925031e-16	2.22044604925031e-16	2.6764783641965	13.4766652595667	126.074509180837
"CKLF__pos"	30.1911921238771	69.0417898875316	2.22044604925031e-16	2.21967691964312	100.300769384729	66.877149286704
"HLA-E__pos"	34.2031170486658	12.0182485594634	6.61107105620786	79.9007690451859	21.5733477883532	20.2755410372301
"NFKB1__pos"	119.481338390306	2.22044604925031e-16	5.93527026048568	44.7149029434598	44.508933870894	55.558679403381
"RPS15__pos"	2.22044604925031e-16	39.283093151914	114.036371419469	0.57049605580964	10.7960598526703	30.2709579211466
"PTGER2__pos"	17.7045613654867	87.3143612345078	2.22044604925031e-16	60.4842636481598	14.3356106840238	2.11781591371408
"IL32__pos"	17.0017115895389	13.6173665336956	1.82740417821747e-07	45.6846142109543	46.2581036556195	103.868918831119
"RPL21__pos"	44.7369743896616	2.22044604925031e-16	10.5234867168737	33.6467595411053	69.2283905213304	31.1522222721599
"CALM1__pos"	22.0936629334453	26.2600378600791	10.1596226768733	80.9291292708319	2.22044604925031e-16	38.4622119526156
"RNF19A__pos"	124.621760187144	7.07903442546085	12.5033992592328	76.9556465399767	5.71845104333154	24.3109145705825
"SPTSSB__pos"	105.603257967731	21.1063822896376	3.62746786456868e-06	2.22044604925031e-16	18.0568994977069	2.22044604925031e-16
"GIMAP7__pos"	69.7336324986072	95.4688809717784	3.7999402139545	56.0173614171545	20.9844746718523	18.6034332749671
"VAMP2__pos"	15.5007594522119	33.5039640864999	37.7826004814694	46.732576474066	115.216363150858	9.90062678873013
"NDFIP2__pos"	4.45706746259116	63.7881863354873	2.22044604925031e-16	6.99711423939093	47.986149458003	121.202749281518
"TTC38__pos"	2.0257346074015e-11	37.0721173252193	5.23732389465125	111.491983442776	11.0562757230457	34.2679464678715
"TRAF1__pos"	129.103034910159	3.5596577849953	2.33802126186921e-13	19.8634478017528	23.2754108327943	85.0485410660985
"RPL36__pos"	2.22044604925031e-16	18.3380420499406	111.672834129064	2.22044604925031e-16	26.577047062763	33.6770036053414
"PSMB9__pos"	46.0959824850047	80.6253983738159	4.40383701980091	43.0984090933763	36.3455531858538	17.0914401128538
"NINJ1__pos"	105.902861519977	2.22044604925031e-16	0.000800126836808029	23.4695663343898	50.0274639645316	94.885163732169
"RPL36A__pos"	32.7415358294507	3.35721094021231	83.6168398974254	30.8914914423807	82.0051645875886	17.7023968300322
"IRF1__pos"	61.00875116408	25.5692957375103	12.7880925517816	97.7269338641683	23.0846363339349	40.0586022953812
"RGCC__pos"	100.545923113112	2.22044604925031e-16	33.5940329485822	28.3298485605408	63.2866616303061	50.5799005392753
"RPL18__pos"	22.4242918891897	21.0406178253951	112.366312529971	6.76897110463207	2.22044604925031e-16	21.2640896201299
"DRAP1__pos"	39.1844351731122	76.9295798011254	10.3699304962158	22.5281245749651	49.561877709184	43.4112479979336
"KLRC3__pos"	55.2233921756572	36.17496911368	14.0516246835005	51.6564855727686	2.22044604925031e-16	87.5588271807443
"RPL15__pos"	8.95118399428675	10.785277648688	78.0396472155352	0.677235253519512	69.5393080953165	20.0297802078669
"TNFRSF1B__pos"	48.8338920934122	2.89697281872622	2.22044604925031e-16	100.957520491837	36.4627767392982	75.3599812228023
"EML4__pos"	106.449064732963	13.5226835092231	24.1641959789767	51.6290787238256	18.8277761085125	62.4283901804125
"EEF1B2__pos"	36.8678135336601	26.0725811766913	84.3866357875751	21.8504291834321	2.22044604925031e-16	25.4344241055394
"IFITM1__pos"	58.2580760427871	55.859837858298	2.22044604925031e-16	47.7288180349104	2.22044604925031e-16	37.2691075051765
"DHRS3__pos"	60.8627715149158	7.25122236849756	9.0834641747454	22.6478566212577	7.65082992308883	108.756900795079
"EIF3J__pos"	36.7947772167181	4.84867994685076	16.7405307391391	32.8874956598715	100.968680656119	66.8224626589299
"ARL4C__pos"	74.2338122645758	21.5932070722002	27.7073944552628	103.621515668181	31.4778976101234	10.1647670461721
"DNAJA1__pos"	83.196358221826	9.4629072175922	8.37682763189712	52.1454509676578	49.6607691179169	42.5492257375828
"RPS3A__pos"	13.1663285644705	0.561606985427516	133.987871819978	21.8711261884208	2.22044604925031e-16	24.5305730986485
"GPR82__pos"	2.22044604925031e-16	66.1436870210474	2.22044604925031e-16	2.22044604925031e-16	36.3187885078222	28.1245737190945
"CCND2__pos"	28.998518500863	27.9811825670556	2.22044604925031e-16	62.872562321054	34.8315496177586	109.274030978668
"HBB__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	109.752886096267	2.22044604925031e-16
"GABARAPL1__pos"	57.1891503433957	8.54770502503162	13.6328956751778	102.06378932614	16.6905368733328	68.5058961064323
"IRF7__pos"	106.278619948673	39.4590547757559	2.22044604925031e-16	25.2465242576017	34.4492773454027	68.1152854609928
"CCND3__pos"	49.3636967892259	84.6712061373018	41.1212057395638	67.0671183699845	16.5013868906493	13.0751761625113
"UBASH3B__pos"	22.042673909586	76.4909838273689	2.22044604925031e-16	2.22044604925031e-16	13.231158306852	36.2275120499108
"METRNL__pos"	53.8976829583976	2.22044604925031e-16	2.22044604925031e-16	58.9585328053371	34.4480124045319	104.837036912137
"ID2__pos"	70.2778301546954	10.0026241837085	22.3927521453943	31.1154187043498	83.6725523902864	33.0567910349979
"AOAH__pos"	31.0985320091728	18.5265068819165	9.14269635574075	114.877568336397	15.7929719023645	44.9266988085039
