"IS01"	"IS02"	"IS03"	"IS04"
"PPP1R15A__pos"	2.22044604925031e-16	0.371533200869217	34.9482981795071	3.74694411275868
"MCOLN2__pos"	3.70278256617783	2.22044604925031e-16	13.6133970396808	20.3382530276772
"CMKLR1__pos"	35.2520970405837	2.22044604925031e-16	1.79063482304094	2.22044604925031e-16
"COX5A__pos"	12.3299561832552	7.24127286144167	2.22044604925031e-16	14.7262287831987
"NFKBIA__pos"	0.172253119956231	0.265262603961578	34.1173922445759	2.21893426201087
"NFKB1__pos"	0.601175199687515	0.570144652881884	35.0357787161275	7.1316429165187
"DAB2__pos"	33.44415346856	1.68532617033964	6.41592376709837	2.22044604925031e-16
"CLEC9A__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	19.089126779771
"INHBA__pos"	2.22044604925031e-16	2.22044604925031e-16	35.538069455494	2.22044604925031e-16
"PLD4__pos"	7.56713596440621	2.22044604925031e-16	0.758199347090048	28.1909949412617
"CD81__pos"	29.2369442999417	3.72402500769149	6.80438550178808	2.22044604925031e-16
"DCTPP1__pos"	15.1875041352194	2.00330438755155	2.22044604925031e-16	22.5479116605787
"CCL4L2__pos"	7.88060343998667	0.68733574160069	33.2817506913327	0.888383790041198
"NFKBID__pos"	1.55676259404668	2.22044604925031e-16	28.5323723007343	12.0999467373855
"NPL__pos"	34.9271712365409	2.22044604925031e-16	5.69940816309854	2.22044604925031e-16
"CCND3__pos"	9.67924544946047	4.7850977851376	0.52596096100829	27.4865038994127
"G0S2__pos"	0.0774981236634571	2.09858772452979	39.9471253374041	1.85893643575029
"ZC3H12A__pos"	0.19897477231547	2.22044604925031e-16	38.1204509806693	4.95585384143807
"NR1H3__pos"	33.4895111579507	2.22044604925031e-16	6.70097157812852	2.22044604925031e-16
"TLR10__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	21.1585401263607
"TNFAIP3__pos"	2.99109044187745	4.59604917241362	31.3860583574485	0.851490764465016
"STX11__pos"	4.34259154890984	1.1905473805155e-10	29.8265275331644	9.66865127146045
"ACP5__pos"	29.1286868968604	1.75242088227903	7.10634397528139	0.0359372952825446
"ARHGDIB__pos"	11.1439122007238	3.49870869791255	2.22044604925031e-16	18.2307555977674
"EREG__pos"	2.22044604925031e-16	2.22044604925031e-16	40.7958111681188	6.27866049990395e-10
"GPR35__pos"	8.59679612242899	2.22044604925031e-16	8.71813719649191	21.5570422693739
"ASAH1__pos"	26.8734249760528	0.877268021835162	10.9202055426457	2.22044604925031e-16
"SMCO4__pos"	14.8953683135423	7.54755211249635	2.22044604925031e-16	20.0457951336719
"AQP9__pos"	2.37645422652683	3.83499551275632	28.9634255026269	2.22044604925031e-16
"ADAM19__pos"	0.610411455083296	0.36875020133716	2.79231778455045	31.7075875881817
"TMEM176B__pos"	29.1545427664687	2.22044604925031e-16	8.28882611490227	1.00458186863294
"PGLS__pos"	8.21405544899785	10.6919500137364	1.88457070728636	19.4420460530549
"SLC11A1__pos"	12.0798096999676	9.27886365860467	20.7362545985129	2.22044604925031e-16
"MAP2K3__pos"	2.06596672525802e-06	5.34807482834304	30.8038322843137	7.28199053057065
"TMEM176A__pos"	30.2408079673847	2.22044604925031e-16	7.5146860996753	1.85906124495291
"EIF3K__pos"	7.67623019925135	8.94791075883465	0.175818190721215	16.5302794673094
"CTSD__pos"	22.2784318402596	2.22044604925031e-16	16.2335481601467	2.22044604925031e-16
"KDM6B__pos"	0.1083019261753	0.74223180385041	36.4436576300003	6.40419194347354
"CD68__pos"	25.259199275702	2.95079921449185e-14	8.75733750636975	2.22044604925031e-16
"XCR1__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	14.0549542669511
"SDS__pos"	11.8695980235555	2.22044604925031e-16	29.7784125279264	2.22044604925031e-16
"GNA15__pos"	1.8769002143521	5.64929805605758	18.0923101914233	17.853390729688
"FCGR3A__pos"	30.9345583916594	4.24902771939198e-15	10.5221444457357	2.22044604925031e-16
"ATG3__pos"	10.1136422454228	7.07611841700084	4.01604989436575	19.8821507199517
"CXCL1__pos"	7.56222710154897	2.22044604925031e-16	28.9916997393	2.22044604925031e-16
"PPA1__pos"	5.31837712673693	1.3530885356651	1.23117958700982	35.1777089443549
"CTSB__pos"	23.0127364299276	2.22044604925031e-16	9.70815399333813	2.22044604925031e-16
"RHOG__pos"	10.909619329213	8.663634495696	0.822685187529341	14.3761977937484
"ABCA1__pos"	17.9888353600455	0.24435698910025	24.0865111009718	2.22044604925031e-16
"TTYH2__pos"	2.98721224733368	2.22044604925031e-16	19.0803347371774	12.5669607099398
"RNASE1__pos"	34.7286082706589	1.2701862578633	5.47303563087323	2.22044604925031e-16
"PTRHD1__pos"	11.5925159952197	8.80470195100409	5.26900534570299e-12	22.445715610147
"NAMPT__pos"	0.977092400683237	3.50740599659509	32.084133092277	2.04649074357107
"ID2__pos"	3.20656927351568	3.40549100256436	23.2255409101028	13.2781959305793
"EPHX1__pos"	31.3049887079359	2.22044604925031e-16	1.21202008400993	0.490493766678553
"PYCARD__pos"	13.9705939594394	7.96911790021012	2.22044604925031e-16	14.3154260724692
"MMP19__pos"	9.79732747555436	2.22044604925031e-16	31.6238937032267	2.22044604925031e-16
"SERPINB1__pos"	2.51021471203138	2.8509951048339	9.60115462717718	22.6789070442092
"TSPAN4__pos"	34.6455722797092	2.22044604925031e-16	5.31672870453733	1.17362759440317
"SP110__pos"	15.3157953873079	8.5318751854315	2.22044604925031e-16	14.6998681829932
"OLR1__pos"	4.47472411411311	1.14860093867846	36.1999958017645	2.22044604925031e-16
"DUSP2__pos"	7.55139955577958e-05	0.829803192838648	33.7598773497714	8.52772635583539
"MAFB__pos"	29.3615950326061	3.28058545306561	8.45591152798121	2.22044604925031e-16
"BATF3__pos"	4.03440579178132	0.17888777237358	0.259621686103922	20.3003372755458
"C5AR1__pos"	15.8005304584025	2.22044604925031e-16	27.3098974393707	2.22044604925031e-16
"THAP2__pos"	2.22044604925031e-16	2.22044604925031e-16	38.6226821663608	2.84964971698364
"SCARB2__pos"	31.5491273882529	1.44657697629684	9.02698168992375	2.22044604925031e-16
"CFL1__pos"	5.94144895967392	3.45667384074206	3.14238346788469	17.400953753503
"BCL2A1__pos"	0.13721055060996	1.42472892628876	33.1269594082287	4.57460595064312
"GPAT3__pos"	0.194909555722952	2.22044604925031e-16	9.53172757603121	22.6653789057909
"ATOX1__pos"	23.7202625551899	5.4692682090717	3.04817113466268	1.77951884943765
"GNG5__pos"	5.95506538239172	12.47790557323	1.16364699269992	10.5700356702655
"FTH1__pos"	4.01078473139892	11.9637747901901	19.5729783127469	2.22044604925031e-16
"TNFAIP8__pos"	1.64062379376997	3.45722653562095	26.1413645463762	11.9706169399856
"SLC7A8__pos"	30.4535185996123	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"FLT3__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	20.4010093017674
"NFKBIZ__pos"	0.879223691997103	1.25010981435847	36.6020991912401	3.64062428729228
"NFE2L2__pos"	5.85812523652814	1.52932890473375	28.0374693946833	5.86327485879892
"GPR34__pos"	33.8254214805873	2.22044604925031e-16	2.22044604925031e-16	2.23380379362414
"C1orf162__pos"	12.6182336245426	11.1614399421221	0.659494881965832	16.0659021346617
"PTGS2__pos"	0.410692713450946	0.9016895859583	36.2273202422953	3.81420476919563
"ARPC1B__pos"	6.55040393495407	2.11474125944286	20.9573964643377	10.8923502705715
"GM2A__pos"	28.7315649121229	0.874293987147543	10.5313422747762	1.53790064613219
"SNX20__pos"	9.26068964976096	2.07750772570903	1.85382198035563	26.5106362526475
"IL1A__pos"	2.22044604925031e-16	2.22044604925031e-16	31.8619744840009	2.22044604925031e-16
"PHLDA2__pos"	3.6795071367671	1.49320266467385	21.3165031364602	16.8034251465062
"SERPING1__pos"	32.35416636098	0.401578453484801	7.99688163620825	1.09212093610331
"ZNF366__pos"	1.28754268043629	2.22044604925031e-16	2.22044604925031e-16	17.4632285814042
"PHLDA1__pos"	1.50980276695698	4.26217317276217	34.5775531552835	2.18781176540285
"PLEK__pos"	3.38055413422057	2.22044604925031e-16	28.8616846791901	7.63663448551638
"C2__pos"	34.1969112298331	2.22044604925031e-16	0.589102281775975	2.22044604925031e-16
"CX3CR1__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	23.4667449599084
"TNIP3__pos"	2.22044604925031e-16	0.639250591992574	29.918571783694	0.360956207240094
"HLA-DQB1__pos"	10.7638948460227	2.22044604925031e-16	1.5011888885356	21.0236501153529
"ACP2__pos"	32.616769420681	0.794946875456871	7.87282969667979	0.0772965482232118
"NDUFA4__pos"	12.5536472500432	8.66454234885984	2.22044604925031e-16	11.6575831748238
"CD44__pos"	3.37049662147778	9.90863551175193	23.6237206431856	2.22044604925031e-16
"MAFF__pos"	0.278244503358522	2.22044604925031e-16	38.3739266143457	4.45892639018329
"ITM2B__pos"	26.3419514107645	1.11828493815492	2.20262799182032	2.46394728177821
"SNX3__pos"	12.8483838247701	8.19943395094531	2.22044604925031e-16	18.3799233149562
"ADM__pos"	6.86021916880559	3.05129247674034	29.1933269311463	2.22044604925031e-16
"SRGN__pos"	2.33652177010307	1.2864432782883	25.9684572872831	3.18450646689314
"ADAMDEC1__pos"	33.0060989904707	2.22044604925031e-16	6.17661144168518	2.22044604925031e-16
"HMGN4__pos"	13.7196638006377	7.44109600648642	0.997198047944224	18.563000782936
"GPNMB__pos"	28.7771819536164	2.22044604925031e-16	13.6947311651205	2.22044604925031e-16
"PPIF__pos"	1.27998742004291	0.745552284197014	30.1896826420235	9.40730280601428
"TMEM37__pos"	29.3322733901709	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"GNAO1__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	21.6074265653533
"SPP1__pos"	11.8242962642602	10.37031189075	17.8398777013876	2.22044604925031e-16
"CLEC10A__pos"	6.04790346496947	2.22044604925031e-16	1.9208593942442	33.2999438987609
"CPM__pos"	29.9999446841278	1.74132546848296	7.47488171108316	0.589384623155381
"TIMM10__pos"	16.0080359089179	6.68612941956904	2.22044604925031e-16	19.0270975746055
"RAPGEF2__pos"	4.35842804177436	2.22044604925031e-16	29.7809642164668	0.675167932906055
"CFP__pos"	9.94362659764772e-13	0.976637796206965	7.68166097541999	27.7330524434051
"GLUL__pos"	20.4529461442119	3.46724894509055	10.3889985263305	2.22044604925031e-16
"MSRB1__pos"	15.2950798281335	5.96100183016131	2.22044604925031e-16	15.2246627374909
"ICAM1__pos"	4.85051315319496	2.22044604925031e-16	32.9061820143163	3.30980302368943
"PCBP1__pos"	4.25226656876879	3.0209338605002	22.6658718859134	8.59412328991361
"FCGRT__pos"	26.1739583239093	0.510646305353063	6.00162466312153	2.37528254746514
"LAMTOR1__pos"	15.7794835422571	7.40499886512283	2.22044604925031e-16	14.1953610576612
"DNAAF1__pos"	0.293881131299124	2.22044604925031e-16	28.3051628172077	2.22044604925031e-16
"LAMP3__pos"	5.76685770145267	2.22044604925031e-16	2.35030064895572	24.3308415660657
"STAB1__pos"	33.1815678609606	0.288202660916457	7.5431282712382	2.22044604925031e-16
"CD1D__pos"	8.44479584281294	2.22044604925031e-16	2.22044604925031e-16	17.2625752059281
"PNRC1__pos"	2.2387395373969	1.1767989892062	29.5883538126969	4.38342944025401
"MALT1__pos"	2.24372361779068	3.6067749187381	19.3813734434244	12.6768263566435
"MERTK__pos"	32.6972192300091	2.22044604925031e-16	2.66988637895266	2.22044604925031e-16
"COX6B1__pos"	11.1751029068963	11.4629311455932	2.22044604925031e-16	7.1898681153605
"FOSL2__pos"	2.01410360012443	3.07036517710885	36.1733158908307	2.10336019828828
"BID__pos"	6.8228481192424	3.61750449266325	11.1482763520445	21.0042875903227
"CTSC__pos"	28.8006981168872	0.295213750903481	7.22253272391077	0.277043477704765
"NME2__pos"	13.9249476587115	10.0272900261149	2.22044604925031e-16	17.1653768842789
"NRP2__pos"	14.0584349539948	2.22044604925031e-16	27.1354317182054	2.22044604925031e-16
"NDRG2__pos"	5.62612770215549	2.22044604925031e-16	1.5968099780456	31.7852101337352
"TIMP2__pos"	29.5838525739601	4.38557888333564	7.34752975048963	2.22044604925031e-16
"ARPC2__pos"	6.08792003801517	3.93117745453259	3.3391083383644	16.745937001702
"ETS2__pos"	1.91140933007427	7.71211281073664	28.4922210864572	4.60794891177519
"HLA-DRA__pos"	11.1408354987846	2.22044604925031e-16	1.88550574880999	17.9188244362311
"CD84__pos"	30.6355804426736	3.93048068911714	4.61072146684612	1.60839014614269
"HIGD2A__pos"	11.6921365949727	9.98175419162599	2.22044604925031e-16	12.8636102059838
"TNF__pos"	1.9826483063387	0.571052691052226	33.4626379561343	4.56360547308665
"ALDH2__pos"	11.8136120094693	2.22044604925031e-16	8.76850192993385	22.5606550667172
"DNASE2__pos"	30.2624730070006	1.03748998338632	9.19458539735996	1.56027058304773
"RRP7A__pos"	15.3916583845046	8.53977481618491	1.58984644906133	16.1307120643358
"SLC16A10__pos"	5.73539669934731	2.22044604925031e-16	29.5650009368316	2.22044604925031e-16
"PDE4B__pos"	1.5489267552138	1.47873027926091	33.7824516440236	6.70943606468791
"SCPEP1__pos"	31.6038071492361	2.22044604925031e-16	6.31552218433901	4.1582611275972
"P2RY13__pos"	12.8176412027363	2.22044604925031e-16	2.22044604925031e-16	20.6977206234501
"CCRL2__pos"	6.32455567477366	2.22044604925031e-16	34.2899432500825	0.916862270239609
"VASP__pos"	5.3030092150035	3.49582915266643	14.7785163551557	19.8247335461768
"SDC3__pos"	33.2557729403513	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"PLCD1__pos"	3.10073187643071	1.07034946649766	0.36142676803803	18.2987010972341
"CCL2__pos"	6.82296973532592	2.89441533551541	24.4610043797966	2.22044604925031e-16
"CYP2S1__pos"	6.76452971969953	2.22044604925031e-16	9.37290513401119	22.538381363139
"MS4A4A__pos"	29.8944817846008	0.413088367175562	11.6412331905972	0.11573004751245
"SVBP__pos"	13.9966128085824	12.7903708303268	2.22044604925031e-16	14.0209383062607
"FNDC3B__pos"	12.5452462443985	5.02096836987908	24.3325296142215	2.22044604925031e-16
"HLA-DQA1__pos"	12.3125272884089	2.22044604925031e-16	4.06044320611527	17.7200549310895
"TNFSF13B__pos"	24.8895874740521	6.95313447110447	3.01046790440557	4.0360129470604
"LSM10__pos"	18.6274260481536	10.9539906347219	2.22044604925031e-16	12.2961776980781
"IL1RN__pos"	2.22890914993996e-13	3.86834217407688	32.5218519147911	6.91981707930751
"TIPARP__pos"	3.93017202331396	2.22044604925031e-16	30.754562125444	6.52811628122335
"LY96__pos"	26.4374101758531	6.65360621513842	5.20663743495691	2.82593230941184
"CSK__pos"	14.2035012575427	8.18290193768532	1.38857958068618	18.547917172046
"HBEGF__pos"	7.76162487709158	2.96497829536314	30.1616865974145	1.74327842788998
"CD1C__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	31.0613574758927
"FABP3__pos"	29.4975785100897	2.22044604925031e-16	0.825804546080975	2.22044604925031e-16
"COA4__pos"	16.9221051546227	5.80991124040734	1.4714269975013	17.5598435951914
"KMO__pos"	2.28367873027476	2.22044604925031e-16	32.9924893015207	2.61915322059829
"HLA-DPB1__pos"	10.3035052222291	2.22044604925031e-16	2.22044604925031e-16	21.875902630771
"CTSS__pos"	23.6813018775622	0.139261802821343	10.0157100975471	0.1137643497406
"IDH2__pos"	15.0768779711818	3.13966742207793	2.44726951327397	22.2697297628258
"IRAK2__pos"	2.22044604925031e-16	2.22044604925031e-16	33.5448206499186	3.43906521465485
"ATP1B3__pos"	5.48749503718749	1.99566512517255	26.3369567797277	7.40775213459799
"GIMAP4__pos"	31.0695532038155	7.29549039611478	2.22044604925031e-16	2.53705764628332
"SNRNP25__pos"	15.9623773159979	3.55969598018401	0.667496329573223	19.9225148923161
"PLK3__pos"	2.97312046976424	4.39159789013903	31.130367855538	3.11403888501064
"TPRA1__pos"	7.59757261074668	2.22044604925031e-16	27.4225091374971	5.46945496849127
"SLAMF8__pos"	30.0669904519149	2.01003467672849e-10	3.53817432693478	8.88262918291732
"HLA-DQB2__pos"	16.2575148186568	2.22044604925031e-16	2.22044604925031e-16	23.8098194816624
"S100A8__pos"	6.63705658566458	16.1526949974073	17.8641337496039	2.22044604925031e-16
"VDR__pos"	1.7949482753439	2.22044604925031e-16	14.8381770920657	17.0393751705258
"LAMP1__pos"	27.9372083948625	2.25650659615062	12.007913117927	2.22044604925031e-16
"NT5C__pos"	14.2370946485388	10.6398334176134	1.99565488247556	15.2795963454251
"NINJ1__pos"	6.09777861606448	2.51269148304234	27.6166086979363	1.8074980325496
"PDE4A__pos"	4.56595012117555	2.27249005367528	25.001236941741	8.27902816797552
"CD163__pos"	31.238724927277	0.448921288117184	9.86453947526902	2.22044604925031e-16
"GLRX3__pos"	13.0469401351612	6.28785068867604	3.64012083257195	18.6350346182089
"FNIP2__pos"	9.75193187801353	1.61448998513943	26.2499505682707	4.22866245625098
"DAPP1__pos"	6.09374248868521	4.29726918793149e-08	5.02011105870926	25.4165582459794
"HNMT__pos"	29.7549167538086	3.19059034428004	9.01654866431599	2.22044604925031e-16
"GCA__pos"	13.6208718589206	4.17625620088993	4.84151465134436	20.3494043440982
"APLP2__pos"	14.2159868806956	8.27999467253044	18.8777965367119	2.22044604925031e-16
"PFKFB3__pos"	1.61810094564612	4.65431476949284	29.3806779132111	7.36780573242935
"IDH1__pos"	31.8571095261848	2.22044604925031e-16	2.76752208503195	5.49543222132721
"FLOT2__pos"	12.1559812373159	2.1752388464201	3.61227322016079	21.3663308632127
"IL6__pos"	5.30098175767831	2.22044604925031e-16	32.0388061357867	2.22044604925031e-16
"BAZ1A__pos"	6.77879161709535	1.71353338039439	17.2441331658166	18.0679469190826
"FUCA1__pos"	31.2507001911053	2.22044604925031e-16	0.604967549779284	5.58786250582209
"GAPDH__pos"	2.01465069148318	13.6882880110703	8.93813432980202	8.68222723683777
"FOSB__pos"	3.84807196331082	4.49002602759928	28.3346185844399	3.4765910433801
"GLMP__pos"	30.6490481491341	1.35537964922354	8.22087353189134	1.45234877884491
"ETF1__pos"	6.73085098931668	2.26798112340339	23.4601284966505	11.1131083919443
"COX8A__pos"	10.8841921345131	11.0926138671472	0.332471104263174	8.12266119783898
"ALDOA__pos"	2.81534794513793	1.19612387948212	27.5010623074466	4.74157098006152
"TCN2__pos"	30.9615681192731	2.22044604925031e-16	9.14874247041392	0.27828296149131
"TIMP1__pos"	0.163353205604494	8.4004402783315	20.1649656092792	9.79364983539163
"DCK__pos"	12.0562061546939	3.30047013344942	2.20489914515177	19.2654266108725
"TREM1__pos"	2.75633686294565	11.4101482717008	25.2144472133546	2.22044604925031e-16
"RARRES1__pos"	27.2382894086116	2.22044604925031e-16	0.588243182479162	2.22044604925031e-16
"CDC42EP2__pos"	0.703752407390604	2.22044604925031e-16	30.8680938313864	3.09686962790767
"COMMD8__pos"	15.4824859551843	3.30544625385328	3.09635389321585	19.2741326961424
"VEGFA__pos"	0.307646115351024	3.4195594410877	34.7714324070054	2.77063593283967
"TTYH3__pos"	30.237457901508	1.41745346396757	8.81254734413644	0.518719952698658
"RUNX3__pos"	6.5353326656119	6.5109272724851	7.98492697384597	21.4385026466544
"PRMT2__pos"	11.6517992362325	8.66813671059407	5.26878164201093	17.1746057747721
"PPP1R15B__pos"	3.49887275659125	2.22044604925031e-16	33.7274963659859	4.01108279780066
"CXCL9__pos"	28.9444507229119	2.22044604925031e-16	0.916988022790827	8.24294336219555
"TNFRSF10B__pos"	5.17224114157204	2.22044604925031e-16	15.0587233911755	13.5086829782209
"SUMO3__pos"	15.0097908116282	10.0504762031988	1.33765988591269	14.1299627960406
"RCAN1__pos"	13.6553630875532	2.22044604925031e-16	20.1781867274022	0.00708583751865982
"CD209__pos"	29.5074718609246	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"ARL5B__pos"	1.35700341598838	2.22044604925031e-16	31.9351571807626	6.77524562079476
"ANAPC15__pos"	12.4278240924744	8.01137939487766	2.15458844337009	16.5869964637924
"MXD1__pos"	1.76562398362661	1.70452405432484	33.5308766553705	6.44434818034824
"PLTP__pos"	30.0826828435981	2.22044604925031e-16	10.8698246408255	2.22044604925031e-16
"CD40__pos"	13.0256095924847	2.22044604925031e-16	16.3839101939284	13.2318835390451
"MFNG__pos"	13.2624796905109	1.45732690651867	0.49496506320226	22.446040135181
"S100A9__pos"	12.421865107744	11.2312445947151	16.085606602926	2.22044604925031e-16
"LAIR1__pos"	29.0039823556657	1.57040752447021	10.8428615045117	0.237116912832799
"PKIB__pos"	2.92624222397092	2.22044604925031e-16	1.95874044315482	33.6467345532309
"CLIC1__pos"	4.63041560374621	6.84085521736288	5.89038080343833	13.0453722892188
"ATP13A3__pos"	7.13673262729938	5.04173877265212	27.8493147492537	0.69379898930202
"GAL3ST4__pos"	31.3065406477492	2.22044604925031e-16	1.23008205938877	2.22044604925031e-16
"CD1E__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	29.9718679059976
"IAH1__pos"	14.469117541336	8.58753132709825	3.62421623098524	15.7706311028688
"CFLAR__pos"	1.35172071885188	3.90805697143959	28.2990189625422	7.10850854447219
"CTSA__pos"	26.4747023599196	2.20102480101692	10.7713560993382	0.302379925612423
"HLA-DRB1__pos"	12.5922651271724	2.22044604925031e-16	1.78988576046524	17.0617382303852
"ARPC3__pos"	8.47541496930304	4.01023453412469	2.81453137863298	13.2774824527981
"CEBPB__pos"	13.872981397865	7.57423048017206	20.4229260348247	2.22044604925031e-16
"C3AR1__pos"	32.8916564896756	1.66444651114555	6.472860099549	2.22044604925031e-16
"HLA-DPA1__pos"	11.2374947145317	2.22044604925031e-16	2.22044604925031e-16	20.3226045569707
"NDUFB2__pos"	13.0428775027933	9.49028412505545	0.630673172686328	9.40318151106712
"CD300E__pos"	3.99054821133024e-13	7.31433185563292	25.6076777745993	0.278329675744391
"TYROBP__pos"	17.0821768692999	4.46467226689207	3.41094166923222	0.292913273995306
"RALA__pos"	4.29856281525076	4.84697392208306	20.6516830623898	10.7184744826164
"FOXN2__pos"	13.1527990191936	4.94463314975409	1.3593486103554	15.4831580567402
