"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"State"	"MaxFC"	"InitialState"
"CLEC4A"	"CLEC4A"	0.316975597662349	-0.361050771016261	-0.315878197495817	0.325364251531774	"S01"	0.325364251531774	"IS04"
"MYCL"	"MYCL"	0.0674771778143182	-0.190932438396733	-0.213496500725458	0.3233535008986	"S01"	0.3233535008986	"IS04"
"GPR65"	"GPR65"	0.147737114589942	-0.348239149541141	-0.142234637578381	0.320875049025194	"S01"	0.320875049025194	"IS04"
"PRR13"	"PRR13"	0.16972023527778	-0.21279854942571	-0.299119562910029	0.320788133429973	"S01"	0.320788133429973	"IS04"
"MOB3A"	"MOB3A"	-0.178625913624269	-0.147275407827495	0.0105653389704711	0.320561803884701	"S01"	0.320561803884701	"IS04"
"NAV1"	"NAV1"	-0.134911087440722	-0.15823296994758	-0.0246207260427233	0.319623383509809	"S01"	0.319623383509809	"IS04"
"U2AF1L4"	"U2AF1L4"	-0.0107652907196005	-0.090332732099287	-0.222742327801686	0.317636164537745	"S01"	0.317636164537745	"IS04"
"TXN2"	"TXN2"	0.23757592389593	-0.259406331124326	-0.321910507259708	0.31669909649831	"S01"	0.31669909649831	"IS04"
"STK38L"	"STK38L"	-0.177849776102599	-0.198655327619291	0.064430647223347	0.316530020665428	"S01"	0.316530020665428	"IS04"
"TMUB1"	"TMUB1"	0.0785468481217339	-0.153260650206594	-0.255263335680425	0.316264888981483	"S01"	0.316264888981483	"IS04"
"DDT"	"DDT"	0.0708062856881269	-0.209247421495886	-0.1904625991264	0.314929859187691	"S01"	0.314929859187691	"IS04"
"CD1D"	"CD1D"	-0.00550858605896016	-0.0917179313046371	-0.222950566637057	0.313635707571041	"S01"	0.313635707571041	"IS04"
"ZYX"	"ZYX"	0.217744161206462	-0.318117508972755	-0.239470629165152	0.313422930264463	"S01"	0.313422930264463	"IS04"
"RAB32"	"RAB32"	0.213481128035401	-0.298204967211869	-0.252108660087505	0.311070738250735	"S01"	0.311070738250735	"IS04"
"ITGB7"	"ITGB7"	-0.00640407116536902	-0.280231649071806	-0.0331515883826939	0.310489311162318	"S01"	0.310489311162318	"IS04"
"HNRNPLL"	"HNRNPLL"	-0.0295943067882483	-0.113521746183909	-0.171718360771821	0.309800191753208	"S01"	0.309800191753208	"IS04"
"SERP1"	"SERP1"	0.0677148278100122	-0.143114061028314	-0.24560732958091	0.308385583037133	"S01"	0.308385583037133	"IS04"
"CD58"	"CD58"	-0.10762185443951	-0.317441700840346	0.115716096715864	0.306990788649608	"S01"	0.306990788649608	"IS04"
"ANKRD44"	"ANKRD44"	-0.0274736276952734	-0.168634449981168	-0.116123848716059	0.306262783043997	"S01"	0.306262783043997	"IS04"
"AIMP2"	"AIMP2"	0.131580915960517	-0.278883930258537	-0.176657418680696	0.304633679267429	"S01"	0.304633679267429	"IS04"
"CHRNE"	"CHRNE"	-0.15679683289394	-0.189266088347418	0.0449177201927483	0.304409391661997	"S01"	0.304409391661997	"IS04"
"GALK1"	"GALK1"	0.0662984805084499	-0.263269365989954	-0.121715554007389	0.304405574124312	"S01"	0.304405574124312	"IS04"
"DPYSL2"	"DPYSL2"	0.0353339406469365	-0.144745370046198	-0.204884800212734	0.304108553121668	"S01"	0.304108553121668	"IS04"
"TNIP2"	"TNIP2"	-0.1277269678107	-0.258761676223718	0.083071581008072	0.303497400676795	"S01"	0.303497400676795	"IS04"
"FAM162A"	"FAM162A"	0.0678398632097073	-0.164610670812378	-0.218692605939762	0.302607217631352	"S01"	0.302607217631352	"IS04"
"PTPN2"	"PTPN2"	-0.0213492060508503	-0.195613973972264	-0.0912223861240979	0.30143917893022	"S01"	0.30143917893022	"IS04"
"ERCC1"	"ERCC1"	0.0261249229744115	-0.21920873886092	-0.118300556830489	0.300795995296043	"S01"	0.300795995296043	"IS04"
"ALOX5"	"ALOX5"	-0.0494869259253194	-0.414705590339862	0.155826893580643	0.300363616010691	"S01"	0.300363616010691	"IS04"
"NUDT1"	"NUDT1"	0.0947216782486196	-0.237507237743563	-0.173195069930035	0.300078246614966	"S01"	0.300078246614966	"IS04"
"GPSM3"	"GPSM3"	0.0411535550787285	-0.198594695455187	-0.153128905924024	0.299218491434899	"S01"	0.299218491434899	"IS04"
"LILRA1"	"LILRA1"	-0.175665921954922	0.001250045478742	-0.117139557439993	0.299208698987917	"S01"	0.299208698987917	"IS04"
"UCK2"	"UCK2"	0.0137574061676751	-0.240508818780419	-0.0816472245355587	0.29843677677907	"S01"	0.29843677677907	"IS04"
"TOR3A"	"TOR3A"	0.111451669042141	-0.371327334660832	-0.0561981877263828	0.296952645992275	"S01"	0.296952645992275	"IS04"
"RGS18"	"RGS18"	0.174151060802647	-0.196815124350171	-0.295190911237007	0.296787669183661	"S01"	0.296787669183661	"IS04"
"TADA3"	"TADA3"	0.17013504207112	-0.276438414834893	-0.21235588595133	0.296673807368721	"S01"	0.296673807368721	"IS04"
"IAH1"	"IAH1"	0.130730254508151	-0.215263933837468	-0.229787002914534	0.296177386903171	"S01"	0.296177386903171	"IS04"
"POMP"	"POMP"	0.216091669494691	-0.216977123642802	-0.319436986790301	0.295877432226835	"S01"	0.295877432226835	"IS04"
"PTP4A2"	"PTP4A2"	0.0175269318360318	-0.252116939597245	-0.0697354194587369	0.293987657336905	"S01"	0.293987657336905	"IS04"
"COA4"	"COA4"	0.183700595776744	-0.223311636605373	-0.276401680212234	0.293889478112474	"S01"	0.293889478112474	"IS04"
"MIF4GD"	"MIF4GD"	0.260225975108431	-0.398537303582609	-0.185730283245775	0.293617199311724	"S01"	0.293617199311724	"IS04"
"DECR1"	"DECR1"	0.146037179593758	-0.265828052135602	-0.18820857801567	0.288100713779558	"S01"	0.288100713779558	"IS04"
"NT5C"	"NT5C"	0.13390215229697	-0.153577300921822	-0.283635765157048	0.286055043277879	"S01"	0.286055043277879	"IS04"
"RAP1GDS1"	"RAP1GDS1"	-0.0165743251613454	-0.155999507390035	-0.119057451665498	0.285421637554294	"S01"	0.285421637554294	"IS04"
"KRCC1"	"KRCC1"	0.133525221328655	-0.154939745192726	-0.279742254194049	0.283945152388113	"S01"	0.283945152388113	"IS04"
"S100A10"	"S100A10"	-0.347952584508827	0.034360239359826	0.0521646058432752	0.282557764576387	"S01"	0.282557764576387	"IS04"
"COMMD10"	"COMMD10"	0.0382475136621427	-0.182518162502807	-0.1485555043535	0.28223422628393	"S01"	0.28223422628393	"IS04"
"ROGDI"	"ROGDI"	0.0622317226582263	-0.20364658605229	-0.152866114476501	0.281612712334011	"S01"	0.281612712334011	"IS04"
"IKBIP"	"IKBIP"	0.14309501861722	-0.245022045174698	-0.197548487465394	0.280249755726975	"S01"	0.280249755726975	"IS04"
"PPP4C"	"PPP4C"	0.0262817306180945	-0.174169821814224	-0.140182569034458	0.27855175181695	"S01"	0.27855175181695	"IS04"
"APBB1IP"	"APBB1IP"	0.00183321898625571	-0.267803808574952	-0.0205053957735251	0.277347715638866	"S01"	0.277347715638866	"IS04"
"ALG2"	"ALG2"	0.0678254388038619	-0.335689672764763	-0.0231701538198326	0.276037156765406	"S01"	0.276037156765406	"IS04"
"TMA16"	"TMA16"	-0.00159306820864794	-0.0857853549335777	-0.192322100772748	0.273668409355675	"S01"	0.273668409355675	"IS04"
"GPER1"	"GPER1"	-0.0700905447957589	-0.103062956227992	-0.10171477951544	0.273613370934633	"S01"	0.273613370934633	"IS04"
"DRGX"	"DRGX"	-0.120602435107683	-0.115351975042675	-0.0351204567735606	0.273353574107848	"S01"	0.273353574107848	"IS04"
"ANAPC15"	"ANAPC15"	0.0244734409651747	-0.0821498175277705	-0.219158584093273	0.269022546048534	"S01"	0.269022546048534	"IS04"
"FOXN2"	"FOXN2"	0.106695822941752	-0.142549496989244	-0.247936015432564	0.269005525154456	"S01"	0.269005525154456	"IS04"
"DRAP1"	"DRAP1"	0.227868262866305	-0.304232664059686	-0.216330333526182	0.266569315372958	"S01"	0.266569315372958	"IS04"
"ENO1"	"ENO1"	-0.193540215219908	-0.320312060011399	0.252053368763285	0.266437406879712	"S01"	0.266437406879712	"IS04"
"SH2B2"	"SH2B2"	-0.0898092997269454	-0.188484118176256	0.0140398700980797	0.263327262061841	"S01"	0.263327262061841	"IS04"
"RAP1A"	"RAP1A"	0.259469307264395	-0.271976027450051	-0.277532435514708	0.262159016940851	"S01"	0.262159016940851	"IS04"
"ENY2"	"ENY2"	0.165986062696566	-0.31045787340724	-0.139086475435836	0.261972385172021	"S01"	0.261972385172021	"IS04"
"ARMCX6"	"ARMCX6"	0.00746195587060402	-0.166995386669864	-0.108659194531402	0.260487457269013	"S01"	0.260487457269013	"IS04"
"C7orf50"	"C7orf50"	0.18841061784814	-0.230626823223379	-0.239828062150072	0.260061005637357	"S01"	0.260061005637357	"IS04"
"GRPEL1"	"GRPEL1"	-0.0148633259660917	-0.186574816267964	-0.0632949173062162	0.258408412776561	"S01"	0.258408412776561	"IS04"
"TNFRSF10B"	"TNFRSF10B"	-0.122271980557562	-0.330362613411205	0.196332630036317	0.255732434456664	"S01"	0.255732434456664	"IS04"
"HDAC3"	"HDAC3"	0.115410417581825	-0.204581378736336	-0.181268197833199	0.254326290012994	"S01"	0.254326290012994	"IS04"
"MRPL23"	"MRPL23"	0.0974133777476476	-0.0844504513914277	-0.279914429162832	0.254002682959456	"S01"	0.254002682959456	"IS04"
"RRP7A"	"RRP7A"	0.153177596696243	-0.127835792012235	-0.295487109070201	0.252458295030886	"S01"	0.252458295030886	"IS04"
"NMI"	"NMI"	0.133840265784338	-0.256183105055464	-0.147100204885302	0.251240842796701	"S01"	0.251240842796701	"IS04"
"ARRDC1"	"ARRDC1"	0.137642853039247	-0.19226830924304	-0.213246808172692	0.250381295887055	"S01"	0.250381295887055	"IS04"
"ARMC6"	"ARMC6"	0.0393197612625834	-0.141859148664541	-0.157324963194287	0.250377650362143	"S01"	0.250377650362143	"IS04"
"GHRL"	"GHRL"	0.0308192982335083	-0.129235129676267	-0.160010289278123	0.249768394075817	"S01"	0.249768394075817	"IS04"
"DNTTIP1"	"DNTTIP1"	0.151377331873075	-0.185817418827787	-0.233682428740089	0.249730959563078	"S01"	0.249730959563078	"IS04"
"PTGES2"	"PTGES2"	0.213851631019996	-0.251726616612836	-0.233466223919124	0.247387975911065	"S01"	0.247387975911065	"IS04"
"PRMT9"	"PRMT9"	-0.0250882017955717	-0.308912346306398	0.0804227787681815	0.246350891921023	"S01"	0.246350891921023	"IS04"
"CD101"	"CD101"	-0.0521508680717463	-0.110581247073764	-0.0849992505707088	0.245538161498794	"S01"	0.245538161498794	"IS04"
"LRRFIP1"	"LRRFIP1"	-0.156836902438109	-0.276721390354992	0.191170076587064	0.245364285645553	"S01"	0.245364285645553	"IS04"
"B3GNTL1"	"B3GNTL1"	-0.0732310692380108	-0.10729448935364	-0.0652356578304683	0.24517567679017	"S01"	0.24517567679017	"IS04"
"ZSWIM7"	"ZSWIM7"	0.149082853666915	-0.186123554227047	-0.223959525915842	0.242893733837667	"S01"	0.242893733837667	"IS04"
"FPR1"	"FPR1"	-0.204579914637893	-0.192054106378404	0.162361180758157	0.242112003006441	"S01"	0.242112003006441	"IS04"
"MVP"	"MVP"	0.0457845447713444	-0.447335481886063	0.145359335277808	0.24171846542206	"S01"	0.24171846542206	"IS04"
"SP110"	"SP110"	0.237524862579829	-0.0691211324505464	-0.431964785950265	0.24077091895555	"S01"	0.24077091895555	"IS04"
"CAMTA1"	"CAMTA1"	0.152764415586984	-0.0854163341892908	-0.323398898972093	0.239274988884098	"S01"	0.239274988884098	"IS04"
"SLC35C2"	"SLC35C2"	0.128996952511333	-0.224420794070974	-0.160417819930574	0.238702493722412	"S01"	0.238702493722412	"IS04"
"SEH1L"	"SEH1L"	0.0162184210694544	-0.0923180077572564	-0.168861215456636	0.238146560829478	"S01"	0.238146560829478	"IS04"
"GAPDH"	"GAPDH"	-0.398704671661415	0.0970139932014688	0.0921061352902902	0.236224819880652	"S01"	0.236224819880652	"IS04"
"SMIM12"	"SMIM12"	0.158401767556088	-0.180147941418594	-0.232895160127495	0.23606121961989	"S01"	0.23606121961989	"IS04"
"MSRB1"	"MSRB1"	0.142664320428004	-0.0595685881823985	-0.332159750116691	0.233527620858574	"S01"	0.233527620858574	"IS04"
"RGCC"	"RGCC"	-0.402913973009518	-0.0187388199607221	0.21440835625082	0.232493156065229	"S01"	0.232493156065229	"IS04"
"COMMD9"	"COMMD9"	0.197848916904513	-0.31044587824647	-0.142894133826843	0.232089376105583	"S01"	0.232089376105583	"IS04"
"PLEKHM3"	"PLEKHM3"	-0.0296567948969	-0.0479958495551162	-0.156646494886648	0.231651924660756	"S01"	0.231651924660756	"IS04"
"PSTPIP1"	"PSTPIP1"	-0.101248930185231	-0.0603248263897135	-0.06749810764039	0.231506706704776	"S01"	0.231506706704776	"IS04"
"PLGRKT"	"PLGRKT"	0.196804295869784	-0.202505768860985	-0.246654534063403	0.230703642668324	"S01"	0.230703642668324	"IS04"
"FHL3"	"FHL3"	0.0771800111775262	-0.110261733747193	-0.208877810543739	0.230520660434462	"S01"	0.230520660434462	"IS04"
"GZF1"	"GZF1"	-0.0196870365883758	-0.235644516739915	0.020347943607446	0.228788516241404	"S01"	0.228788516241404	"IS04"
"CHN2"	"CHN2"	-0.161892127294763	-0.217454088744738	0.155538039722182	0.228361752238237	"S01"	0.228361752238237	"IS04"
"HMBS"	"HMBS"	0.114166552095664	-0.150900665308677	-0.204645624672438	0.226667097235988	"S01"	0.226667097235988	"IS04"
"HHEX"	"HHEX"	0.124946095556521	-0.126937746099912	-0.238664372025547	0.225536084330893	"S01"	0.225536084330893	"IS04"
"FNBP1"	"FNBP1"	0.0357482757874333	-0.253540907069294	-0.0145843006319177	0.221950616133447	"S01"	0.221950616133447	"IS04"
"DPP3"	"DPP3"	0.0322285917817562	-0.312024453510512	0.0481528857802629	0.220606503385426	"S01"	0.220606503385426	"IS04"
"SVBP"	"SVBP"	0.135464387672492	0.00358902486005164	-0.372239002486215	0.21939318211567	"S01"	0.21939318211567	"IS04"
"NUDT22"	"NUDT22"	0.186190818622789	-0.119394766858134	-0.305482453037715	0.219285793158143	"S01"	0.219285793158143	"IS04"
"CACNA2D3"	"CACNA2D3"	-0.0545259500728738	-0.10696582672356	-0.0588014763571501	0.218802797793887	"S01"	0.218802797793887	"IS04"
"IGLON5"	"IGLON5"	-0.168369277116318	-0.141969808174898	0.0987277198033644	0.217977625978368	"S01"	0.217977625978368	"IS04"
"CCDC57"	"CCDC57"	0.0207302378314827	-0.0982759239953601	-0.147094300904791	0.217763266270696	"S01"	0.217763266270696	"IS04"
"SELPLG"	"SELPLG"	0.0548492676335128	-0.120330038388971	-0.161380787216531	0.217148529239233	"S01"	0.217148529239233	"IS04"
"CCDC124"	"CCDC124"	0.0649804595579233	-0.131594885709718	-0.156850910848726	0.21290982955617	"S01"	0.21290982955617	"IS04"
"ETV6"	"ETV6"	-0.0353883276049877	-0.285376088448048	0.103426591236511	0.211838491775941	"S01"	0.211838491775941	"IS04"
"KXD1"	"KXD1"	0.122762558173643	-0.197107834170599	-0.150436634899648	0.209042974531242	"S01"	0.209042974531242	"IS04"
"N4BP2L1"	"N4BP2L1"	-0.10065553294864	-0.307930035687214	0.198657644932365	0.208937877919988	"S01"	0.208937877919988	"IS04"
"PPP1R11"	"PPP1R11"	0.0542381550599677	-0.147071297648543	-0.124632358577125	0.20755875021799	"S01"	0.20755875021799	"IS04"
"CDC42SE1"	"CDC42SE1"	-0.0238045839639005	-0.325176643092366	0.135651632651487	0.20646529531323	"S01"	0.20646529531323	"IS04"
"INIP"	"INIP"	0.0157074832444902	-0.0892204980062054	-0.138274135327807	0.205632773890294	"S01"	0.205632773890294	"IS04"
"DENND6B"	"DENND6B"	0.0679885878106294	-0.0526142022710353	-0.23043730719585	0.205620822605976	"S01"	0.205620822605976	"IS04"
"MSL3"	"MSL3"	0.0773119217805387	-0.128233399434492	-0.163618034947594	0.203297960345256	"S01"	0.203297960345256	"IS04"
"CD300C"	"CD300C"	-0.0415160230509554	-0.237320991814128	0.0728534700979873	0.201845489096631	"S01"	0.201845489096631	"IS04"
"RPUSD1"	"RPUSD1"	0.0720659792207896	-0.0984323778033108	-0.17832286278798	0.194445246484181	"S01"	0.194445246484181	"IS04"
"SLC1A4"	"SLC1A4"	-0.013157063439403	-0.215296864279403	0.0363308771354414	0.186505876779005	"S01"	0.186505876779005	"IS04"
"BORCS5"	"BORCS5"	0.0179900785249772	-0.1674094727559	-0.0436293268649209	0.185881911830757	"S01"	0.185881911830757	"IS04"
"FAM136A"	"FAM136A"	0.157369589702606	-0.183138914556522	-0.175450270177633	0.183597538992855	"S01"	0.183597538992855	"IS04"
"BOLA3"	"BOLA3"	0.167526810742166	-0.0647869635836941	-0.300603890567718	0.181341469609244	"S01"	0.181341469609244	"IS04"
"ANKRD39"	"ANKRD39"	0.147896797818281	-0.129711324917795	-0.213223480025772	0.17900979700498	"S01"	0.17900979700498	"IS04"
"ST8SIA4"	"ST8SIA4"	0.070103372161595	-0.264587795175681	0.00434956643777899	0.177792937370469	"S01"	0.177792937370469	"IS04"
"EMC8"	"EMC8"	0.172898997223018	-0.161735823134747	-0.206493164968573	0.177008580748393	"S01"	0.177008580748393	"IS04"
"HIC1"	"HIC1"	0.00980684600265654	-0.250840846729863	0.0573084132582651	0.176060779141185	"S01"	0.176060779141185	"IS04"
"CCDC90B"	"CCDC90B"	0.151522213717791	-0.147418061786859	-0.195582940004541	0.174984662933904	"S01"	0.174984662933904	"IS04"
"SASH3"	"SASH3"	0.0749452603815192	-0.112199599813926	-0.147937621075977	0.174872032564107	"S01"	0.174872032564107	"IS04"
"SLC35E4"	"SLC35E4"	-0.116490635460418	-0.180337088293711	0.125454992242663	0.174111735732616	"S01"	0.174111735732616	"IS04"
"ACO2"	"ACO2"	0.0897475736745626	-0.295491303550313	0.0179344555314234	0.173623846502987	"S01"	0.173623846502987	"IS04"
"ACOT8"	"ACOT8"	0.0542106639023731	-0.0956046439613882	-0.140342414418741	0.173224608950107	"S01"	0.173224608950107	"IS04"
"CALHM2"	"CALHM2"	0.164918918208497	-0.137037238704931	-0.218296312391022	0.173126139820476	"S01"	0.173126139820476	"IS04"
"FAM220A"	"FAM220A"	0.11100657015533	-0.125733447987086	-0.170244010120979	0.171844492232404	"S01"	0.171844492232404	"IS04"
"SEC23B"	"SEC23B"	0.0374029243259581	-0.293823924386478	0.0797765511663788	0.166462618272997	"S01"	0.166462618272997	"IS04"
"CD300LB"	"CD300LB"	-0.144482147533018	-0.106289695055334	0.0904746167500733	0.166363384213272	"S01"	0.166363384213272	"IS04"
"CNTRL"	"CNTRL"	0.0816777466021656	-0.0999397287976788	-0.156919025348376	0.164732198959566	"S01"	0.164732198959566	"IS04"
"TAF10"	"TAF10"	0.00362337552326038	-0.286929055246396	0.111218162122028	0.164530607834551	"S01"	0.164530607834551	"IS04"
"FKBP1C"	"FKBP1C"	0.039828365109914	-0.116859542602517	-0.0828020689836231	0.15242305196395	"S01"	0.15242305196395	"IS04"
"C3orf14"	"C3orf14"	0.100158379261845	-0.0995406861252752	-0.161007815021623	0.148868149927114	"S01"	0.148868149927114	"IS04"
"GABARAP"	"GABARAP"	0.133304629418449	-0.175283916149277	-0.121291402973421	0.14816583149068	"S01"	0.14816583149068	"IS04"
"CHCHD5"	"CHCHD5"	0.106481834642469	-0.00519350181576695	-0.255242826352402	0.143502584540246	"S01"	0.143502584540246	"IS04"
"YEATS4"	"YEATS4"	0.132836828646233	-0.0963514350826341	-0.191554370286661	0.141324629494618	"S01"	0.141324629494618	"IS04"
"OXCT2"	"OXCT2"	-0.0584643457499742	-0.188030550261181	0.10882531074189	0.136683463243402	"S01"	0.136683463243402	"IS04"
"PYM1"	"PYM1"	0.128978379036091	-0.112862817551522	-0.161412766157493	0.131753921496982	"S01"	0.131753921496982	"IS04"
"CXCR2"	"CXCR2"	0.0794748246145556	-0.043940943807217	-0.169490109195916	0.125223161080356	"S01"	0.125223161080356	"IS04"
"LRRK2"	"LRRK2"	0.0768279901631173	-0.109072522349543	-0.0950992513454722	0.11793986545423	"S01"	0.11793986545423	"IS04"
"APOE"	"APOE"	1.12321598907716	-0.17351908838617	0.146673793300296	-1.16113208936533	"S02"	1.12321598907716	"IS01"
"APOC1"	"APOC1"	1.08549006588409	-0.151438907886408	0.123056361516023	-1.11949230847464	"S02"	1.08549006588409	"IS01"
"SLCO2B1"	"SLCO2B1"	1.0747956854928	-0.360946682007609	-0.0303300326144294	-0.754765439710401	"S02"	1.0747956854928	"IS01"
"PLD3"	"PLD3"	1.03895083610674	-0.346007634257479	0.180612038957467	-0.938683735133253	"S02"	1.03895083610674	"IS01"
"LIPA"	"LIPA"	1.03836191421257	-0.297383119003733	-0.0966982278436282	-0.712621077300935	"S02"	1.03836191421257	"IS01"
"C1QA"	"C1QA"	1.02388507772058	-0.323683011884146	-0.13802430936461	-0.631292824043626	"S02"	1.02388507772058	"IS01"
"C1QC"	"C1QC"	1.01003857156282	-0.385560114704611	-0.0999912247667101	-0.594184424450876	"S02"	1.01003857156282	"IS01"
"C1QB"	"C1QB"	1.00795133779641	-0.370732816923537	-0.165915142322836	-0.541551386758894	"S02"	1.00795133779641	"IS01"
"SLC40A1"	"SLC40A1"	1.00113067494405	-0.285902687816543	-0.228148109581779	-0.555287951893502	"S02"	1.00113067494405	"IS01"
"PLA2G7"	"PLA2G7"	0.969000488173142	-0.304153106048653	0.252828931380546	-0.976352724422287	"S02"	0.969000488173142	"IS01"
"KCNMA1"	"KCNMA1"	0.960598471743172	-0.229457713414752	-0.19334471257782	-0.601345507146567	"S02"	0.960598471743172	"IS01"
"TREM2"	"TREM2"	0.952989646657342	-0.206399485591616	0.0318270855091503	-0.836889413862872	"S02"	0.952989646657342	"IS01"
"CREG1"	"CREG1"	0.936127519657026	-0.360282806172774	0.31938927591569	-0.952765701788351	"S02"	0.936127519657026	"IS01"
"CMKLR1"	"CMKLR1"	0.918059263480604	-0.272875048660558	-0.129702546542225	-0.576994613897891	"S02"	0.918059263480604	"IS01"
"A2M"	"A2M"	0.917005746226011	-0.394192048719718	0.0491243723443958	-0.634213843453822	"S02"	0.917005746226011	"IS01"
"DAB2"	"DAB2"	0.907859809950635	-0.191541105972175	0.0989020603267167	-0.869567557550099	"S02"	0.907859809950635	"IS01"
"ASAH1"	"ASAH1"	0.898703364137277	-0.405091768025619	0.411605536048352	-0.960541800452449	"S02"	0.898703364137277	"IS01"
"TMEM176B"	"TMEM176B"	0.895316222472425	-0.40712007576382	0.348457325115743	-0.892955096846683	"S02"	0.895316222472425	"IS01"
"NPL"	"NPL"	0.894350720694598	-0.293760575033774	0.118791265637043	-0.775950397295702	"S02"	0.894350720694598	"IS01"
"C2"	"C2"	0.889816851958921	-0.338819774439853	0.0257527059081958	-0.636145447709222	"S02"	0.889816851958921	"IS01"
"NR1H3"	"NR1H3"	0.881539689766695	-0.316063264523054	0.204750519141292	-0.825320735082003	"S02"	0.881539689766695	"IS01"
"TMEM176A"	"TMEM176A"	0.88070438770692	-0.344021819306849	0.224910878314086	-0.817196309822344	"S02"	0.88070438770692	"IS01"
"EPHX1"	"EPHX1"	0.879450257725258	-0.30720027488099	-0.134998919808149	-0.497846896778143	"S02"	0.879450257725258	"IS01"
"CTSC"	"CTSC"	0.876155520109254	-0.534754310809575	0.289412415790984	-0.691221568695444	"S02"	0.876155520109254	"IS01"
"TSPAN4"	"TSPAN4"	0.874681337085066	-0.392164538472218	0.0161434027354502	-0.55911879796507	"S02"	0.874681337085066	"IS01"
"FTL"	"FTL"	0.870217863076786	0.212674472043263	0.216926118643619	-1.3369587451707	"S02"	0.870217863076786	"IS01"
"ACP5"	"ACP5"	0.869065565653654	-0.301914709261309	0.169923006900654	-0.791629597473224	"S02"	0.869065565653654	"IS01"
"FCGR3A"	"FCGR3A"	0.861161512790953	-0.225830304017624	0.392302937548535	-1.0754279420969	"S02"	0.861161512790953	"IS01"
"SCARB2"	"SCARB2"	0.859604543045708	-0.333312040725337	0.201317973120659	-0.782117643822358	"S02"	0.859604543045708	"IS01"
"CD81"	"CD81"	0.852051952810987	-0.272143489931361	0.257186402318292	-0.888235809398039	"S02"	0.852051952810987	"IS01"
"MAFB"	"MAFB"	0.834226991752431	-0.250715456151899	0.091978045019004	-0.727828484665295	"S02"	0.834226991752431	"IS01"
"SERPING1"	"SERPING1"	0.82628820721086	-0.410710932196768	0.138850503285541	-0.610696673790643	"S02"	0.82628820721086	"IS01"
"MS4A4A"	"MS4A4A"	0.823493732574461	-0.450225937346318	0.335585748805272	-0.762829776465322	"S02"	0.823493732574461	"IS01"
"DNASE2"	"DNASE2"	0.818088809751448	-0.443032611415361	0.183188531857079	-0.614339373397539	"S02"	0.818088809751448	"IS01"
"SCPEP1"	"SCPEP1"	0.817610196090236	-0.524396603124427	0.00740355653663453	-0.362374594381925	"S02"	0.817610196090236	"IS01"
"ADAMDEC1"	"ADAMDEC1"	0.812252534950312	-0.417143633972291	0.155985352047642	-0.606502786198208	"S02"	0.812252534950312	"IS01"
"CD68"	"CD68"	0.809343433421663	-0.200375584335521	0.463207839433265	-1.11506711126618	"S02"	0.809343433421663	"IS01"
"GM2A"	"GM2A"	0.807515974747516	-0.496774894640177	0.296785362441435	-0.662806554759347	"S02"	0.807515974747516	"IS01"
"CTSB"	"CTSB"	0.806768964465427	-0.192866592349923	0.524078912993409	-1.17943042407272	"S02"	0.806768964465427	"IS01"
"FCGRT"	"FCGRT"	0.80283733645567	-0.517540634361802	0.127211794220527	-0.471150672035055	"S02"	0.80283733645567	"IS01"
"TMEM37"	"TMEM37"	0.798147059134543	-0.244818161904798	-0.116841340865834	-0.490282475979161	"S02"	0.798147059134543	"IS01"
"GPR34"	"GPR34"	0.796760696798998	-0.266357794738869	-0.284147115937831	-0.303579245700686	"S02"	0.796760696798998	"IS01"
"FUCA1"	"FUCA1"	0.79458186470885	-0.393174297071886	-0.120541638166155	-0.339332980193234	"S02"	0.79458186470885	"IS01"
"ACP2"	"ACP2"	0.789016353074802	-0.330970525974216	0.188579819002705	-0.697401348511085	"S02"	0.789016353074802	"IS01"
"CD84"	"CD84"	0.779440823513345	-0.26472206295167	-0.0257054400455292	-0.540841630867066	"S02"	0.779440823513345	"IS01"
"SLC7A8"	"SLC7A8"	0.777779322350839	-0.13816974659738	-0.152380972255724	-0.537069223032413	"S02"	0.777779322350839	"IS01"
"GAL3ST4"	"GAL3ST4"	0.777718208075078	-0.337726237762196	0.0163875910489364	-0.50974562742838	"S02"	0.777718208075078	"IS01"
"ITM2B"	"ITM2B"	0.776861789616608	-0.28345246448084	-0.0797157182841729	-0.46692526974348	"S02"	0.776861789616608	"IS01"
"CTSS"	"CTSS"	0.776379618648899	-0.544736259660707	0.442774845585886	-0.727004287171775	"S02"	0.776379618648899	"IS01"
"SDC3"	"SDC3"	0.773790488429606	-0.228855941435946	-0.0671453395252837	-0.528865958368197	"S02"	0.773790488429606	"IS01"
"SLAMF8"	"SLAMF8"	0.772225919340302	-0.477214639222721	-0.219835731584211	-0.13686129268072	"S02"	0.772225919340302	"IS01"
"CTSA"	"CTSA"	0.767709020493805	-0.478665368554187	0.325502581723068	-0.666554594899024	"S02"	0.767709020493805	"IS01"
"MFSD1"	"MFSD1"	0.764913820585887	-0.584582000378525	-0.00228809754436142	-0.239024025145487	"S02"	0.764913820585887	"IS01"
"CPM"	"CPM"	0.764840199126665	-0.252454725032808	0.00346655724742893	-0.565974290387893	"S02"	0.764840199126665	"IS01"
"GLMP"	"GLMP"	0.763889726159456	-0.350563971490857	0.0854688386572245	-0.550616400914388	"S02"	0.763889726159456	"IS01"
