"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"
"MUC4__pos"	3.23897539704152	62.0780708773075	2.22044604925031e-16	2.22044604925031e-16	0.945160970155257	0.0974569126008367
"CALB1__pos"	2.22044604925031e-16	0.922429142366292	2.22044604925031e-16	2.22044604925031e-16	57.8195898097727	3.65806872045755
"PCP4L1__pos"	43.4457059084622	1.65215324080165	9.67448336382373	2.22044604925031e-16	3.08341865606761	0.776986697696989
"AKR1B1__pos"	2.22044604925031e-16	1.66898423591185	19.2833182917936	2.22044604925031e-16	23.9753395916019	35.1888334991029
"TACSTD2__pos"	18.2931499178982	32.6028267955807	8.8302891451243	2.22044604925031e-16	6.77257509655849	2.22044604925031e-16
"BTNL9__pos"	2.22044604925031e-16	1.24683075929371	46.7509682090152	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"SPRR2A__pos"	1.49691446781335	61.7327697707113	2.22044604925031e-16	2.22044604925031e-16	5.53117743732671	2.22044604925031e-16
"GPX2__pos"	12.5555571508121	2.22044604925031e-16	1.95023938457382	3.38591268976784	53.9089240270876	2.26478067893959
"AKR7A3__pos"	40.9020355458603	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"NME4__pos"	23.024768139369	0.119714740482438	0.909755519585061	1.81199156100253	12.1797760057599	40.1308272315329
"RASIP1__pos"	21.1730409642685	3.13078271071299	27.971896082294	2.22044604925031e-16	2.05510769081657	2.22044604925031e-16
"STAR__pos"	2.51148376747054	2.22044604925031e-16	41.8911246817242	2.22044604925031e-16	2.22044604925031e-16	5.40367583902627
"TMPRSS2__pos"	0.460046592527327	53.3932367822725	1.68291238334837	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"AKR1B10__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	64.7055489620845	0.797606831500718
"AQP3__pos"	46.4007934307598	13.5735547558401	0.352819323225281	7.61214201634035	5.17006089539261	0.806782223527362
"TPM2__pos"	2.22044604925031e-16	0.140691327770913	26.5294096999323	2.22044604925031e-16	2.22044604925031e-16	48.3397073592695
"IL20RB__pos"	30.0395115166444	17.4551125509554	10.6398096141467	2.22044604925031e-16	1.4783563589484	2.22044604925031e-16
"COL17A1__pos"	1.02454194247474	2.22044604925031e-16	46.6409340186006	6.19842429600985	14.2432950663603	8.80568816236805
"EPS8L1__pos"	0.187389406218122	55.1916912718144	2.82233538584133	2.22044604925031e-16	2.22044604925031e-16	0.279058381656117
"NQO1__pos"	8.62926191335764	4.07409365965894	1.02861126668902	2.22044604925031e-16	57.2929924390215	2.87248519833171
"DEGS2__pos"	43.5185247289823	7.07523257626967	2.22044604925031e-16	2.22044604925031e-16	0.440260454916802	2.22044604925031e-16
"FADD__pos"	9.06642002860006	1.20639661762069	8.45594011805582	2.22044604925031e-16	8.77848101971582	40.7527575075828
"ZC3H12A__pos"	2.3769221802906	21.6498744067344	29.8709367441985	6.0070839297057e-08	23.330140674218	1.05443114949101
"PSPH__pos"	4.48990531576377	4.08538892243531	23.6515641533494	11.0347440951275	9.66078782450876	20.563184307453
"SPRR2D__pos"	2.22044604925031e-16	58.0673050606486	2.22044604925031e-16	2.22044604925031e-16	2.82463413511548	2.22044604925031e-16
"AKR1C3__pos"	2.17594600973558	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	58.5665533333398	6.38763168337027
"HOXB5__pos"	34.6770263553144	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"TUBB__pos"	22.0319309308694	2.22044604925031e-16	16.5243010987737	0.864161095748351	7.26506447138833	27.8265283956146
"LYPD3__pos"	10.0551976484243	28.4339199929011	11.9873112635025	2.22044604925031e-16	25.5316318102452	2.22044604925031e-16
"SYNPO2__pos"	2.22044604925031e-16	0.452402790064132	43.9624216327142	2.22044604925031e-16	2.22044604925031e-16	1.01880234966169
"SDCBP2__pos"	1.41312312206783	58.1394268765438	1.40296337996163	2.22044604925031e-16	2.22044604925031e-16	2.47599326972282
"GSTM1__pos"	15.438180718113	2.22044604925031e-16	1.23959310475043	2.22044604925031e-16	55.8194106751661	2.22044604925031e-16
"EGFL6__pos"	42.842598997831	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	4.71259445126319	0.595130327078551
"MAGEA12__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	35.2189506337692
"GBP6__pos"	51.3588798929161	1.09698172244751	1.23113004455434	2.22044604925031e-16	13.5717913896101	0.15083287476359
"PDPN__pos"	2.22044604925031e-16	2.22044604925031e-16	45.7826671207004	2.22044604925031e-16	14.8584514124846	8.04880553909378
"MXD1__pos"	2.4459724633875	54.3227581780275	0.0910229118351746	1.38341083102754	7.22928615901718	0.626157179107306
"ME1__pos"	9.74298756096182	1.80511934524315	2.22044604925031e-16	2.22044604925031e-16	52.9824407469518	2.32921839222649
"C3orf14__pos"	44.6680525982762	0.311443779808482	6.1875979063849	2.22044604925031e-16	4.11863865691065	14.5026065774437
"RPL39L__pos"	14.0297692104445	2.34323338579896	16.8528817052047	2.22044604925031e-16	11.902163753313	33.7847892895453
"HCAR2__pos"	8.86134519458324	11.7978993204495	36.6998257208889	4.62537729413265e-15	12.2998607881164	3.22774605361116
"PTN__pos"	2.96273350787924	2.22044604925031e-16	56.6560241213957	2.22044604925031e-16	9.53599838622232	8.08082296108939
"CYSRT1__pos"	2.22044604925031e-16	52.6584313506853	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"ABCC1__pos"	3.5801115861822	1.3636953385044	1.62632990944738	1.16525707976845	50.8876986375582	5.73550621190936
"SLC27A5__pos"	47.4885613499482	2.22044604925031e-16	3.47089957153241	2.22044604925031e-16	1.20669336266999e-14	13.8426045085536
"FGF19__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	7.9878701627954	38.6970718126291
"HSPA1A__pos"	16.3074829332623	17.1640144329587	25.1201674546498	7.16703504157005	2.22044604925031e-16	14.3802441318532
"FDCSP__pos"	2.22044604925031e-16	20.8455392053209	46.9781070259277	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"RHCG__pos"	4.41118831353106	61.9337804396343	2.22044604925031e-16	2.22044604925031e-16	0.404724317502416	2.22044604925031e-16
"PTHLH__pos"	2.22044604925031e-16	2.22044604925031e-16	0.546531324468894	5.67082047136201e-07	51.4307158577138	18.0906026171701
"TMSB15A__pos"	35.5283758407015	2.22044604925031e-16	10.4654469366149	2.22044604925031e-16	2.22044604925031e-16	18.9170458120378
"C11orf24__pos"	11.9575615579939	0.506041404279544	11.1896955256994	2.22044604925031e-16	10.700797340349	35.3056333033662
"PIGX__pos"	17.94392194511	2.78827120036329	19.3218151113675	2.22044604925031e-16	15.5462464020765	18.3781589409653
"EFEMP1__pos"	2.22044604925031e-16	2.22044604925031e-16	36.8638093241235	2.94394966971819e-08	3.66726380872669	19.2761898412804
"TMPRSS11E__pos"	2.22044604925031e-16	53.8214551359936	2.22044604925031e-16	2.22044604925031e-16	9.44237723418769	2.22044604925031e-16
"IGFBP2__pos"	10.0003833572514	2.22044604925031e-16	3.28719358581697	4.68932862363897	47.4198182879964	8.42782320752737
"FABP5__pos"	51.8496645652668	1.13005219852129	2.22044604925031e-16	0.453553672279122	9.33232458537601	8.48376215109324
"GAL__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	27.3916241463393	33.8458053454392
"IQCG__pos"	7.04881458462121	20.6280776475547	40.6484832438046	2.22044604925031e-16	1.25407575699023	5.49432450317379
"BCAM__pos"	0.699825821366369	2.22044604925031e-16	21.2261868848386	6.0137255041423	22.0783607400125	28.5190618308528
"DUSP5__pos"	2.22044604925031e-16	53.7661170635893	2.83698854638075	2.22044604925031e-16	6.47036744963702	0.385369505692014
"PTGR1__pos"	8.92471015951656	4.57708632668278	4.95884820330565	2.00016146880273	52.6617114098442	9.26657891151624e-15
"DNPH1__pos"	41.7025569570218	2.22044604925031e-16	7.19031981312371	2.24173148859904	12.6981302261363	11.1409866243773
"RAC3__pos"	12.9540756765319	0.310689267455632	14.1104073549487	2.22044604925031e-16	0.650947399481252	35.7271961889105
"RNF168__pos"	18.0321981956686	3.63151048199502	19.9567579681059	2.22044604925031e-16	18.0593629224998	14.0127360334563
"PYDC1__pos"	2.22044604925031e-16	2.22044604925031e-16	33.7035342400461	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"NCCRP1__pos"	2.22044604925031e-16	51.9748999458969	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"TNC__pos"	2.22044604925031e-16	2.22044604925031e-16	2.64424177831208	2.22044604925031e-16	47.1317174786207	13.6258803873375
"C1QTNF4__pos"	34.4691156524677	2.22044604925031e-16	2.5720096216673	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"BEX1__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	32.4808438524789
"SERPINB5__pos"	23.5178869373855	5.74028363941632	6.01675656702572	3.25249947374576	34.4554251795687	1.67528518804159
"RAMP1__pos"	2.22044604925031e-16	2.22044604925031e-16	39.4337792436052	2.22044604925031e-16	12.7493517432147	16.8695938037919
"KRT80__pos"	2.22044604925031e-16	52.9788318672453	2.22044604925031e-16	2.22044604925031e-16	0.988334333534928	0.0919002933402456
"KLK11__pos"	2.22044604925031e-16	20.6089705597778	1.10311231954527	0.00498542001911346	49.5834132352884	3.08672001897723
"UQCC2__pos"	40.0804335006399	3.08469708743426e-16	5.87721731021542	8.90626023023158	3.00230864873195	16.9663067551417
"OCIAD2__pos"	15.3511256487966	2.22044604925031e-16	17.4962080282457	4.03493847715121	7.6484587702582	35.8805874807848
"KRT6C__pos"	36.5074268333383	10.8463049553473	2.22044604925031e-16	2.22044604925031e-16	3.39036890133031	2.22044604925031e-16
"GPX4__pos"	12.112104139247	1.42689023481158	27.1645975439872	9.64761547622321	3.51958345940612	12.8902309933957
"FUT6__pos"	3.47298593167306	51.6199447194347	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"TXNRD1__pos"	2.91411254267523	16.5016914667617	2.21657161777634	0.657334964279459	48.287246300811	2.51080709944358
"KRT15__pos"	32.4200215519451	2.98105461610212	21.3818910738198	8.72319805313779	3.56271892791813	3.54772612703891
"ELP5__pos"	16.2149096689945	2.03781445051123	6.91839185814907	2.3572543450078	19.8980728519485	29.8224471719532
"ANXA8L1__pos"	7.08500908715265	4.14793340964089	34.1886004419294	0.00343620603504978	19.3098729860829	2.22044604925031e-16
"COL16A1__pos"	2.22044604925031e-16	2.22044604925031e-16	44.6461948970689	2.22044604925031e-16	1.8400058030416	8.00985055624071
"SCEL__pos"	2.22044604925031e-16	50.1724537390209	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"NTRK2__pos"	2.15020966867906	2.22044604925031e-16	20.6154439979166	2.22044604925031e-16	49.7928929200103	2.88729616255711
"NUDT8__pos"	49.3739918800643	0.0996966857880566	3.56145374092009	3.55135765446246	15.0736024457974	1.89457717221466
"DNAJC19__pos"	28.1692581557241	1.17225027989629	8.17076795055476	4.3131006397081	8.54514996434526	27.7923517562385
"TNFSF10__pos"	6.51606916965915	32.8394376474928	28.6150571626532	2.99391596970935	2.26654798881031	6.15475996875891
"FBXW5__pos"	7.84723626045919	11.1134357321108	46.5557297097655	4.05871495815933	7.1492307956515	3.67530800496472
"CEACAM1__pos"	0.607667439491858	51.8645448632286	0.727172514087887	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"CYP4F11__pos"	2.22044604925031e-16	4.77047700275687	2.22044604925031e-16	2.22044604925031e-16	50.8409439854877	2.22044604925031e-16
"AKR7A2__pos"	44.6982905572129	0.0747925848099216	13.8939362250312	1.84005584463469	5.5451495549859	10.2362465067231
"MRPL21__pos"	13.4291038621181	0.0638197670963421	5.89345938113995	4.18814194030326	18.4640267967916	34.5304089617282
"DSC3__pos"	33.6545962436629	9.05894802321411	5.23304052843685	7.90403335109932	16.4916589153182	2.13277502643726
"CHCHD6__pos"	8.53769232948269	0.161326214484731	36.9893903703316	2.22044604925031e-16	4.3632713150379	26.8011733530427
"CLCA4__pos"	2.22044604925031e-16	55.241702722565	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"EIF3M__pos"	11.2810588045935	2.22044604925031e-16	6.16544969106072	7.01431449949454	41.3958726220355	8.55114619949267
"MIB2__pos"	47.4323601051025	2.22044604925031e-16	13.3015723047347	6.57122189062538	1.25945515139282	5.59139617342118
"CTAG2__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	30.0857200692112
"ANXA8__pos"	7.0496121193539	4.99068535899141	39.8831352495724	0.107904372501825	16.228841454347	2.10967101785132e-15
"MROH2A__pos"	2.22044604925031e-16	2.22044604925031e-16	33.0534560879123	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"A2ML1__pos"	3.18545512759689	54.105981778805	0.415131732275279	2.22044604925031e-16	0.770774037416007	2.22044604925031e-16
"CYP4F3__pos"	2.22044604925031e-16	3.92268939173408	2.22044604925031e-16	2.22044604925031e-16	45.2088878135926	2.22044604925031e-16
"EIF4EBP1__pos"	38.5127284802244	2.22044604925031e-16	3.90423046819472	7.75729035619847	7.13744044897713	15.1084767225226
"IFT57__pos"	10.4119339818464	0.83131189419918	18.4715125195878	7.41193635531618e-12	10.3008965545012	36.4855393490057
"NFIC__pos"	17.4311205645488	2.7002311422789	38.0902118093304	0.402787000565592	18.0820019150162	5.0740262955453
"PDLIM4__pos"	2.78798142387054	3.62176258422308	37.3027212932282	2.13629268172738	15.3346692052623	20.8679579333419
"KRT78__pos"	2.22044604925031e-16	48.1267387481403	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"HR__pos"	5.18068926877692	4.43838069452729	4.11813644619523	1.97550908460123	47.8633851725003	1.45519336040246
"COX7A2__pos"	32.4276963337863	1.27066244190262	6.17452583045577	5.23719688710351	7.63628131680571	3.20409460929223
"HSPE1__pos"	22.496494392154	0.224793402268647	7.74839359893106	3.31952012071894	12.061527159944	21.7272669050615
"TM4SF1__pos"	5.65889390121019	32.6525164558583	14.4395329110868	1.67892332241917e-08	12.0267549318285	8.84688712591882
"NFIB__pos"	2.33261349667595	2.22044604925031e-16	28.5490289343176	2.22044604925031e-16	10.3052109373599	28.0575116920068
"ERO1A__pos"	3.91034627080745	48.4336369879229	2.22044604925031e-16	8.82510238118486	8.18949032212967	0.720678835639161
"PTMS__pos"	12.0725281916186	0.16340626728341	2.83066693961102	6.53155875490166	45.0746727468292	8.04525624418813
"ELF5__pos"	32.4047829387443	1.21172027124954	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"SLC12A5__pos"	5.60910399548651	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	38.3421922150845
"ADRB2__pos"	4.48004627705253	20.9534420284637	26.1100773445974	2.22044604925031e-16	20.1637636316876	2.22044604925031e-16
"STXBP6__pos"	2.96341958912426	2.22044604925031e-16	37.1112502804773	2.22044604925031e-16	2.22044604925031e-16	4.0058953560729
"PRSS8__pos"	7.21084145470968	52.8579873964639	5.63453735528508	0.395977488834495	2.22044604925031e-16	4.40168220753352
"IGFBP6__pos"	1.41027923304788	0.160443750771169	2.22044604925031e-16	2.22044604925031e-16	51.1463953666975	5.79015315760691
"SCD__pos"	41.4542728147564	1.33655272281216	0.341470660655207	7.55542135839116	15.3163317200353	5.51840605754838
"DGUOK__pos"	22.0509953718449	0.577923326374049	10.2693405749776	9.17124963436132	7.00952370449227	29.9934336167515
"CLDN1__pos"	10.8161731265633	28.3360364748144	25.0508060119329	4.17754322814437	8.1960972160228	0.920209025422692
"FXYD6__pos"	2.22044604925031e-16	2.22044604925031e-16	28.2988545835159	2.22044604925031e-16	2.22044604925031e-16	21.6813193445703
"PSCA__pos"	2.22044604925031e-16	49.2522723709223	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"NEFL__pos"	2.22044604925031e-16	2.22044604925031e-16	4.17501880445652	2.22044604925031e-16	48.897944646759	1.51303916713606
"ERH__pos"	33.830399716641	2.22044604925031e-16	1.50462538718217	3.47559001894158	13.6456479548409	14.7611002999675
"PLTP__pos"	22.8734684148791	2.42273627544421	2.22044604925031e-16	2.22044604925031e-16	9.68937821059828	39.8841353849616
"MFSD1__pos"	27.5877253320837	13.964607984598	12.4243097075448	2.22044604925031e-16	7.41474845630616	13.308678753271
"ARL3__pos"	8.35548672591418	2.32258876054215	33.7542972563683	3.13460716331122	4.59316331937303	26.6558572842472
"LIPH__pos"	2.22044604925031e-16	49.2516150555239	2.22044604925031e-16	2.22044604925031e-16	0.331067431987291	2.22044604925031e-16
"GSR__pos"	4.5867678609299	3.40013697791278	2.54087508043324	0.0469826444920868	49.5093227951321	3.69432891114792
"KLHL35__pos"	39.7553720670318	2.22044604925031e-16	10.0058040810813	2.22044604925031e-16	0.168734046431186	1.15159053381827
"ANAPC15__pos"	23.4827780334734	2.12384656709134	8.48282734195537	1.06013422550129	11.6605774223416	30.3931831412657
"AK1__pos"	1.53818880025744	21.8608951480211	17.5718308552246	2.22044604925031e-16	17.2814609917188	2.22044604925031e-16
"CALD1__pos"	2.22044604925031e-16	0.184938590055799	28.6805803748193	2.22044604925031e-16	27.9254964800428	21.0075576749125
"ADGRF1__pos"	2.22044604925031e-16	55.6639090868707	2.22044604925031e-16	2.22044604925031e-16	1.06523622309394	2.22044604925031e-16
"CEBPD__pos"	4.27689288021753	13.350839733999	11.8949444235338	3.45747348498293	42.0210724733885	0.783653853555353
"CHST9__pos"	34.3106819863927	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.28776214638615
"RAB34__pos"	15.2005210087681	0.817834454744696	20.4651311605626	2.43099618473142e-11	11.8274956462071	32.9916053653969
"HSPA1B__pos"	9.19291274408693	20.2696947464348	14.0127476053843	5.46549076642013	19.2917280845998	6.0241487929812
"OLFM1__pos"	2.22044604925031e-16	6.14511999448106	43.1553183666097	2.22044604925031e-16	9.85502347461707	2.35633093659862
"PPL__pos"	6.21510881515138	51.3436182365881	2.4479630295105	1.72375377330338	8.12963850050931	0.0916321896788259
"GSN__pos"	0.731153888324915	12.2934453480205	16.6814911488046	5.34483289859792	41.1023640560968	0.493149454831534
"KRT10__pos"	38.3224626210902	2.89649517195843	2.77835020943342	9.08894533269294	7.91606234447283	7.64284404805191
"NAA38__pos"	17.0007673024123	1.05188557613423	10.237594269397	6.64153712770522	13.2997874043445	28.2515706450544
"PARL__pos"	4.20026988015366	12.3915985404942	7.28419139854485	2.22044604925031e-16	41.8844525305268	1.29434695509724
"PDLIM3__pos"	2.22044604925031e-16	2.22044604925031e-16	42.9597736258939	2.22044604925031e-16	17.9110401908831	4.50078069341774
"FUT3__pos"	9.78731296361978	50.5783278556037	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"NOP2__pos"	3.8099157244913	1.55930915152746	5.47198057947075	2.22044604925031e-16	52.1163288419869	1.40090103193463
"YBX1__pos"	33.8683840992375	2.22044604925031e-16	2.8423152206767	3.57125998997986	10.3150744291486	10.8859832995133
"CCND1__pos"	2.22044604925031e-16	2.61165449105033	4.00537080895081	1.41766355967416e-13	27.5915428215033	39.9535970011289
"SERPINB3__pos"	38.7144442930862	20.6558148132211	2.22044604925031e-16	2.22044604925031e-16	3.55208911815695	0.888698367568505
"CRIP2__pos"	2.22044604925031e-16	5.73492665413385	33.2303855366582	4.61501270218875	9.02012859945029	25.3248748388992
"STEAP4__pos"	2.22044604925031e-16	48.9837186400634	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"G6PD__pos"	10.5648613030975	1.3114253694289	8.07592784193769	1.96489891922228	47.4347085593262	6.53656622906931
"DCXR__pos"	38.9186225248673	0.103954392596471	5.25229471002077	8.19954725021308	3.46375792464185	18.7604427304355
"C12orf75__pos"	3.3156585083679	1.63301511277567	30.2109408920526	0.510249729743796	13.4470782020563	29.3485362742748
"PHLDA2__pos"	7.41382098096253	23.488779833457	22.4298821583814	0.310210459172894	18.1362657058189	5.54461369260805
"TMEM150C__pos"	2.22044604925031e-16	2.22044604925031e-16	37.0447780541237	2.22044604925031e-16	3.64056087984833	2.55035593025819
"GPRC5A__pos"	2.22044604925031e-16	52.4689927506786	2.22044604925031e-16	1.84737003468865e-15	15.7186184233564	0.924250114467967
"CD59__pos"	0.474864965920583	26.365823508409	6.3009481430316	1.09822379808848	41.2467630248945	0.035996842053021
"LY6K__pos"	42.8503074039702	10.7131333593451	9.30277147381944	9.04829600349024	3.06985955710216	0.275557944330825
"STMN1__pos"	22.9701634895295	1.72734936877698	20.4286535080784	2.22044604925031e-16	8.02913565168071	23.6510582949873
