"IS01"	"IS02"	"IS03"	"IS04"	"IS05"
"CD80__pos"	2.22044604925031e-16	2.22044604925031e-16	78.0018968343401	2.22044604925031e-16	19.4742513608209
"CD207__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	92.9746634670906
"KIF2A__pos"	13.590555047601	8.37469106231761	83.9499255498611	2.22044604925031e-16	3.47733999459422
"CXCR3__pos"	99.5778995986164	3.68041641172096	0.502118406308955	7.20690248585092	2.22044604925031e-16
"RGS2__pos"	31.842959059133	2.22044604925031e-16	12.3070075015642	78.0755365947224	11.1050442062501
"CD40__pos"	6.76989691350208	0.603491247653807	77.1586047535061	11.7157879888041	22.0064575556395
"CA2__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	5.01636532582271	97.8416422197642
"ARHGAP10__pos"	2.22044604925031e-16	2.22044604925031e-16	93.5887900796005	0.697157258851334	2.22044604925031e-16
"SMPD3__pos"	103.434760115269	2.22044604925031e-16	2.22044604925031e-16	7.60292895247542	2.22044604925031e-16
"IL3RA__pos"	79.4165222823272	0.00129322346469422	2.07896796904876	42.0662335178161	2.22044604925031e-16
"TNFAIP8__pos"	24.2180618076459	7.32122024984604	62.2223589234572	3.66785717700644	20.8465544424445
"PPM1N__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	90.8398571333618
"RAB9A__pos"	9.16990469710517	9.86842775789541	89.0673935074302	2.67512260622501	1.42088954055564
"TCF4__pos"	91.665881391462	2.71487558152227	1.567030026199	20.2263399663084	2.22044604925031e-16
"TRAF4__pos"	55.2447632460392	2.22044604925031e-16	2.13432580838696	71.8174824890411	3.13286448206249
"MYO1G__pos"	5.50047209020575	4.72653911756205	80.9954652752188	12.06200146747	15.0104665177097
"IL18__pos"	19.66245410674	1.90444515432573	13.3519311836188	4.0920565637328	87.3554296555269
"AOC1__pos"	2.22044604925031e-16	2.22044604925031e-16	83.1953883200955	2.22044604925031e-16	1.05093450168888
"IRF7__pos"	81.9220958762497	4.52868195006688	2.22044604925031e-16	23.6123750167278	2.8645612507025e-07
"IRF2BP2__pos"	52.5245794370924	7.60220053923077	3.2099403409851	62.7501355628689	5.85246949558387
"DAPP1__pos"	9.74475262783134	1.98333164837502e-07	78.5013636305346	9.57515054281189	21.2335919525414
"GNGT2__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	97.4418988575567
"TMSB10__pos"	2.10379396674756e-11	9.31721299811931	65.6924780197622	2.22044604925031e-16	26.630665557603
"PPP1R14B__pos"	93.740059200124	1.96960346942259	2.22044604925031e-16	19.7067700292226	2.22044604925031e-16
"KDM6B__pos"	17.3234046871882	2.22044604925031e-16	20.2967290401212	94.4930161922566	9.82317842935351
"IFI30__pos"	2.22044604925031e-16	2.22044604925031e-16	66.0733832529228	3.78485731332485	48.7746002009026
"FCER1A__pos"	8.03862615848437	2.22044604925031e-16	2.22044604925031e-16	9.58856833530961	85.9190630688496
"CD200__pos"	2.22044604925031e-16	2.22044604925031e-16	88.5829250835219	2.22044604925031e-16	2.22044604925031e-16
"DERL3__pos"	103.336867019065	2.22044604925031e-16	2.22044604925031e-16	6.89601075582195	2.22044604925031e-16
"PTPRS__pos"	62.6351534915422	2.22044604925031e-16	2.22044604925031e-16	45.4402934815715	2.22044604925031e-16
"TTYH2__pos"	19.1472048359267	2.22044604925031e-16	68.210509197172	0.779723090880303	6.50803661928247
"CARD9__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	90.2458108724027
"NRP2__pos"	2.22044604925031e-16	2.22044604925031e-16	96.5451496629785	2.22044604925031e-16	2.22044604925031e-16
"MPEG1__pos"	97.0271168103353	2.22044604925031e-16	2.22044604925031e-16	15.701612676747	1.9036434415125
"RANBP2__pos"	30.0938865797846	0.693465636956873	11.346117455167	78.7319524483712	11.3662629751604
"SERPINB1__pos"	12.1414006858519	10.7557001849679	58.1578423717351	6.87835063827994	28.1758991513956
"C15orf48__pos"	2.22044604925031e-16	2.22044604925031e-16	36.3559528778153	3.29115700673498	93.6492861945809
"NCCRP1__pos"	2.22044604925031e-16	2.22044604925031e-16	79.498705132654	2.22044604925031e-16	2.22044604925031e-16
"IDH3A__pos"	99.1991117090863	0.806677686992184	1.51622955300567	1.28650236517208	7.29702703081784
"KPNA2__pos"	22.934176739709	2.22044604925031e-16	20.6885282580701	75.7364484512579	15.7950598549606
"SWAP70__pos"	7.98761279974913	2.21832917499984e-06	78.5896428256811	4.69464309324824	18.3174991672505
"SPI1__pos"	5.451060146293	4.23171004910271	37.1625039696071	3.16792915415883	87.2808204371507
"IL7R__pos"	2.22044604925031e-16	2.2307116044845	94.6427302607274	2.72538082389453	11.1965153923537
"C12orf75__pos"	85.2122973530622	2.06172310159827	2.22044604925031e-16	29.4952294288095	4.12707312326941
"IRF4__pos"	50.0570550907398	2.22044604925031e-16	17.9109229353965	58.0609383277244	2.22044604925031e-16
"CRLF2__pos"	2.22044604925031e-16	2.22044604925031e-16	81.1771042929832	4.25007080899698	2.22044604925031e-16
"HLA-DQB2__pos"	9.17234788475153	0.307230881910636	18.8465298999535	2.22044604925031e-16	95.0093998486592
"IL15__pos"	2.22044604925031e-16	2.22044604925031e-16	83.613910246311	2.22044604925031e-16	4.9918518675937
"MAP1A__pos"	101.48382048713	2.22044604925031e-16	2.22044604925031e-16	6.86670079566982	2.22044604925031e-16
"GPR183__pos"	21.8279312524165	2.22044604925031e-16	15.9054220737943	75.8439631349071	2.50481208254885
"CFLAR__pos"	8.55359516861346	11.0957448303065	70.5099259769103	14.3694181822477	11.6448211048815
"KCNMB1__pos"	2.22044604925031e-16	2.22044604925031e-16	17.2791666226081	2.22044604925031e-16	87.8730694451325
"NUB1__pos"	13.0315085277656	12.7203109661349	79.6390168244881	4.94896916782089	3.9840379735397
"CLEC4C__pos"	101.956937173351	2.22044604925031e-16	2.22044604925031e-16	7.14271089021062	2.22044604925031e-16
"GPR65__pos"	32.9532688894556	3.87420250465187	13.5969842401845	77.8594281220297	8.44755711454193
"REL__pos"	6.40606797471951	2.22044604925031e-16	50.506443586035	56.6246269522128	6.20137767651221
"CSF1R__pos"	26.6618891883124	2.22044604925031e-16	2.22044604925031e-16	4.03228501903852	82.8928123984411
"IDO1__pos"	2.22044604925031e-16	2.22044604925031e-16	93.6404280213309	2.22044604925031e-16	15.0527996014922
"SELL__pos"	91.1820558655786	2.21254663148939	2.22044604925031e-16	25.3979720775018	2.22044604925031e-16
"SEL1L3__pos"	60.7254253504531	2.22044604925031e-16	6.08220547259101	52.8328411623871	0.623742332502162
"LYZ__pos"	1.01024882985547	2.22044604925031e-16	77.2713046135772	1.08116457202489	29.9669023547524
"PAK1__pos"	12.7543046894562	2.22044604925031e-16	28.7562428045569	18.519500041448	76.3958737585892
"BASP1__pos"	0.00141161195168355	4.13801042698819	88.338281774021	2.58747225644908	21.5140270914521
"DNASE1L3__pos"	90.7691199175133	1.85284829418725	6.74077782198575	11.5523300672287	0.62469794964562
"ARL4C__pos"	46.6411776217381	6.2074221451411	0.747207943391882	68.094219244213	13.0907183470225
"ID2__pos"	6.6920121650533e-14	4.17988421752721	64.5251645756077	49.6262467096385	9.84228422297535
"CD1C__pos"	2.22044604925031e-16	2.22044604925031e-16	4.22314555387996	2.22044604925031e-16	86.1011285050756
"CLIC2__pos"	3.9270437949148	1.61037499226204e-12	92.1085222712368	1.27281493515451	3.76143883714827
"NAPSA__pos"	84.8458831413668	11.2270570183484	4.28223832784085	2.22044604925031e-16	9.80928818866218
"PMEPA1__pos"	51.8303667600161	2.60208664038049	0.737831806736107	60.4679059011713	1.34533604659878
"CXCL16__pos"	2.22044604925031e-16	2.22044604925031e-16	74.7718997788163	18.7575717422388	28.4840709659682
"GNAO1__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	86.0173694317949
"MGLL__pos"	20.3065628706605	1.40872224713801	84.901025462076	2.22044604925031e-16	2.22044604925031e-16
"SMIM5__pos"	88.9395806907431	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"SLC32A1__pos"	14.7051382171756	2.22044604925031e-16	2.22044604925031e-16	65.6021337559367	2.22044604925031e-16
"CD83__pos"	4.92416925484668	2.22044604925031e-16	58.117344845134	41.4233495755058	11.7284204527752
"FFAR4__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	68.3758764686211
"LIMCH1__pos"	2.22044604925031e-16	2.22044604925031e-16	77.0189583055082	2.22044604925031e-16	0.488821554516912
"SCT__pos"	96.1356428237856	2.22044604925031e-16	2.22044604925031e-16	15.6629704468086	2.22044604925031e-16
"EIF4A3__pos"	34.9788701325244	2.22044604925031e-16	16.2991395672065	73.8329817847305	9.79199704542294
"GRINA__pos"	13.6460136409713	9.96494168024272	67.8003445871527	6.60630882676487	14.7570896690112
"CD1E__pos"	2.22044604925031e-16	2.22044604925031e-16	29.9884906404699	2.22044604925031e-16	74.4164410887793
"EBI3__pos"	2.22044604925031e-16	2.22044604925031e-16	91.9158898773782	2.22044604925031e-16	1.60994195572033
"PLD4__pos"	83.801529814423	2.22044604925031e-16	2.22044604925031e-16	31.1521940502464	6.30638487790157
"PDE4B__pos"	22.5745919550953	2.22044604925031e-16	24.5543754612948	82.8204239723408	8.06007989772161
"SERPINB9__pos"	12.8159912268131	2.22044604925031e-16	36.3636369566281	54.8038071907652	32.3318900776757
"HCK__pos"	8.57536462183195	0.790678727408137	46.1043861412006	5.39282207982088	72.2893657392074
"PPA1__pos"	3.73204160668288	16.0682047406987	69.3857602321805	3.70210677349058	19.1063744714711
"LRRC26__pos"	100.503675286558	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"GNA15__pos"	21.9619358868005	7.81248884727761	1.13877496732504	72.8292676775118	42.7728407739994
"RALA__pos"	5.63726896577327	5.832366746352	45.8725704877736	42.4031066672355	31.1725114296381
"P2RY13__pos"	2.22044604925031e-16	2.22044604925031e-16	11.0010355076583	2.22044604925031e-16	79.3101314871182
"BCL2L14__pos"	2.22044604925031e-16	2.22044604925031e-16	80.2361090120433	2.22044604925031e-16	2.22044604925031e-16
"LAMP5__pos"	99.64459492109	1.61260627416361	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"LILRB4__pos"	71.1719793502824	3.43498917585366	3.97173515372654	45.5696896608375	2.22044604925031e-16
"CD274__pos"	2.22044604925031e-16	2.22044604925031e-16	82.2321996302431	2.22044604925031e-16	2.85965698583702
"C1orf162__pos"	50.7256099455278	2.22044604925031e-16	2.22044604925031e-16	1.38826536009125	68.6583866887865
"GRSF1__pos"	20.6135883399266	19.0988882748969	64.0945725938268	5.30050760498867	1.34219237915257
"BLNK__pos"	94.5329661979347	1.96595677603699	2.22044604925031e-16	2.22044604925031e-16	2.16610919956136
"SOX4__pos"	43.2785876138926	3.06559958335076	18.2705375948649	63.752426197298	2.22044604925031e-16
"TRIP10__pos"	9.45648666187152	0.985036733819924	78.6530419301839	4.54633519244844	12.4638250136452
"GAS2L3__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	68.5455397112205
"TVP23A__pos"	2.22044604925031e-16	2.22044604925031e-16	91.9957197205515	2.22044604925031e-16	5.66158253374813
"CCDC50__pos"	80.4501784870774	9.65233032605524	7.57859349859973	10.5596231081221	0.140221150134376
"CHAF1A__pos"	51.9640635740199	2.22044604925031e-16	5.010625417764	67.08858314968	4.5780999341509
"PTGIR__pos"	5.09528984097318	3.28315616785269	61.753906046829	8.75047846504473	2.22044604925031e-16
"CSF2RA__pos"	9.98175381266694	2.63127977127303	82.4329100742637	10.8541947792452	11.2680149397164
"SFTPD__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	62.0773297280278
"SPCS1__pos"	71.3284914687281	17.7069058068728	0.402665938106947	1.78436388091161	2.21375087671553
"LGMN__pos"	61.9056918701497	0.897971504527239	8.84207758422469	54.9338374940955	0.383339599518003
"SIAH2__pos"	6.0152139022842	2.22044604925031e-16	60.3547449988032	23.5706641918221	3.90836393457363
"GPX4__pos"	1.67798093237179	21.3390207935418	60.0224530827063	2.19471059347187	9.04554760462605
"RASAL1__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	82.0185591341306
"ALOX5AP__pos"	72.8397957399199	1.50082466450385	2.22044604925031e-16	26.0831886360719	17.675787180463
"MCL1__pos"	29.0260497565284	3.57253028398182	17.2785882611848	63.419632259671	6.59262496281383
"CYP2S1__pos"	2.22044604925031e-16	2.22044604925031e-16	47.7055752368981	3.53405425392892	36.408799828413
"ARRB2__pos"	6.83348607292336	10.1321546274065	77.0478478017703	6.56693508079359	18.3848195401534
"CYB561A3__pos"	87.9778520841754	4.85948968467818	1.37604898618678	20.0474692752236	2.45138549242146
"SMCO4__pos"	35.0936871685346	17.3428989730165	14.4056917071591	1.37799332732738	64.0345416024084
"RAB11FIP1__pos"	29.9127108432177	1.75389959140874e-13	26.4842529702253	72.9241970354736	3.38258228658688
"KYNU__pos"	26.5816243278165	3.81301220488244	66.9262118195266	5.98101807325076	12.343954688341
"ERICH1__pos"	16.8550448358244	12.9975542177486	69.0570433849383	4.35443771772663	7.33103201516298
"BCL11A__pos"	90.4250376823177	6.97840998491804	6.29944257006239	4.44514358347351	3.2434374155694
"CFAP73__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	63.6483753516066
"SEPHS1__pos"	33.4866671266166	2.22044604925031e-16	4.61154595808726	62.9138752714222	5.51013201107074
"SLC7A11__pos"	11.9793024534852	2.22044604925031e-16	46.9527613289756	46.963293624351	2.22044604925031e-16
"NMRK1__pos"	14.0977176310274	12.3020926890455	70.4009542539305	2.22044604925031e-16	5.52581594934158
"PTCRA__pos"	95.7923605269644	2.22044604925031e-16	2.22044604925031e-16	13.4613135497086	2.22044604925031e-16
"PTPN6__pos"	50.0420330448003	15.008441397825	1.10866514226097	4.94379161017967	60.1727853601759
"JOSD1__pos"	5.4112648729507	2.22044604925031e-16	27.2932867810318	87.847376143865	10.1854589490218
"GRAMD1A__pos"	12.5180672854219	2.22044604925031e-16	68.6126855259638	8.86609391221426	13.6679893099268
"GCSAM__pos"	3.59712746163801	3.9417798732908	73.4654408478427	2.22044604925031e-16	2.16025266395394
"IFI44L__pos"	86.5987556847565	9.98813980774722	0.758344141242064	15.3474050872369	4.35897367673341
"TNFAIP8L2__pos"	12.1498360146706	15.4024831743204	1.1748403343741	2.22044604925031e-16	66.0740702910521
"PFKFB3__pos"	16.9580391549005	2.22044604925031e-16	24.7921229377108	84.1901972947723	12.2514917963364
"RIPK2__pos"	9.10194853254206	0.339645570647965	59.1383847511083	3.49444173969697	35.1870970730647
"ANXA6__pos"	17.6443496817847	7.54386721574806	75.1401091870527	9.53837251672589	4.88234355326139
"SERPINF1__pos"	70.3556829384581	16.1396985470548	4.1431978909523	2.22044604925031e-16	16.9937716567677
"CDH17__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	56.6181261674732
"APP__pos"	77.8010026860951	2.22044604925031e-16	6.54712784263475	36.5336137861413	2.22044604925031e-16
"ZBTB10__pos"	19.1022774741137	2.22044604925031e-16	55.691673599878	16.6234988946718	6.19483063321575
"LY75__pos"	9.29780690239492	2.00857351551954	76.4895619100841	2.22044604925031e-16	7.74306853937926
"TSPAN13__pos"	73.6302061198643	8.13716963665547	10.3987832016869	16.6211946119016	2.22044604925031e-16
"RGS19__pos"	46.7014008229805	17.7121779192039	4.59405401546466	2.22044604925031e-16	58.5525067716923
"CXCR4__pos"	52.5399159070101	2.22044604925031e-16	15.2822070791325	43.1063352744796	2.22044604925031e-16
"SPRED2__pos"	6.93191134853358	2.22044604925031e-16	51.8704916030657	24.2732654709465	4.59586415416105
"ACTB__pos"	0.00520969900791379	6.05214483202038	66.7816948789044	0.0958672591203613	34.8047176386951
"GAPT__pos"	91.2681194741751	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	7.00158762731261
"IGSF6__pos"	40.4226315045779	2.22044604925031e-16	2.58203473544447	12.6225236066923	69.2252013794057
"XBP1__pos"	54.53800606358	13.447272554335	5.49120506834261	49.3539720973346	5.68976811813594
"CMTM6__pos"	12.2852335312583	12.6929994346701	57.4182718016737	11.028773386297	18.8534917155796
"LYST__pos"	9.66941258369029	2.36854079124199	78.3333346348095	10.1718914057538	10.4932382866721
"RPS12__pos"	59.8284287373286	23.7195792754038	0.0277493308706179	2.22044604925031e-16	5.08040685895538
"GSN__pos"	6.54087012918715	3.916874322657	50.553270533716	1.3283559813442	52.8201649954775
"ARID3A__pos"	33.533962557006	2.22044604925031e-16	8.49275524343868	67.1106509915317	0.387420578189915
"FTH1__pos"	2.22044604925031e-16	6.56581284051163	58.9637247365723	32.197254102487	3.8457607362059
"MAP3K13__pos"	7.59222699553102	16.2727641053997	70.8143387451379	2.47254078094835	16.4850123008535
"SLC44A2__pos"	93.6891205427367	2.41871206403779	1.57024160245319	3.77634160595807	2.11395187498954
"PYCARD__pos"	65.546694762927	7.92180367508617	2.22044604925031e-16	2.22044604925031e-16	52.7258335382053
"STAP1__pos"	33.2205491364768	2.22044604925031e-16	2.22044604925031e-16	53.0854019820413	2.22044604925031e-16
"GPR132__pos"	8.08105602685748	2.22044604925031e-16	57.9344782841863	23.4619366549358	13.0659102904716
"RAMP1__pos"	2.22044604925031e-16	2.22044604925031e-16	85.7220592632515	2.66544409482578	6.27646116082585
"RNASE6__pos"	87.5773640207344	2.22044604925031e-16	2.22044604925031e-16	11.7324535438654	19.7648133575442
"TMEM14C__pos"	16.556876190161	26.466999430723	32.3934542713424	0.0258989886635978	51.094220070054
"SRSF7__pos"	22.7341448353311	22.9444789187204	6.28479390074929	61.0884816350776	12.6172056726159
"FNBP1__pos"	21.5589691082576	5.24887329188951	69.3545441987793	11.1995916529589	10.0100341225215
"NET1__pos"	16.7291093645872	13.893948419407	68.1128265812201	2.22044604925031e-16	6.65535141524931
"RPLP0__pos"	58.9648559007207	22.3193372163116	2.22044604925031e-16	2.22044604925031e-16	4.78870328735726
"DCTPP1__pos"	28.4710976257422	14.7135462654607	15.7156379670823	2.22044604925031e-16	59.5845874042098
"BID__pos"	17.6922287078521	16.0128442630909	19.9264450137156	71.4549151987559	9.85063518390089
"NFKB2__pos"	11.7489883490662	2.22044604925031e-16	54.6402195320847	49.113648393933	9.93937690537135
"PFN1__pos"	2.22044604925031e-16	10.5698493054609	56.0650149756074	1.21604296844721	28.1394747940703
"TPM2__pos"	89.1511494675401	2.22044604925031e-16	2.22044604925031e-16	18.3515436550745	3.98573159577487
"PTPRE__pos"	72.3366359709934	2.22044604925031e-16	2.22044604925031e-16	48.2170184584417	2.16946222214436
"ELAVL4__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	60.5377466310251
"PTPN1__pos"	17.5208371325208	1.19889569754564e-10	59.7491082179458	38.7428772548586	4.9615744582755
"PDCD1LG2__pos"	2.22044604925031e-16	2.22044604925031e-16	74.9072554972858	2.22044604925031e-16	5.12750959432308
"UBE2J1__pos"	80.9641296962315	6.77667928890459	9.47531034276721	6.17515376762494	11.650698025371
"RUBCN__pos"	35.4843167897248	1.32534339764411	26.9095898314835	60.9081963682436	3.29004350652024
"CTSH__pos"	13.1278638941113	9.09995206571772	49.6705351346637	2.22044604925031e-16	51.1816926446425
"CALCRL__pos"	22.2451466472875	2.22044604925031e-16	45.9978058092319	38.6105591744227	4.25775382355845
"RAB8B__pos"	4.98682528238751	3.7258081482156	80.5890819424784	16.721757535766	8.03552446142312
"DDIT4__pos"	68.9124412259415	19.8024970844652	5.04140343421214	22.3209389134331	1.05982741000727
"THEMIS2__pos"	40.3158158724965	8.69464567616778	19.8951996807538	55.2762315101625	4.63099723597733
"LTB__pos"	59.2003307196832	4.92539402927197	2.22044604925031e-16	14.7645930867304	46.5178389703752
"TYMP__pos"	4.61079246542975	11.7947100943461	57.0368810180378	26.1014250424602	10.4330622982702
"SLCO5A1__pos"	2.22044604925031e-16	2.22044604925031e-16	70.9191205919747	2.22044604925031e-16	2.22044604925031e-16
"MX1__pos"	69.671511400628	15.383510089124	1.93047223125817	25.8899369946491	5.72506313012482
"PTGDS__pos"	53.8203043960124	2.22044604925031e-16	2.22044604925031e-16	38.765583292988	2.22044604925031e-16
"TRPC6__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	60.1609595130017
"MREG__pos"	11.5934436144968	2.22044604925031e-16	55.0254638737083	10.1348595941349	13.0220093130892
"GSTP1__pos"	3.85506197666197	23.0564030016135	52.4507640138099	3.17755858163274	9.33056928233924
"ZFAT__pos"	89.9662576166968	2.22044604925031e-16	2.22044604925031e-16	15.1362757205757	2.22044604925031e-16
"GAS6__pos"	58.0883211959016	2.22044604925031e-16	10.5611068314264	52.3694913544867	2.29201639106401
"CEACAM3__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	58.3992125495634
"CYTIP__pos"	12.1084756104383	7.9269729760244	64.2861575235918	21.2194299794935	14.3565921327785
"HMSD__pos"	0.654201105131998	4.06134917072007	70.7802844892814	2.22044604925031e-16	9.59874612319784
"MYBL2__pos"	91.4086845260145	2.22044604925031e-16	2.22044604925031e-16	14.5095707945978	0.300580462684671
"NRROS__pos"	29.3143483177972	2.22044604925031e-16	10.7072347961092	70.0446180114791	4.93102969562266
"TUBA1B__pos"	16.4576977224602	2.93186488175952	25.0199419969482	17.3995588185905	50.6843926230646
"ST8SIA4__pos"	10.2460452216541	2.22044604925031e-16	66.7746745162644	29.7550727774267	13.4104426696355
"VOPP1__pos"	22.2339908076236	15.643491703191	63.379542142416	3.11634741883815	12.032032282568
"RNASET2__pos"	70.7332628533738	5.03822220477681	2.22044604925031e-16	23.6686689270382	18.6373731445998
"HSP90B1__pos"	57.150892094961	1.0988058952635	3.82200996258218	41.5297134613564	4.36743490024159
