"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"State"	"MaxFC"	"InitialState"
"YPEL5"	"YPEL5"	-0.801569922994675	0.713726064668595	0.304474197431111	-0.313486830495951	"S01"	0.713726064668595	"IS02"
"RPS7"	"RPS7"	0.247262126048355	0.713423521454542	-0.832514958064392	-0.307277044449702	"S01"	0.713423521454542	"IS02"
"SLC2A3"	"SLC2A3"	-0.355339125067199	0.709210740494593	-0.468559280261602	-0.0289669502046894	"S01"	0.709210740494593	"IS02"
"RPLP2"	"RPLP2"	-0.743057987017019	0.693111177908387	0.567752796026648	-0.60108297736562	"S01"	0.693111177908387	"IS02"
"RPSA"	"RPSA"	-0.705426123950874	0.678989914187515	0.14840603925489	-0.222059968264504	"S01"	0.678989914187515	"IS02"
"GIMAP7"	"GIMAP7"	-0.307234341556708	0.676514374273137	-0.262872985519186	-0.23638651820197	"S01"	0.676514374273137	"IS02"
"USP36"	"USP36"	-0.493349737587776	0.670183670439532	-0.127882269779501	-0.166043408453683	"S01"	0.670183670439532	"IS02"
"RPS6"	"RPS6"	-0.596273186207849	0.670166320877098	0.545681558957208	-0.704041557394932	"S01"	0.670166320877098	"IS02"
"IL7R"	"IL7R"	-0.409556499536601	0.66990278780216	-0.465165578836942	0.0704415566407423	"S01"	0.66990278780216	"IS02"
"TC2N"	"TC2N"	-0.198538262111278	0.669450478702528	-0.245406807217235	-0.356768520907026	"S01"	0.669450478702528	"IS02"
"RPS15"	"RPS15"	-0.0108091367201506	0.652744649116252	-0.222022670811245	-0.552836187800681	"S01"	0.652744649116252	"IS02"
"RNF125"	"RNF125"	-0.388685575510294	0.650857057177668	-0.163018664964025	-0.217378784466857	"S01"	0.650857057177668	"IS02"
"RPL6"	"RPL6"	-0.038085839553954	0.648125738881702	-0.461482279855366	-0.290215816508149	"S01"	0.648125738881702	"IS02"
"FAM177A1"	"FAM177A1"	-0.560826031786359	0.644655761575683	-0.0694206711699746	-0.12201464116358	"S01"	0.644655761575683	"IS02"
"ARID5A"	"ARID5A"	-0.681995514693142	0.626241707826151	0.0474651008540489	-0.0869542572071166	"S01"	0.626241707826151	"IS02"
"RPL10A"	"RPL10A"	-0.73088975972332	0.60956022648572	0.476081395710293	-0.426595352756223	"S01"	0.60956022648572	"IS02"
"MBP"	"MBP"	-0.260365644521974	0.601311739210636	-0.352747896739482	-0.109326231390477	"S01"	0.601311739210636	"IS02"
"SF1"	"SF1"	-0.403000352018273	0.596247178643059	-0.325213689967492	0.0174402250760103	"S01"	0.596247178643059	"IS02"
"PTGER4"	"PTGER4"	-0.275123932213334	0.585599763681277	-0.126740183506163	-0.291559220907523	"S01"	0.585599763681277	"IS02"
"IFITM1"	"IFITM1"	0.0759398741405062	0.568082041539332	-1.12507785769069	0.322017989021427	"S01"	0.568082041539332	"IS02"
"RPS18"	"RPS18"	0.00736217953742636	0.56368259961239	0.157704601468072	-0.828794701015747	"S01"	0.56368259961239	"IS02"
"RPL3"	"RPL3"	-0.378200406795684	0.56208042637064	0.50531022520259	-0.761748382921789	"S01"	0.56208042637064	"IS02"
"WDR74"	"WDR74"	-0.472568799689026	0.54359600129603	-0.164414724677187	-0.00198390588357577	"S01"	0.54359600129603	"IS02"
"ICAM2"	"ICAM2"	-0.420316854325893	0.540909702358237	-0.276804427391553	0.0548135084993641	"S01"	0.540909702358237	"IS02"
"GPR183"	"GPR183"	-0.696569676582683	0.53993757540309	0.259666825702128	-0.172218996215869	"S01"	0.53993757540309	"IS02"
"PASK"	"PASK"	-0.213305419356518	0.535114537463235	-0.284589993053906	-0.144304367150541	"S01"	0.535114537463235	"IS02"
"TRAT1"	"TRAT1"	-0.226826845054368	0.534978508942086	0.0235218061324427	-0.424855380500886	"S01"	0.534978508942086	"IS02"
"LIME1"	"LIME1"	-0.185001971979208	0.533366481971826	-0.495063605772905	0.0298713299063362	"S01"	0.533366481971826	"IS02"
"UBA52"	"UBA52"	-0.629727599194073	0.530280237617762	0.271850149306842	-0.241307602107801	"S01"	0.530280237617762	"IS02"
"NR3C1"	"NR3C1"	-0.418121254016083	0.519177994669245	-0.119567734107209	-0.0719744089780913	"S01"	0.519177994669245	"IS02"
"RGCC"	"RGCC"	-0.566082473012792	0.518195819960845	0.0957347989684662	-0.124138416933662	"S01"	0.518195819960845	"IS02"
"P2RY8"	"P2RY8"	-0.267645781594231	0.50436686335502	-0.141487878139847	-0.188556464708818	"S01"	0.50436686335502	"IS02"
"LEPROTL1"	"LEPROTL1"	-0.506632921707701	0.502513393676117	-0.0477013926793162	-0.0296158562132231	"S01"	0.502513393676117	"IS02"
"SESN3"	"SESN3"	-0.261572580006449	0.50248072268613	-0.278296449478748	-0.0617420305950425	"S01"	0.50248072268613	"IS02"
"TOMM7"	"TOMM7"	-0.175648885605514	0.499460920459906	-0.262300252814484	-0.162046606790008	"S01"	0.499460920459906	"IS02"
"SC5D"	"SC5D"	-0.49144548418034	0.494354132941413	0.081462218847999	-0.159094719322412	"S01"	0.494354132941413	"IS02"
"EEF2"	"EEF2"	-0.619846295328524	0.482700991203429	0.176164656741796	-0.103404151776313	"S01"	0.482700991203429	"IS02"
"RPL24"	"RPL24"	-0.0230299087438716	0.480815042268147	-0.465511284178753	-0.102905161525312	"S01"	0.480815042268147	"IS02"
"RPS4Y1"	"RPS4Y1"	-0.301157675365797	0.476942183229219	0.0211961997297275	-0.276964166620402	"S01"	0.476942183229219	"IS02"
"CAMK4"	"CAMK4"	-0.2607344164393	0.474519448573393	-0.202929163765132	-0.101427654047145	"S01"	0.474519448573393	"IS02"
"RPL36"	"RPL36"	-0.0710921401364309	0.469195932330605	0.0688101463252771	-0.550513341086108	"S01"	0.469195932330605	"IS02"
"RNF149"	"RNF149"	-0.356580310734183	0.461244336122979	-0.24681286670426	0.0551570293376879	"S01"	0.461244336122979	"IS02"
"FAAH2"	"FAAH2"	-0.290732821212093	0.459985426102008	-0.388248420101758	0.124015371488904	"S01"	0.459985426102008	"IS02"
"GABARAPL1"	"GABARAPL1"	-0.560624714121761	0.459146393907518	-0.0528056286125696	0.0825142548845731	"S01"	0.459146393907518	"IS02"
"EZR"	"EZR"	-0.631345949651936	0.455396393030168	-0.147670325286459	0.250618387334014	"S01"	0.455396393030168	"IS02"
"JUNB"	"JUNB"	-0.137529211858607	0.45538635879222	-0.420659475567396	0.00250779384464441	"S01"	0.45538635879222	"IS02"
"FXYD7"	"FXYD7"	-0.1924457122069	0.448341356826473	-0.158692004239437	-0.18301372116699	"S01"	0.448341356826473	"IS02"
"FCMR"	"FCMR"	-0.319855790341425	0.432739734575375	-0.4749540261459	0.269366932433471	"S01"	0.432739734575375	"IS02"
"SELL"	"SELL"	-0.408715011857432	0.432466522279111	-0.283441087125937	0.178168539703338	"S01"	0.432466522279111	"IS02"
"LEF1"	"LEF1"	-0.139821826324212	0.428835998104794	-0.285970624492952	-0.0923583065539232	"S01"	0.428835998104794	"IS02"
"FXYD5"	"FXYD5"	-0.300551397241422	0.422939079946634	-0.374340712520144	0.164898435570948	"S01"	0.422939079946634	"IS02"
"PTPRC"	"PTPRC"	-0.465180984034348	0.419054768470115	-0.330988362810557	0.297813500689773	"S01"	0.419054768470115	"IS02"
"TMEM123"	"TMEM123"	-0.320741555437875	0.418492210297177	-0.0437958583182971	-0.125102677580805	"S01"	0.418492210297177	"IS02"
"EIF1"	"EIF1"	-0.565671661004081	0.418147047578728	0.391991469368418	-0.288892012172812	"S01"	0.418147047578728	"IS02"
"RPL4"	"RPL4"	-0.475167974295515	0.416659901675533	0.300383718345661	-0.292837552323737	"S01"	0.416659901675533	"IS02"
"C12orf57"	"C12orf57"	0.0980056030009791	0.412975462630177	-0.684063522819606	0.0619800672117158	"S01"	0.412975462630177	"IS02"
"PDE4D"	"PDE4D"	-0.33034266495084	0.407057705144613	-0.095612272836765	-0.052050307935138	"S01"	0.407057705144613	"IS02"
"DGKA"	"DGKA"	-0.142078709014242	0.406235842954468	-0.418370793592839	0.0634647859424708	"S01"	0.406235842954468	"IS02"
"INPP4B"	"INPP4B"	-0.136348737052248	0.404354776779341	-0.27662550052306	-0.0757610297244597	"S01"	0.404354776779341	"IS02"
"EEF1D"	"EEF1D"	-0.0213690675611307	0.402439148903241	-0.254521232749871	-0.213180572813724	"S01"	0.402439148903241	"IS02"
"RBL2"	"RBL2"	-0.136356614567694	0.402119911153696	-0.353762395503597	0.000672983627236143	"S01"	0.402119911153696	"IS02"
"TNFSF8"	"TNFSF8"	-0.108581225201009	0.387651063581495	-0.213039825733659	-0.14533583513172	"S01"	0.387651063581495	"IS02"
"RPS9"	"RPS9"	-0.273171205464612	0.381313242259403	0.276360491662184	-0.436110645830687	"S01"	0.381313242259403	"IS02"
"SF3A1"	"SF3A1"	-0.300331224070512	0.381000221082279	-0.404161964318853	0.243068017439848	"S01"	0.381000221082279	"IS02"
"PTPRCAP"	"PTPRCAP"	-0.307038370689854	0.380336586992645	-0.393017106342201	0.240115101832928	"S01"	0.380336586992645	"IS02"
"ZNF331"	"ZNF331"	-0.58563231100085	0.37618670260511	0.155701513620007	0.00756342482180441	"S01"	0.37618670260511	"IS02"
"DNAJB1"	"DNAJB1"	-0.454334710625313	0.375007460957796	-0.100683378149511	0.118768450222057	"S01"	0.375007460957796	"IS02"
"ISCA1"	"ISCA1"	-0.45167725993392	0.373847507878026	0.0156354562536475	0.00616915117165563	"S01"	0.373847507878026	"IS02"
"P2RY10"	"P2RY10"	-0.509146906459008	0.371045527004351	-0.0925168145987658	0.172188946340771	"S01"	0.371045527004351	"IS02"
"ANKRD12"	"ANKRD12"	-0.435754811837897	0.370730583674806	0.00537750965286841	0.00326793157417419	"S01"	0.370730583674806	"IS02"
"PDE3B"	"PDE3B"	-0.225421642898357	0.367553319890012	-0.127717765143373	-0.0825516910008847	"S01"	0.367553319890012	"IS02"
"PLK3"	"PLK3"	-0.366005345879768	0.367359168448266	0.0366823520943277	-0.0945807953015197	"S01"	0.367359168448266	"IS02"
"EIF3L"	"EIF3L"	-0.350794413069348	0.365351145756203	-0.0796005416449188	0.00332718277078372	"S01"	0.365351145756203	"IS02"
"TSHZ2"	"TSHZ2"	-0.214673669492711	0.364707242281616	-0.055949438942516	-0.158883280726314	"S01"	0.364707242281616	"IS02"
"CDKN1B"	"CDKN1B"	-0.49532420929523	0.361441924370618	-0.197554676439405	0.269807871599139	"S01"	0.361441924370618	"IS02"
"CNOT6L"	"CNOT6L"	-0.417089322548206	0.357467099303521	0.115912309411512	-0.105911606198076	"S01"	0.357467099303521	"IS02"
"BTG1"	"BTG1"	-0.77785081735799	0.356955105660596	0.333910989608785	0.0582114369480629	"S01"	0.356955105660596	"IS02"
"EML4"	"EML4"	-0.224373001156899	0.356855324366103	-0.377865957980648	0.168313189623483	"S01"	0.356855324366103	"IS02"
"ADD3"	"ADD3"	-0.131150085420171	0.349737221475207	-0.354778294887312	0.0585745217148844	"S01"	0.349737221475207	"IS02"
"CD48"	"CD48"	-0.442790218157278	0.348215871858284	0.0628295663901615	-0.0176438181639704	"S01"	0.348215871858284	"IS02"
"CD37"	"CD37"	-0.357124585013852	0.345724633898181	-0.263990094131812	0.20953258314637	"S01"	0.345724633898181	"IS02"
"CHD1"	"CHD1"	-0.378460564574486	0.345089323005014	-0.109165962436557	0.0842260678818589	"S01"	0.345089323005014	"IS02"
"MGAT4A"	"MGAT4A"	-0.189373332202837	0.343483538103782	0.0334231458658144	-0.245199171241731	"S01"	0.343483538103782	"IS02"
"GIMAP5"	"GIMAP5"	-0.109280754851409	0.335204980534467	-0.173009010084191	-0.120523007477018	"S01"	0.335204980534467	"IS02"
"SCML4"	"SCML4"	-0.0906825847559154	0.331400959050638	-0.180217927420761	-0.128281943642292	"S01"	0.331400959050638	"IS02"
"DUSP2"	"DUSP2"	-0.370535983968054	0.328081325525759	-0.274316320803454	0.254219850466221	"S01"	0.328081325525759	"IS02"
"PDE4B"	"PDE4B"	-0.389857713196143	0.326818923409186	-0.148212718055329	0.155048351153528	"S01"	0.326818923409186	"IS02"
"EPB41"	"EPB41"	-0.124221493462536	0.324451078988503	-0.455264095888656	0.177600119399858	"S01"	0.324451078988503	"IS02"
"NELL2"	"NELL2"	-0.00616444215527965	0.321752358413011	-0.199404227455922	-0.185607684819767	"S01"	0.321752358413011	"IS02"
"MAL"	"MAL"	-0.0529718979525361	0.321712083455338	-0.275165459313247	-0.0648428515153328	"S01"	0.321712083455338	"IS02"
"GPRIN3"	"GPRIN3"	-0.214294974177808	0.318932314553602	-0.319807557220885	0.147500466360469	"S01"	0.318932314553602	"IS02"
"GPR15"	"GPR15"	-0.146184973868324	0.31091297707804	-0.320492111119551	0.087462275562656	"S01"	0.31091297707804	"IS02"
"EIF3E"	"EIF3E"	-0.458160779129259	0.310816745443961	0.274746316727065	-0.159977450262433	"S01"	0.310816745443961	"IS02"
"ZBTB1"	"ZBTB1"	-0.383294316459112	0.310802488491107	-0.0223717294718628	0.0469840183878911	"S01"	0.310802488491107	"IS02"
"ARHGEF1"	"ARHGEF1"	-0.412053147836404	0.304970203430646	-0.0793311603871251	0.138046168665285	"S01"	0.304970203430646	"IS02"
"PPP2R5C"	"PPP2R5C"	-0.321567225269691	0.296725074235831	0.253597290128541	-0.263838542442676	"S01"	0.296725074235831	"IS02"
"LDLRAP1"	"LDLRAP1"	-0.101242345561402	0.296260646903598	-0.205553830846825	-0.0513718029900369	"S01"	0.296260646903598	"IS02"
"HSPA8"	"HSPA8"	-0.493513698172698	0.295947424064794	-0.0725557561314423	0.226293820599269	"S01"	0.295947424064794	"IS02"
"FAM107B"	"FAM107B"	-0.293274213914746	0.29519427993426	-0.0624114838249505	0.0110154799225131	"S01"	0.29519427993426	"IS02"
"DDX24"	"DDX24"	-0.478890282096273	0.291690958207569	-0.133895017215982	0.274937682689523	"S01"	0.291690958207569	"IS02"
"PPP1CB"	"PPP1CB"	-0.473480986712131	0.291686488916694	0.275479373736747	-0.122129803730234	"S01"	0.291686488916694	"IS02"
"DHCR7"	"DHCR7"	-0.263415646300166	0.285597130333015	-0.0140508290395003	-0.0546072215471188	"S01"	0.285597130333015	"IS02"
"AP3M2"	"AP3M2"	-0.138359467782859	0.285351439669032	-0.122468530762912	-0.0795815308693342	"S01"	0.285351439669032	"IS02"
"CD69"	"CD69"	0.044539582816476	0.285011673373381	-0.29957667742342	-0.0983970293185179	"S01"	0.285011673373381	"IS02"
"HSPA9"	"HSPA9"	-0.393277317840194	0.284903883783031	-0.0498456140253124	0.114352909461486	"S01"	0.284903883783031	"IS02"
"CCR4"	"CCR4"	-0.196708104357103	0.282422435331631	-0.401246020063392	0.250668911573084	"S01"	0.282422435331631	"IS02"
"ARL4C"	"ARL4C"	-0.32564275208054	0.281457981820548	-0.0625652517795998	0.0608752328959318	"S01"	0.281457981820548	"IS02"
"ERCC5"	"ERCC5"	-0.14113558007666	0.280532360773758	-0.219391839684801	0.021702539548887	"S01"	0.280532360773758	"IS02"
"EIF3F"	"EIF3F"	-0.238795866259295	0.27966502673793	-0.150204775626083	0.0572691096301093	"S01"	0.27966502673793	"IS02"
"RNASET2"	"RNASET2"	-0.366609034424938	0.277391612306467	0.0642817197300701	-0.0133540807622079	"S01"	0.277391612306467	"IS02"
"IDS"	"IDS"	-0.34552672475678	0.274213381249879	-0.0639220668828822	0.0912917262352381	"S01"	0.274213381249879	"IS02"
"PLEKHB1"	"PLEKHB1"	-0.170270016696979	0.274001716128002	-0.0878278694607793	-0.0663071674001119	"S01"	0.274001716128002	"IS02"
"PRR7"	"PRR7"	-0.203873953893579	0.272992688118142	-0.00694710946002038	-0.107805446730565	"S01"	0.272992688118142	"IS02"
"ZAP70"	"ZAP70"	-0.275930598181344	0.272456739894667	-0.294058044312426	0.241703155367192	"S01"	0.272456739894667	"IS02"
"GLIPR1"	"GLIPR1"	-0.35575502463519	0.270429992690138	-0.0293664516982681	0.0732915911336674	"S01"	0.270429992690138	"IS02"
"PITHD1"	"PITHD1"	-0.203364312056615	0.270389168664677	-0.103358630950019	-0.0130338092388442	"S01"	0.270389168664677	"IS02"
"RPS19"	"RPS19"	0.187545601243079	0.27017492338834	0.102052402438191	-0.612297513290949	"S01"	0.27017492338834	"IS02"
"GCC2"	"GCC2"	-0.29532708477783	0.268776675277081	-0.0488516151379576	0.0315830059114642	"S01"	0.268776675277081	"IS02"
"TUBA4A"	"TUBA4A"	-0.0747619867889129	0.268469138908257	-0.293926861659745	0.0388892682172603	"S01"	0.268469138908257	"IS02"
"FLT3LG"	"FLT3LG"	0.0370826099150096	0.268013663888948	-0.438447891357193	0.0623138346392212	"S01"	0.268013663888948	"IS02"
"ATXN7"	"ATXN7"	-0.353612678037646	0.266268573769976	0.166383055491412	-0.111168500395332	"S01"	0.266268573769976	"IS02"
"PIK3IP1"	"PIK3IP1"	-0.521402141787803	0.266205494158796	0.157109224652325	0.0707879764173991	"S01"	0.266205494158796	"IS02"
"LRIG1"	"LRIG1"	-0.227324691326196	0.262671627199336	-0.0916452423755458	0.00964908705958905	"S01"	0.262671627199336	"IS02"
"GTF2B"	"GTF2B"	-0.368000001959609	0.258866934020941	-0.0588787312029387	0.127893008848328	"S01"	0.258866934020941	"IS02"
"CNN2"	"CNN2"	-0.0415768056573681	0.256406406127506	-0.475454883607556	0.192617085056218	"S01"	0.256406406127506	"IS02"
"YIPF5"	"YIPF5"	-0.412647711377544	0.255378217058929	0.0512043227314066	0.0728044819473166	"S01"	0.255378217058929	"IS02"
"KLF12"	"KLF12"	-0.129343844815638	0.253332743276072	-0.145314120510374	-0.0289502254727453	"S01"	0.253332743276072	"IS02"
"SERINC5"	"SERINC5"	-0.213772766800325	0.251878024471048	0.056925812442377	-0.133570164002706	"S01"	0.251878024471048	"IS02"
"GIMAP4"	"GIMAP4"	0.0679483129348908	0.251856601326939	-0.35494195543929	-0.0301559884572322	"S01"	0.251856601326939	"IS02"
"SLC38A1"	"SLC38A1"	-0.211872396894677	0.248664225815233	-0.144966886627481	0.0613675832061688	"S01"	0.248664225815233	"IS02"
"ZNF410"	"ZNF410"	-0.176160592611415	0.247161516112397	-0.292845846497346	0.167751661266544	"S01"	0.247161516112397	"IS02"
"SATB1"	"SATB1"	-0.550175075280902	0.246979347048529	0.0707650508845781	0.205895332588636	"S01"	0.246979347048529	"IS02"
"TSPYL2"	"TSPYL2"	-0.367387788872792	0.244469072605479	-0.0606932424749907	0.146120344790097	"S01"	0.244469072605479	"IS02"
"UBE2B"	"UBE2B"	-0.657193256525301	0.243287150389497	0.166153506298516	0.2294136510624	"S01"	0.243287150389497	"IS02"
"LDHB"	"LDHB"	-0.105267480823008	0.238741109990283	-0.214233043588122	0.0294866378050494	"S01"	0.238741109990283	"IS02"
"FKBP5"	"FKBP5"	0.0838110581013912	0.235847226810015	-0.247260642260531	-0.130450991732614	"S01"	0.235847226810015	"IS02"
"RBM38"	"RBM38"	-0.272430790530184	0.235490021183709	0.0195531163283049	-0.0178554760302677	"S01"	0.235490021183709	"IS02"
"COMMD6"	"COMMD6"	-0.102749146502155	0.233045645063346	-0.153214308715246	-0.024690251947538	"S01"	0.233045645063346	"IS02"
"APBB1"	"APBB1"	-0.163789098180106	0.231365442839482	-0.18702088394061	0.0725781859462417	"S01"	0.231365442839482	"IS02"
"ARID4B"	"ARID4B"	-0.439351864827562	0.227478490915639	0.0955433943986874	0.0911184221302618	"S01"	0.227478490915639	"IS02"
"ITM2A"	"ITM2A"	-0.263858885656208	0.226814581873718	0.0222070725456925	-0.018914585055727	"S01"	0.226814581873718	"IS02"
"TRABD2A"	"TRABD2A"	-0.0889513064400989	0.223331587511692	-0.184466449542251	0.00252251065553388	"S01"	0.223331587511692	"IS02"
"CD40LG"	"CD40LG"	0.141230386082355	0.221326116483288	-0.131411334912967	-0.28317746046895	"S01"	0.221326116483288	"IS02"
"RAPGEF6"	"RAPGEF6"	-0.188177503158552	0.217531480439187	-0.145091733011456	0.0740805773414097	"S01"	0.217531480439187	"IS02"
"STK17A"	"STK17A"	-0.286042973236875	0.21601512250803	0.135562681706793	-0.0916009922280516	"S01"	0.21601512250803	"IS02"
"GZMM"	"GZMM"	-0.214396565402585	0.213324345410683	-0.101765176464105	0.0646850750806676	"S01"	0.213324345410683	"IS02"
"PIM1"	"PIM1"	-0.462055102856019	0.208256366356879	0.189390012677436	0.0476413257787745	"S01"	0.208256366356879	"IS02"
"RSBN1"	"RSBN1"	-0.217998863601712	0.207591566811884	-0.186234734545625	0.155997873140148	"S01"	0.207591566811884	"IS02"
"HPCAL4"	"HPCAL4"	-0.125206683653153	0.207469120908382	-0.0596693278694473	-0.0605749612453397	"S01"	0.207469120908382	"IS02"
"FAM118A"	"FAM118A"	-0.303361452619541	0.206578943860508	0.102990066446728	-0.0313709539668818	"S01"	0.206578943860508	"IS02"
"SFI1"	"SFI1"	-0.196781088107976	0.206309036376566	0.0307081237169486	-0.071823049714975	"S01"	0.206309036376566	"IS02"
"CD5"	"CD5"	-0.398876164700523	0.20563544925531	-0.0364636813130146	0.201602331699743	"S01"	0.20563544925531	"IS02"
"NLRP6"	"NLRP6"	-0.0898101143419559	0.195817247888461	-0.112968919490147	-0.0322441081810558	"S01"	0.195817247888461	"IS02"
"STK4"	"STK4"	-0.341270647335665	0.191098704473108	-0.0548697297640416	0.177094275124837	"S01"	0.191098704473108	"IS02"
"TECR"	"TECR"	-0.184498759266137	0.189285894536758	-0.212086347719832	0.167948377060795	"S01"	0.189285894536758	"IS02"
"GNB5"	"GNB5"	-0.168487883831324	0.18278638966715	-0.0602008396484629	0.0139169727824313	"S01"	0.18278638966715	"IS02"
"XRCC6"	"XRCC6"	-0.274501112978169	0.180927057554894	-0.0856024978490427	0.149733884649456	"S01"	0.180927057554894	"IS02"
"KSR2"	"KSR2"	-0.0941588888215208	0.179561750686987	-0.0489964595832921	-0.0696058197750028	"S01"	0.179561750686987	"IS02"
"ZDBF2"	"ZDBF2"	-0.170297522146263	0.178541826117999	-0.111559841396616	0.0699469104840717	"S01"	0.178541826117999	"IS02"
"NPM1"	"NPM1"	-0.163426492580883	0.178432733878778	-0.124253706547283	0.0751311980852361	"S01"	0.178432733878778	"IS02"
