"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"State"	"MaxFC"	"InitialState"
"SSTR2"	"SSTR2"	0.740172871789499	0.0169213681628301	-0.124395250842581	-0.0522034039636387	-0.224267297833232	-0.24897447530858	"S01"	0.740172871789499	"IS01"
"RASD2"	"RASD2"	0.739617264619015	-0.166681414706587	-0.0158438061322496	-0.189857126458923	-0.139819737524728	-0.169890299833181	"S01"	0.739617264619015	"IS01"
"ABTB1"	"ABTB1"	0.730800794233936	-0.204979148202287	-0.166818272879497	-0.0427655448792568	-0.130847812050729	-0.1783991726153	"S01"	0.730800794233936	"IS01"
"KCNAB1"	"KCNAB1"	0.730738800006903	-0.110995016028492	-0.19294430883455	-0.220416493715886	0.188361799825211	-0.267131511896965	"S01"	0.730738800006903	"IS01"
"LPL"	"LPL"	0.723155859946708	-0.0949332539976726	-0.153678143506014	-0.153683278333714	-0.162686904802883	-0.113043052079768	"S01"	0.723155859946708	"IS01"
"NET1"	"NET1"	0.719967712000445	-0.104691791076697	-0.179494780453117	-0.300613285391223	-0.275096991642605	0.123196828136472	"S01"	0.719967712000445	"IS01"
"TFPI"	"TFPI"	0.710978379457498	-0.396374880337308	0.615134903174799	-0.280130813208058	0.315572480936761	-0.715599566418782	"S01"	0.710978379457498	"IS01"
"MYL6"	"MYL6"	0.703202062746925	-0.627865780655296	-0.534603363265219	-0.00581632627788534	-0.0652697668252058	0.22538901511788	"S01"	0.703202062746925	"IS01"
"TMEM108"	"TMEM108"	0.690921392415396	-0.113022137534794	0.0553788434687938	-0.0969588389463644	-0.164073542670398	-0.278043396624055	"S01"	0.690921392415396	"IS01"
"ATP1A2"	"ATP1A2"	0.651163678249474	0.0517962546632553	0.195812850251311	-0.247029587225285	-0.214261594352423	-0.257281587754723	"S01"	0.651163678249474	"IS01"
"SYNM"	"SYNM"	0.639831316302581	0.108495300965251	-0.0424602842900784	-0.234031163028867	-0.0415724330417219	-0.24153623702444	"S01"	0.639831316302581	"IS01"
"TGFB1I1"	"TGFB1I1"	0.639655302343246	-0.630713640365739	-0.228884406150365	-0.00631838234062023	-0.397960702626378	0.290030954443113	"S01"	0.639655302343246	"IS01"
"SGCA"	"SGCA"	0.629784600448591	0.394670541897231	-0.133627641354773	-0.329122313098039	0.0979897835302182	-0.320377514206226	"S01"	0.629784600448591	"IS01"
"PPM1L"	"PPM1L"	0.61871292465664	0.0246955642363758	-0.0648389721841103	-0.163133390064432	-0.0713808583150376	-0.213404064158306	"S01"	0.61871292465664	"IS01"
"PDLIM3"	"PDLIM3"	0.617084023591709	-0.0580838149192921	-0.181576740422832	-0.273365782234318	0.127923680520182	-0.129243149278156	"S01"	0.617084023591709	"IS01"
"AKAP6"	"AKAP6"	0.577162417617976	0.261681508521153	-0.152745741005834	-0.167022616436496	-0.164791371267009	-0.16839220460958	"S01"	0.577162417617976	"IS01"
"GPM6B"	"GPM6B"	0.566287491230213	-0.277188418793551	-0.390220495036451	0.553939984383954	-0.591541970538775	-0.0876653627359051	"S01"	0.566287491230213	"IS01"
"CAP2"	"CAP2"	0.558582022358151	0.0310262549758247	-0.0194692839980528	-0.258721502707322	-0.217191975054822	-0.0171957133714765	"S01"	0.558582022358151	"IS01"
"SPTB"	"SPTB"	0.545934830256981	0.197898625723593	-0.140041049375857	-0.150251757511783	-0.139820077305836	-0.156487371289314	"S01"	0.545934830256981	"IS01"
"DKK3"	"DKK3"	0.529970839521275	-0.659491160219177	-0.0388555941842471	-0.265145289781112	-0.260464381640217	0.387870147795132	"S01"	0.529970839521275	"IS01"
"PHLDA2"	"PHLDA2"	0.522013471742772	-0.241457572444027	-0.118654639114409	0.0414220848088818	-0.146423655433738	-0.109905316581593	"S01"	0.522013471742772	"IS01"
"FGF1"	"FGF1"	0.486192749331131	-0.228961997485212	-0.142895233827318	-0.214357634516873	-0.238263864913024	0.221981572298399	"S01"	0.486192749331131	"IS01"
"IFIT3"	"IFIT3"	0.420707073140017	-0.120820289304047	-0.18613827040559	0.360949408010421	-0.214636581178669	-0.289903737456522	"S01"	0.420707073140017	"IS01"
"CDH13"	"CDH13"	0.354017751120824	-0.0662686604322269	-0.266848617714931	-0.122447694572201	-0.344079587047898	0.315353535756682	"S01"	0.354017751120824	"IS01"
"BMP8B"	"BMP8B"	0.344756822922668	-0.128868075422813	-0.212622258104874	-0.143954016762348	-0.0154666397301799	0.105094447493062	"S01"	0.344756822922668	"IS01"
"ARSJ"	"ARSJ"	0.31608654807747	-0.266889255212311	0.0137636320191225	-0.208067297230804	-0.199827206897446	0.220201401929033	"S01"	0.31608654807747	"IS01"
"COX7A2"	"COX7A2"	0.29198248495728	-0.200333059734233	-0.480590381295103	0.119662093332254	0.0375278992667022	0.0902360024274444	"S01"	0.29198248495728	"IS01"
"GADD45GIP1"	"GADD45GIP1"	0.269901360445743	-0.263812109336789	-0.181246702246016	0.103939320069094	-0.0971641205435992	0.0349633449197705	"S01"	0.269901360445743	"IS01"
"CAMTA1"	"CAMTA1"	0.242917131381229	-0.246447782283578	-0.204457708933785	0.046119678758243	-0.213793494918357	0.195644195050392	"S01"	0.242917131381229	"IS01"
"MMP1"	"MMP1"	-0.545141249065917	-0.12490190272034	-0.463937763100541	1.23646864299977	-0.485498747627836	-0.00317533346430514	"S02"	1.23646864299977	"IS04"
"FTH1"	"FTH1"	-0.61136340408737	0.0247660615137981	-0.203405653800477	1.16544509645975	-0.0977739346731706	-0.416539051181792	"S02"	1.16544509645975	"IS04"
"MMP3"	"MMP3"	-0.416591412594089	-0.119710358097635	-0.382249582477237	1.05803551466935	-0.333655394495572	-0.0995462378957447	"S02"	1.05803551466935	"IS04"
"CXCL13"	"CXCL13"	-0.451110747399205	-0.0988347343253891	-0.21002666487637	1.05480574904747	-0.447519931781712	-0.123481126254963	"S02"	1.05480574904747	"IS04"
"CXCL6"	"CXCL6"	-0.431573217018739	-0.141091951583163	-0.103336624454619	1.03881701555955	-0.22509245810152	-0.332152058265177	"S02"	1.03881701555955	"IS04"
"PDPN"	"PDPN"	-1.15391118340613	-0.339478208449241	-0.1297447899725	1.00568890086921	0.0906932641038989	0.111272157256709	"S02"	1.00568890086921	"IS04"
"STEAP1"	"STEAP1"	-0.726452269846273	-0.404178284135529	0.0637357136412875	0.999999895630189	0.128580129330687	-0.32103860760697	"S02"	0.999999895630189	"IS04"
"WNT2"	"WNT2"	-0.536540839476698	-0.378051144958753	-0.537299861940247	0.914128356187147	-0.163343067376147	0.232212974592133	"S02"	0.914128356187147	"IS04"
"RARRES2"	"RARRES2"	-1.11939517849133	-0.436497247502311	0.66175442501379	0.900978774060659	0.0491606570495837	-0.297779541302355	"S02"	0.900978774060659	"IS04"
"CXCL5"	"CXCL5"	-0.25827051083951	-0.0308777208815984	-0.240737762532729	0.879198291092438	-0.245309182278148	-0.255252072226768	"S02"	0.879198291092438	"IS04"
"CA12"	"CA12"	-0.440137037613937	-0.229622163894424	-0.462605316438187	0.873302400379413	-0.0474931271441382	-0.00507289226955156	"S02"	0.873302400379413	"IS04"
"LUM"	"LUM"	-1.61434895171149	-0.67491079533616	0.529511161102885	0.852611345056901	-0.0105216459222549	0.351157008038605	"S02"	0.852611345056901	"IS04"
"IL1R1"	"IL1R1"	-0.71644869554094	-0.319685219609117	-0.0791218828871838	0.837288819786321	-0.144045878191239	0.0678460955424439	"S02"	0.837288819786321	"IS04"
"CHI3L1"	"CHI3L1"	-0.449114486128239	0.227607552482842	-0.131201926029738	0.832060525407198	0.0285336806458192	-0.46843217114766	"S02"	0.832060525407198	"IS04"
"GAS1"	"GAS1"	-0.722193440901547	-0.396752257277462	-0.550907989028653	0.79337803582898	-0.0565858944371585	0.418988818846241	"S02"	0.79337803582898	"IS04"
"CTSK"	"CTSK"	-1.37087141119914	-0.954021061191672	0.647547110468115	0.786632670042301	0.167876908510116	0.164556395844051	"S02"	0.786632670042301	"IS04"
"MMP2"	"MMP2"	-1.83683804773311	-0.686862525167146	0.0218909528322313	0.76324885329306	0.32855443755912	0.717394437706946	"S02"	0.76324885329306	"IS04"
"FAP"	"FAP"	-0.853540924333588	-0.445779696248533	-0.421053300325545	0.731600367313265	-0.0752550953170328	0.514871272152407	"S02"	0.731600367313265	"IS04"
"SMIM3"	"SMIM3"	-0.240416798541407	-0.346251772297921	-0.159295440514621	0.727510243757095	-0.479710630626582	0.128159375591753	"S02"	0.727510243757095	"IS04"
"TDO2"	"TDO2"	0.470561758236594	-0.179038883756824	-0.34423842368802	0.708603367232148	-0.474843808387196	-0.319907815609532	"S02"	0.708603367232148	"IS04"
"SERINC2"	"SERINC2"	-0.38768965781051	-0.0772916265567535	-0.357815028209835	0.699000366588204	-0.328820219068712	0.163337611493174	"S02"	0.699000366588204	"IS04"
"GGT5"	"GGT5"	0.190103661779893	-0.333923508110392	0.194207449423402	0.698768481058924	-0.52701934969623	-0.375775052597498	"S02"	0.698768481058924	"IS04"
"SNAI2"	"SNAI2"	-0.402895573062549	-0.440538321684795	-0.342576686903307	0.698564806162549	-0.453471182497498	0.426948349118214	"S02"	0.698564806162549	"IS04"
"GLUL"	"GLUL"	-0.265225130566335	-0.0996933475455923	0.657515854073911	0.681067231252429	-0.0572789848683271	-0.798351641921481	"S02"	0.681067231252429	"IS04"
"TNFRSF21"	"TNFRSF21"	-0.0562119493951369	-0.301851983178542	0.311174024172623	0.67728110154716	-0.4952526650957	-0.299220638572781	"S02"	0.67728110154716	"IS04"
"TNFAIP6"	"TNFAIP6"	-0.204521031129772	-0.45823338564975	-0.103562595579977	0.676068922401607	0.199835453700458	-0.308778665417264	"S02"	0.676068922401607	"IS04"
"MME"	"MME"	-0.577407660055767	-0.22084019418652	-0.221376350327702	0.674655845155305	-0.264665816821268	0.250861397885912	"S02"	0.674655845155305	"IS04"
"EVA1A"	"EVA1A"	-0.470725029056667	-0.232620696301556	-0.413391838598007	0.671705615571117	-0.441146367965752	0.440126223522173	"S02"	0.671705615571117	"IS04"
"IL24"	"IL24"	-0.125791700786271	0.0282040531845648	-0.207536827979118	0.663404445104292	-0.266267004479734	-0.192538166688588	"S02"	0.663404445104292	"IS04"
"RUNX2"	"RUNX2"	-0.491227501244574	-0.244069383840364	-0.485350250503236	0.662595366964665	-0.454286998431905	0.52823442661798	"S02"	0.662595366964665	"IS04"
"CCL11"	"CCL11"	-0.435593318100434	-0.111563068127313	0.0868992274574811	0.662417804914693	-0.333427578335485	-0.061165999373247	"S02"	0.662417804914693	"IS04"
"AP2S1"	"AP2S1"	-0.214429330912958	-0.402036269336431	-0.36185073295597	0.661430874096916	-0.0721567833997284	0.0547030908617823	"S02"	0.661430874096916	"IS04"
"STEAP2"	"STEAP2"	-0.575356478665458	-0.216141421459505	-0.0960189808503095	0.659597087066442	-0.0613410979224309	0.0313262937262893	"S02"	0.659597087066442	"IS04"
"PDGFRA"	"PDGFRA"	-1.0200105101343	-0.559252192083643	0.441586312417559	0.655776293257587	0.296258281351412	-0.105408444505663	"S02"	0.655776293257587	"IS04"
"ACSL1"	"ACSL1"	-0.311440576754565	0.0424031303225046	-0.25458921414024	0.654912001648099	-0.100944327776416	-0.140562282505038	"S02"	0.654912001648099	"IS04"
"FAM20C"	"FAM20C"	-0.33634570112608	-0.262426766767522	-0.279757298246667	0.65339259535646	0.074336090487142	-0.0777655554445094	"S02"	0.65339259535646	"IS04"
"BPGM"	"BPGM"	-0.463660071519823	-0.240736207425968	-0.252105163180781	0.642199233217117	-0.388830392832693	0.316182623215451	"S02"	0.642199233217117	"IS04"
"STAT1"	"STAT1"	0.0391328023381773	-0.241662468126433	-0.117431710841957	0.641495070169326	-0.328376663928931	-0.180123992068562	"S02"	0.641495070169326	"IS04"
"MASP1"	"MASP1"	-0.487983371053398	-0.207305724297034	0.391129555823661	0.629773238285801	-0.210703058263977	-0.246308834838393	"S02"	0.629773238285801	"IS04"
"CTSB"	"CTSB"	-0.575919889336488	-0.388970886578037	-0.119030567233483	0.628795559476668	-0.271573010259406	0.305887656891756	"S02"	0.628795559476668	"IS04"
"SCN1B"	"SCN1B"	-0.222982131571551	0.0787234137575272	-0.237574936257532	0.627060311665731	-0.252807980472657	-0.102724135972142	"S02"	0.627060311665731	"IS04"
"MT1E"	"MT1E"	-0.211343848577673	-0.225274442131055	-0.534441069413817	0.623340511248946	0.0212798450406498	0.0571591683955817	"S02"	0.623340511248946	"IS04"
"PDLIM4"	"PDLIM4"	-0.917274184705842	-0.352101540052959	-0.0877145745057607	0.616466673885963	0.276219144086805	0.140959613111146	"S02"	0.616466673885963	"IS04"
"CPXM1"	"CPXM1"	-0.385025522850001	-0.367937122008148	-0.141313727046023	0.615910315404373	-0.229659391073513	0.156769037915195	"S02"	0.615910315404373	"IS04"
"IFITM1"	"IFITM1"	0.435974152961392	-0.334209359055033	0.257163032896031	0.614890062617157	0.0985122107619852	-0.955754257879511	"S02"	0.614890062617157	"IS04"
"MT1F"	"MT1F"	-0.195741955292297	0.00290350769733078	-0.225964452977548	0.611268709294409	-0.338548928508508	-0.0196770238389036	"S02"	0.611268709294409	"IS04"
"FTL"	"FTL"	-0.870116530017124	-0.340669558190794	0.246224311989358	0.610164878194893	0.3624939819578	-0.186918823671947	"S02"	0.610164878194893	"IS04"
"LAMB1"	"LAMB1"	-0.0465977732162315	-0.616771713726321	-0.0699837724833039	0.607730989732722	-0.679169632341236	0.304810947536808	"S02"	0.607730989732722	"IS04"
"ALPL"	"ALPL"	-0.26088556108221	-0.0664755495320034	-0.22233054878046	0.601716533413482	-0.199369947079069	-0.0300328073106295	"S02"	0.601716533413482	"IS04"
"AKR1B1"	"AKR1B1"	-0.535375752602549	0.0481759485937404	0.095031633895322	0.599144780957014	0.192763601978076	-0.381738603333965	"S02"	0.599144780957014	"IS04"
"PPIB"	"PPIB"	-0.470075062986485	-0.948519553483588	-0.0729417792867248	0.598936842430637	0.0593530817898885	0.265757027385372	"S02"	0.598936842430637	"IS04"
"TMEM132A"	"TMEM132A"	-0.214991659068938	-0.170717256142829	-0.374051828786891	0.598350817504547	-0.364248494409652	0.211772448645595	"S02"	0.598350817504547	"IS04"
"WIPI1"	"WIPI1"	-0.276804827955645	-0.292441810866628	-0.318575791494229	0.597553982070793	0.0388323273869351	-0.00351411909642373	"S02"	0.597553982070793	"IS04"
"POPDC3"	"POPDC3"	-0.27494320705009	0.101791951374003	-0.181677957707899	0.596764422353623	-0.25886483276207	-0.084196471842225	"S02"	0.596764422353623	"IS04"
"MMP19"	"MMP19"	-0.478298393758691	-0.31482995225936	0.105882012856995	0.59395824395002	-0.142442823797016	-0.0162131310055678	"S02"	0.59395824395002	"IS04"
"FAM20A"	"FAM20A"	-0.530344249586722	-0.279718310600451	0.352083915664188	0.593866035541845	0.0342975835074464	-0.291435846777026	"S02"	0.593866035541845	"IS04"
"RAB31"	"RAB31"	-0.112060022712433	-0.303282925534983	-0.344840179875217	0.59356675097384	-0.70003586205347	0.419751110966227	"S02"	0.59356675097384	"IS04"
"S100A13"	"S100A13"	-1.25958151370014	-0.219001765240186	0.367910320038047	0.592651413203483	0.505818086147226	-0.13562760965984	"S02"	0.592651413203483	"IS04"
"ARRDC2"	"ARRDC2"	-0.209263541406611	0.013735172222803	-0.132011218779226	0.588505276587009	-0.336419334448115	-0.0619960695430689	"S02"	0.588505276587009	"IS04"
"LY6E"	"LY6E"	-0.901065997805731	-0.614794286384558	0.351579637825553	0.581213304988295	0.548409177857636	-0.20878778243706	"S02"	0.581213304988295	"IS04"
"TMEM45A"	"TMEM45A"	-0.669245849936649	-0.561751410057568	-0.199176110031799	0.579247817315838	-0.108053268698392	0.443898474474123	"S02"	0.579247817315838	"IS04"
"NNMT"	"NNMT"	-0.600393741562158	-0.303574224084057	0.184666618472679	0.575497166620121	0.330922913664555	-0.302030954518517	"S02"	0.575497166620121	"IS04"
"FBXO32"	"FBXO32"	0.206916907119159	0.188769402780316	-0.448793369733043	0.573915271051528	-0.415342778213403	-0.155408778435405	"S02"	0.573915271051528	"IS04"
"TNFSF11"	"TNFSF11"	-0.240344874975455	-0.135897596985118	-0.16232957710236	0.57292905648408	-0.238733094748795	0.000266060634785933	"S02"	0.57292905648408	"IS04"
"F3"	"F3"	-0.0610456795044009	-0.250118355583262	-0.299154445080285	0.567108261629384	-0.183579200871328	-0.0102041585079219	"S02"	0.567108261629384	"IS04"
"TSPAN11"	"TSPAN11"	-0.301649076710793	-0.373092668529756	0.490786363923963	0.564920029832541	-0.329534764519199	-0.228139389408734	"S02"	0.564920029832541	"IS04"
"CTSL"	"CTSL"	-0.231662708694178	-0.410262781431046	0.308569178334557	0.559865189622402	0.332593798025742	-0.588835533209993	"S02"	0.559865189622402	"IS04"
"AGTRAP"	"AGTRAP"	-0.533317763835178	-0.253084923630975	-0.0773102894995071	0.55822992135258	0.430571522640529	-0.244726747534183	"S02"	0.55822992135258	"IS04"
"MMP13"	"MMP13"	-0.219689904797393	-0.128888127256451	-0.218561509395431	0.557463950221801	-0.218216639163643	0.0211734696181304	"S02"	0.557463950221801	"IS04"
"CCL7"	"CCL7"	-0.158336086806378	-0.111627879766238	-0.124741322792332	0.556111501146166	-0.138464267581566	-0.15130249301295	"S02"	0.556111501146166	"IS04"
"C1QTNF6"	"C1QTNF6"	-0.148385087739809	-0.437033811791518	-0.546014156409656	0.554689192039747	-0.49600252300661	0.544923572683489	"S02"	0.554689192039747	"IS04"
"DYNLT1"	"DYNLT1"	0.0403833420146595	-0.358937062729054	-0.501839691164676	0.551785948325326	-0.239487083921359	0.164664920691844	"S02"	0.551785948325326	"IS04"
"EMP2"	"EMP2"	0.0481931222576051	-0.404894663962684	0.0456760479723014	0.542531841035339	-0.0666800723270472	-0.314428652521506	"S02"	0.542531841035339	"IS04"
"HIF1A"	"HIF1A"	0.342281739160314	-0.170140915369812	-0.451711156687318	0.536397227384368	-0.358204221916124	-0.0822326923216419	"S02"	0.536397227384368	"IS04"
"GOLM1"	"GOLM1"	-0.612578980654419	-0.420926642036168	-0.230993055880976	0.534187205563984	-0.194536220272876	0.458152133014737	"S02"	0.534187205563984	"IS04"
"SDK1"	"SDK1"	-0.444691787941141	-0.210501190343806	0.174929160488851	0.53339755375582	0.0368902318139481	-0.20940427502268	"S02"	0.53339755375582	"IS04"
"ANGPTL2"	"ANGPTL2"	-0.886867758097752	-0.398762459221037	-0.458750930933931	0.533184306740673	0.408969600942411	0.384848453816348	"S02"	0.533184306740673	"IS04"
"ATOX1"	"ATOX1"	-0.107166368193123	-0.563793635597803	-0.49838174856474	0.531461507905096	-0.149596938446611	0.323356087035301	"S02"	0.531461507905096	"IS04"
"CYP26B1"	"CYP26B1"	-0.182235574586806	-0.130355845141524	-0.000378047261000236	0.517615564394994	-0.291697903351259	-0.0707956559454482	"S02"	0.517615564394994	"IS04"
"MMD"	"MMD"	-0.292253476631659	-0.00406822276326651	-0.244579503445792	0.516585024897405	-0.303004868069459	0.126923610734303	"S02"	0.516585024897405	"IS04"
"TSPAN9"	"TSPAN9"	-0.39380646476947	-0.441407425023912	-0.216415545092397	0.515175664496802	-0.471682880396998	0.510918868551991	"S02"	0.515175664496802	"IS04"
"SPON2"	"SPON2"	-0.595651234841302	-0.516237433029218	-0.486313710860968	0.512772860078484	0.132975185416607	0.462684362636327	"S02"	0.512772860078484	"IS04"
"HM13"	"HM13"	-0.3292775730084	-0.415689713635553	0.139235206551973	0.512537929362228	0.163878804130523	-0.237186539499611	"S02"	0.512537929362228	"IS04"
"ATP6V0E1"	"ATP6V0E1"	-0.505299578105547	-0.451774998250294	0.10282483267439	0.508314696613936	0.37972844531311	-0.214212808967228	"S02"	0.508314696613936	"IS04"
"CLMP"	"CLMP"	-0.766984448223371	-0.33849380010693	0.131486313008904	0.499901280344877	-0.214854260103168	0.31998831313964	"S02"	0.499901280344877	"IS04"
"MYDGF"	"MYDGF"	-0.573774031732936	-0.43113539862586	-0.337700661165312	0.498218020682588	0.0553538469536793	0.368680846945172	"S02"	0.498218020682588	"IS04"
"SGCB"	"SGCB"	-0.1014840996379	-0.339990433685314	-0.0594798344821364	0.494241394136167	-0.212589052140875	-0.0195313112119302	"S02"	0.494241394136167	"IS04"
"PRDX4"	"PRDX4"	-0.335540637250715	-0.524622718011019	-0.200591899405004	0.494044113329721	0.20822307163386	0.04428756685505	"S02"	0.494044113329721	"IS04"
"TMEM208"	"TMEM208"	-0.342979645235035	-0.279637577756749	-0.293414061091099	0.491820861686584	-0.101769139443631	0.213609495683355	"S02"	0.491820861686584	"IS04"
"HTRA3"	"HTRA3"	-0.742026337390796	-0.385376587112266	-0.427054018895408	0.491128481327642	0.293670222811039	0.370446541092097	"S02"	0.491128481327642	"IS04"
"RAB13"	"RAB13"	0.151974307743351	-0.435789057208942	0.111557095315192	0.490059023911696	-0.24905614567367	-0.245738500084393	"S02"	0.490059023911696	"IS04"
"RHOBTB3"	"RHOBTB3"	-0.253807867440528	-0.286157147322715	-0.29367458584065	0.489596156891007	-0.331938731593724	0.315154227916754	"S02"	0.489596156891007	"IS04"
"DPP4"	"DPP4"	-0.344495569460903	-0.137329562106996	-0.132899128453525	0.488224691771489	0.163089037368928	-0.147970323001332	"S02"	0.488224691771489	"IS04"
"GALNT15"	"GALNT15"	-0.44798319695124	-0.280635523612257	-0.398012801298208	0.486330197048916	0.145755959414416	0.19549514936353	"S02"	0.486330197048916	"IS04"
"SSR3"	"SSR3"	-0.458635272782629	-0.407847291135855	-0.333891169720023	0.486225004759212	-0.0446964444347565	0.352546288144242	"S02"	0.486225004759212	"IS04"
"NOS1AP"	"NOS1AP"	-0.190095953435227	-0.016976755368029	-0.0489961144213548	0.48526925587451	-0.0953229645337594	-0.193491358476717	"S02"	0.48526925587451	"IS04"
"DAB1"	"DAB1"	-0.146796316567156	-0.0985655775986401	-0.0957828226125419	0.483879154215729	-0.136884112666612	-0.122000617675408	"S02"	0.483879154215729	"IS04"
"P4HA2"	"P4HA2"	-0.470027378047095	-0.437021247322543	-0.134892209448788	0.478323104038277	0.112288814649246	0.133239813480884	"S02"	0.478323104038277	"IS04"
"PAPLN"	"PAPLN"	-0.36959736570921	-0.190415716388955	0.0738447134055931	0.47539976530432	0.0638755361599674	-0.168504695395257	"S02"	0.47539976530432	"IS04"
"LMAN1"	"LMAN1"	-0.384651934943676	-0.491970275308826	-0.0489965709729976	0.471471730201438	-0.20914380284852	0.268299268020041	"S02"	0.471471730201438	"IS04"
"TNC"	"TNC"	-0.204973468603111	-0.45519524630846	-0.0574528458909733	0.467481590770616	-0.579004565242538	0.388440257788153	"S02"	0.467481590770616	"IS04"
"LMO4"	"LMO4"	-0.209294228961017	-0.270770898633408	0.0585727662906186	0.46453436406536	-0.118140375311036	-0.0973687130613905	"S02"	0.46453436406536	"IS04"
"CHI3L2"	"CHI3L2"	-0.282240704820397	0.0612445306056827	0.226747897741173	0.462533438720551	-0.0890673482872579	-0.342428176862522	"S02"	0.462533438720551	"IS04"
"THY1"	"THY1"	-0.299278250763895	-1.00429955405226	-0.397258645593471	0.462241582928823	0.207040179601252	0.418454347465144	"S02"	0.462241582928823	"IS04"
"RCN1"	"RCN1"	-0.401873710945629	-0.558734689027622	0.102459586372078	0.460771940460086	-0.04153942012617	0.09988834514165	"S02"	0.460771940460086	"IS04"
"LMCD1"	"LMCD1"	-0.170867391893213	-0.358542676097172	-0.501032100601355	0.460581547605978	0.0325543503044686	0.208687955032945	"S02"	0.460581547605978	"IS04"
"MT1G"	"MT1G"	-0.212320190047746	0.0887665467755176	-0.186360110982721	0.459225821586808	0.1468001216372	-0.277489103592735	"S02"	0.459225821586808	"IS04"
"MMP10"	"MMP10"	-0.205708286441199	-0.0800209279915988	-0.174790503601605	0.458424913141965	-0.155482589831029	0.00264784840147448	"S02"	0.458424913141965	"IS04"
"WFDC2"	"WFDC2"	0.0297700653744318	0.112641622542073	-0.181541223069434	0.457848999149328	-0.115865878157828	-0.282163599217059	"S02"	0.457848999149328	"IS04"
"DRAM1"	"DRAM1"	-0.497468121477438	-0.322139046202725	0.075073252694229	0.455887349727143	0.0147325663992576	0.038172600702266	"S02"	0.455887349727143	"IS04"
"SURF4"	"SURF4"	-0.435472625431007	-0.510035751415504	-0.257366840096681	0.455797255863752	-0.139649017106945	0.425447294523014	"S02"	0.455797255863752	"IS04"
"CSF3"	"CSF3"	-0.182941607807478	0.174381008259334	-0.158098546323434	0.455300753503449	-0.0962120936660925	-0.187247763620777	"S02"	0.455300753503449	"IS04"
"TMEM119"	"TMEM119"	-0.572369702439677	-0.399582776022439	0.0695175426213158	0.453731678357379	0.0538552776027082	0.108124235936085	"S02"	0.453731678357379	"IS04"
"FOXO1"	"FOXO1"	-0.306063350621999	-0.0474576904421818	-0.15649950538211	0.447904311153279	-0.122998401126398	0.0329640944484419	"S02"	0.447904311153279	"IS04"
"S100A11"	"S100A11"	-0.622923275199283	-0.448722441507628	-0.590997870281731	0.445320473873951	0.387034195514264	0.407086043582313	"S02"	0.445320473873951	"IS04"
"CREG1"	"CREG1"	-0.307506019974804	-0.144638475521477	0.300117326252978	0.443914169781581	0.184225130391659	-0.449215547212634	"S02"	0.443914169781581	"IS04"
"PTGDR"	"PTGDR"	-0.0212385739903457	-0.1022004085011	-0.220494531359493	0.441569550245182	-0.159817914697194	-0.0686940412146373	"S02"	0.441569550245182	"IS04"
"CHIC2"	"CHIC2"	-0.508069899308842	-0.204445864094782	0.157223211149787	0.440207885823036	0.133077276173039	-0.137100929245392	"S02"	0.440207885823036	"IS04"
"GBP1"	"GBP1"	0.140652967108833	-0.274896788367064	-0.0264606156385174	0.438235145523987	-0.272240117519632	-0.155896887785968	"S02"	0.438235145523987	"IS04"
"TPST1"	"TPST1"	-0.643850731637725	-0.37188905976365	0.118266548422313	0.436097630493244	0.23251568077966	0.00342064025165528	"S02"	0.436097630493244	"IS04"
"FKBP11"	"FKBP11"	-0.396848979591313	-0.343062678498427	-0.268124652577255	0.434515566454427	0.0455897166900689	0.21458335699475	"S02"	0.434515566454427	"IS04"
"DAD1"	"DAD1"	-0.195709303937331	-0.584029301570887	0.0196890772253461	0.430734278971348	0.214026203141399	-0.128488512992751	"S02"	0.430734278971348	"IS04"
"DCBLD1"	"DCBLD1"	-0.225018627072007	-0.144282946208617	-0.289398594731252	0.424217032016801	-0.385792141592126	0.319268915686952	"S02"	0.424217032016801	"IS04"
"DSEL"	"DSEL"	-0.418215359857818	-0.247470740821732	-0.180745936335783	0.422515556146877	-0.154782838743401	0.272585013012402	"S02"	0.422515556146877	"IS04"
"DNAJC1"	"DNAJC1"	-0.324378975701535	-0.263841991262204	0.0431536221964738	0.417772328258239	0.072539231020648	-0.0977317011169544	"S02"	0.417772328258239	"IS04"
"RTP4"	"RTP4"	-0.133144328444876	-0.114398525551133	0.000889052620210531	0.417558422321816	-0.0787922915604012	-0.172349661863516	"S02"	0.417558422321816	"IS04"
"DNAJC15"	"DNAJC15"	-0.139901174410006	-0.217249351783182	-0.127394189628273	0.416279537079753	-0.327443465964668	0.146555518509203	"S02"	0.416279537079753	"IS04"
"PRR16"	"PRR16"	0.364304611243462	-0.248788212102651	-0.0943226508392183	0.41545924946184	-0.486333467470463	-0.111913192436364	"S02"	0.41545924946184	"IS04"
"YIF1A"	"YIF1A"	-0.240751579854568	-0.57872924426172	-0.235425892835549	0.414001073100575	0.0601570134972283	0.202363955618102	"S02"	0.414001073100575	"IS04"
"DNAJC3"	"DNAJC3"	-0.188218537850783	-0.296497786694514	0.19678336264819	0.410050210034733	-0.00417668729302061	-0.226960907582483	"S02"	0.410050210034733	"IS04"
"TMEM179B"	"TMEM179B"	-0.232638527249224	-0.358262548962642	0.205184609856781	0.405193191394226	0.239529185559444	-0.336222839436498	"S02"	0.405193191394226	"IS04"
